cpd_id	compound_name	name_queried	strategy	result_type	stored_inchikey	pubchem_inchikey	pubchem_cid	stored_smiles	pubchem_smiles	mismatch_detail
cpd32004	(2E,4Z,6E)-5-formyl-2-hydroxy-8-oxoocta-2,4,6-trienoate	(2E,4Z,6E)-5-formyl-2-hydroxy-8-oxoocta-2,4,6-trienoate	name_lookup	MISMATCH	YHFUPFZANHKZBX-BRHLVPALSA-M	PBZFAQWIFGFJEZ-HISPBNLRSA-M	102514986	O=C/C=C/C(C=O)C=CC(=O)C(=O)[O-]	C(=C/C(=C/[O-])/C=C/C(=O)C(=O)O)\C=O	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd32018	6-hydroxy-7,10-diketo-pre-bikaverin	6-hydroxy-norbikaverin	name_lookup	MISMATCH	NWGASCGJRZDABK-UHFFFAOYSA-M	BYTKLMXFSIIUHN-UHFFFAOYSA-L	136759125	Cc1cc([O-])cc2oc3c(O)c4c(c(O)c3c(=O)c12)C(=O)[CH-]C(=O)C4=O	CC1=CC(=CC2=C1C(=O)C3=C(O2)C(=O)C4=C(C(=CC(=C4C3=O)[O-])O)[O-])O	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd32049	azinomycin B	azinomycin B	name_lookup	MISMATCH	IQWCLIQEHUJVMV-GWRXLGHJSA-N	QIKVYJOCQXXRSJ-PKDLRSQSSA-N	14476972	COc1cc(C(=O)O[C@H](C(=O)N/C(C(=O)NC(C=O)=C(C)O)=C2\[C@@H](OC(C)=O)[C@H](O)[C@@H]3CN23)[C@]2(C)CO2)c2cccc(C)c2c1	CC1=C2C=C(C=C(C2=CC=C1)C(=O)O[C@H](C(=O)N/C(=C/3\[C@H]([C@@H]([C@H]4N3C4)O)OC(=O)C)/C(=O)N/C(=C\O)/C(=O)C)[C@@]5(CO5)C)OC	IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance)
cpd46957	Rif5 intermediate 1	Rif5 intermediate 1	name_lookup	MISMATCH	LBQXIQNXBYJSOU-AOUKXVOZSA-N	CXTLWUHZGCESRE-JKSIFZGQSA-N	138319094	C/C1=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](CO)C(=O)C(C)C(=O)c2c(O)c(C)c(O)c3c2C(=O)C=C(NC1=O)C3=O	C[C@H]1/C=C/C=C(\C(=O)NC2=CC(=O)C3=C(/C(=C(\C(=O)[C@@H]([C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)O)C)O)CO)/C)/O)C(=C(C(=C3C2=O)O)C)O)/C	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd46962	4-keto-2-undecyl-4,5-dihydropyrrole	5-undecyl-1,2-dihydropyrrol-3-one	name_lookup	MISMATCH	DXTQBRAPZZMTDN-UHFFFAOYSA-N	ZUNBINDVXKAJIF-UHFFFAOYSA-N	129009747	CCCCCCCCCCCC1CC(=O)C=N1	CCCCCCCCCCCC1=CC(=O)CN1	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd46973	16-deoxyversicolorin A epoxide	16-deoxyversicolorin A epoxide	name_lookup	MISMATCH	RRGWPAXNKRQBAM-VSHIDSMCSA-N	XKJFXJMPURQWDP-VSHIDSMCSA-N	154586065	O=C1c2cc3c(c(O)c2C(=O)C24OC12C=CCC4=O)[C@@H]1C=CO[C@@H]1O3	C1=CC23C(=O)C4=CC5=C([C@@H]6C=CO[C@@H]6O5)C(=C4C(=O)C2(O3)C(=C1)O)O	IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance)
cpd47055	3,7-dihydro-3-propyl-1H-purine-2,6-dione	enprofilina	name_lookup	MISMATCH	VRRVQCOZGQCWCI-UHFFFAOYSA-N	SIQPXVQCUCHWDI-UHFFFAOYSA-N	1676	CCCn1c(O)nc(O)c2ncnc1-2	CCCN1C2=C(C(=O)NC1=O)NC=N2	IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance)
cpd47133	1,2-Dihydro-3-dimethylamino-7-methyl-1,2-(propylmalonyl)-1,2,4-benzotriazine	Azapropazone	name_lookup	MISMATCH	FWWRYFMLRVWIJF-UHFFFAOYSA-N	MPHPHYZQRGLTBO-UHFFFAOYSA-N	26098	CCCc1c([O-])n2c3cc(C)ccc3[nH+]c(N(C)C)n2c1=O	CCCC1C(=O)N2C3=C(C=CC(=C3)C)N=C(N2C1=O)N(C)C	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd47210	desulfo-7-deoxycylindrospermopsin	desulfo-7-deoxycylindrospermopsin	name_lookup	MISMATCH	BPTKGIKNUAMMLT-GATYQTQLSA-O	QLZSSTRBQNLNHY-GATYQTQLSA-O	138319252	C[C@@H]1[C@H]2C[NH+]=C3N[C@@H](CC4=NC(=O)NC(=O)C4)C[C@@H](C[C@@H]1O)N32	C[C@H]1[C@H](C[C@@H]2C[C@@H](NC3=[N+]2[C@@H]1CN3)CC4=CC(=O)NC(=O)N4)O	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd47544	ralfuranone K	ralfuranone K	name_lookup	MISMATCH	USCYAQBBUKCIBX-UHFFFAOYSA-N	LHUVFAQGBBQGDF-UHFFFAOYSA-N	102358956	O=C1OC(=O)C(c2ccccc2)C1C(=O)c1ccccc1	C1=CC=C(C=C1)C2=C(C(=O)OC2O)C(=O)C3=CC=CC=C3	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd47553	ralfuranone J	ralfuranone J	name_lookup	MISMATCH	OUXBEBAEGMYEQJ-UHFFFAOYSA-N	YWBRXRXMXOEXLY-UHFFFAOYSA-N	102358955	O=C1OC(=O)C(C(O)c2ccccc2)C1c1ccccc1	C1=CC=C(C=C1)C2=C(C(=O)OC2O)C(C3=CC=CC=C3)O	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd47616	(2<i>E</i>,4<i>E</i>)-3-formyl-2-hydroxy-6-oxohexa-2,4-dienoate	3-formyl-2-hydroxymuconate semialdehyde	name_lookup	MISMATCH	NNQTXEOXCSZYDB-UHFFFAOYSA-M	NZWLRPUAJVZERP-PMRVSPHWSA-M	146037041	O=CCC=C(C=O)C(=O)C(=O)[O-]	C(=C/C(=C\[O-])/C(=O)C(=O)O)\C=O	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd47725	(2<i>Z</i>,4<i>E</i>)-4-hydroxy-6-methoxy-6-oxohexa-2,4-dienoate	(2Z,4E)-4-hydroxy-6-methoxy-6-oxohexa-2,4-dienoate	name_lookup	MISMATCH	UELTUCKLRACXCB-IHWYPQMZSA-M	SYMRBBQTIOFYRC-AWYLAFAOSA-M	146037335	COC(=O)CC(=O)/C=C\C(=O)[O-]	COC(=O)/C=C(\C=C/C(=O)O)/[O-]	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd47754	antimycin A<sub>14</sub>	antimycin A14	name_lookup	MISMATCH	VTMILIGIOAKPON-VTJCBYAASA-N	CZYXNAWJKPZBBQ-VTJCBYAASA-N	11478557	CCCC(C)CC(=O)O[C@H]1[C@H](C)OC(=O)[C@@H](NC(=O)c2cccc(NC=O)c2O)[C@@H](C)OC(=O)[C@@H]1CCC(C)C	CCC(C)CCC(=O)O[C@H]1[C@@H](OC(=O)[C@H]([C@H](OC(=O)[C@@H]1CCC(C)C)C)NC(=O)C2=C(C(=CC=C2)NC=O)O)C	IGNORE:tautomer_inchikey (same stereo+protonation layers, different connectivity — likely tautomer not recognized by RDKit enumerator)
cpd47782	antimycin A<sub>13</sub>	antimycin A13	name_lookup	MISMATCH	ZEXXMKULURKRLH-WJYIPEHTSA-N	DBRQOXPBANMULX-WJYIPEHTSA-N	11307356	CCCC[C@H]1C(=O)O[C@H](C)[C@H](NC(=O)c2cccc(NC=O)c2O)C(=O)O[C@@H](C)[C@@H]1OC(=O)CC(C)CCC	CCCC[C@@H]1[C@H]([C@@H](OC(=O)[C@H]([C@H](OC1=O)C)NC(=O)C2=C(C(=CC=C2)NC=O)O)C)OC(=O)CCC(C)CC	IGNORE:tautomer_inchikey (same stereo+protonation layers, different connectivity — likely tautomer not recognized by RDKit enumerator)
cpd00088	2,5-cyclohexadien-1-ol	C00102	kegg_xref	MISMATCH	CCBICDLNWJRFPO-UHFFFAOYSA-N	FBWADIKARMIWNM-UHFFFAOYSA-N	13726	O=C1C(Cl)=CC(=Nc2ccc(O)cc2)C=C1Cl	C1=CC(=O)C=CC1=NC2=CC(=C(C(=C2)Cl)O)Cl	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd00532	(O2)(.-)	CHEBI:18421	chebi_xref	MISMATCH	MXDZWXWHPVATGF-UHFFFAOYSA-N	OUUQCZGPVNCOIJ-UHFFFAOYSA-M	5359597	[O][O-]	[O-][O]	IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance)
cpd01372	Aspulvinone G	C02007	kegg_xref	MISMATCH	LYLYJIOHMZZUCM-AUWJEWJLSA-N	LNJMXTRRBBPZDK-AUWJEWJLSA-N	56928062	O=C1O/C(=C\c2ccc(O)cc2)C(=O)C1c1ccc(O)cc1O	C1=CC(=CC=C1/C=C\2/C(=C(C(=O)O2)C3=C(C=C(C=C3)O)O)O)O	IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance)
cpd02505	4-(hydroxyamino)quinoline 1-oxide	CHEBI:28469	chebi_xref	MISMATCH	XGXCMUKDRZHNCO-UHFFFAOYSA-N	KCGKBOFRVKLKOO-CSKARUKUSA-N	5360001	[O-][n+]1ccc(NO)c2ccccc21	C1=CC=C2C(=C1)/C(=N/O)/C=CN2O	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd02628	2-<i>N</i>-heptyl-4-hydroxyquinoline-<i>N</i>-oxide	C04284	kegg_xref	MISMATCH	NZPACTGCRWDXCJ-UHFFFAOYSA-N	ICTVCUOZYWNYHM-UHFFFAOYSA-N	1561	CCCCCCCc1cc(O)c2ccccc2[n+]1[O-]	CCCCCCCC1=CC(=O)C2=CC=CC=C2N1O	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd02717	4-Carboxy-2-hydroxyhexa-2,4-dienedioate	4-Carboxy-2-hydroxyhexa-2,4-dienedioate	name_lookup	MISMATCH	ODTDYYZJDQGKQT-IHWYPQMZSA-K	QWLUKZXOQAQUFQ-QEFWFIIXSA-K	54749447	O=C([O-])/C=C(/CC(=O)C(=O)[O-])C(=O)[O-]	C(=C(/C=C(/C(=O)[O-])\[O-])\C(=O)[O-])\C(=O)O	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd02882	1-[(5-amino-2,6-dioxo-1,2,3,6-tetrahydropyrimidin-4-yl)amino]-1-deoxy-D-ribitol	CHEBI:15934	chebi_xref	MISMATCH	YQOUVEJNFQOENO-DDVDLICKSA-N	XKQZIXVJVUPORE-RPDRRWSUSA-N	193516	NC1C(=O)NC(=O)N=C1NC[C@H](O)[C@H](O)[C@H](O)CO	C([C@@H]([C@@H]([C@@H](CO)O)O)O)NC1=C(C(=O)NC(=O)N1)N	IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance)
cpd02961	2-AMINO-7,8-DIHYDRO-6-(1,2,3-TRIHYDROXYPROPYL)-4(1H)-PTERIDINONE	CHEBI:17001	chebi_xref	MISMATCH	VFVVPBBLCNJQRK-SRBOSORUSA-N	YQIFAMYNGGOTFB-XINAWCOVSA-N	135398602	Nc1nc(=O)c2c([nH]1)NCC(C(=O)[C@H](O)CO)N2	C1C(=NC2=C(N1)N=C(NC2=O)N)[C@@H]([C@@H](CO)O)O	IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance)
cpd03435	Pheophytin a	C05797	kegg_xref	MISMATCH	ATEVSBMADMDGKS-MPNMYCQBSA-N	FDHFJXKRMIVNCQ-OSIZZBRKSA-N	135398712	C=Cc1c2[nH]c(c1C)/C=C1\N=C(C3=C(C(=O)OC)C(=O)c4c3[nH]c(c4C)/C=c3\[nH]/c(c(C)c3CC)=C\2)[C@@H](CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@@H]1C	CCC1=C(C2=NC1=CC3=C(C4=C([C@@H](C(=C5[C@H]([C@@H](C(=CC6=NC(=C2)C(=C6C)C=C)N5)C)CCC(=O)OC/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C4=N3)C(=O)OC)O)C)C	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd38727	6,6',8,8'-tetrahydroxy-2,2'-dimethyl-4,4'-dioxo-4H,4'H-[9,9'-bibenzo[g]chromene]-5,5'-bis(olate)	CHEBI:145840	chebi_xref	MISMATCH	ABYYSICKTYFVSR-UHFFFAOYSA-L	JBUCAUPBQQHNRS-UHFFFAOYSA-L	145864729	Cc1cc(O)c2c(=O)c3c(O)cc([O-])c(-c4c(O)cc(O)c5c([O-])c6c(=O)cc(C)oc6cc45)c3cc-2o1	CC1=CC(=C2C(=CC3=C(C(=O)C=C(C3=C2[O-])O)C4=C5C=C6C(=C(C=C(O6)C)O)C(=C5C(=CC4=O)O)[O-])O1)O	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd38729	2,4,7,9-tetrahydroxy-6-methyl-8-(2-methylbut-3-en-2-yl)-1-oxo-1H-phenalen-3-ol	CHEBI:145870	chebi_xref	MISMATCH	HVDOWFXFUQLIGW-UHFFFAOYSA-M	YOIRBHJUDLSLFJ-UHFFFAOYSA-M	145864730	C=CC(C)(C)c1c(O)c2c3c(c(O)cc(C)c3c1O)C(=O)C(O)=C2[O-]	CC1=CC(=O)C2=C(C(=C(C3=C2C1=C(C(=C3[O-])C(C)(C)C=C)O)O)O)O	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd38814	2-acetyl-3,4a,8,10,11,12a-hexahydroxy-1,4,4a,5,12,12a-hexahydrotetracene-1,12-dione	CHEBI:146218	chebi_xref	MISMATCH	QUQTYIYOYNVOJS-UHFFFAOYSA-M	RGYIMTSNKPPPSO-UHFFFAOYSA-M	145944440	CC(=O)C1=C([O-])CC2(O)Cc3cc4cc(O)cc(O)c4c(O)c3C(=O)C2(O)C1=O	CC(=O)C1=C(C2(C(=O)C3=C(C4=C(C=C(C=C4C=C3CC2(CC1=O)O)O)O)O)O)[O-]	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd38896	(2S)-2-(4-hydoxybenzyl)-3-(4-hydroxyphenyl)-2-furonol carboxylate	CHEBI:149630	chebi_xref	MISMATCH	MQAMXXNTJFATOL-IBYPIGCZSA-M	DVKOSMUSPQXJAK-SFHVURJKSA-M	146170824	O=C1O[C@](Cc2ccc(O)cc2)(C(=O)[O-])C(c2ccc(O)cc2)C1=O	C1=CC(=CC=C1C[C@]2(C(=C(C(=O)O2)O)C3=CC=C(C=C3)O)C(=O)[O-])O	IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance)
cpd38900	1(4),2(5),3(4)-trihydroxy-2(3),2(6)-dioxo-2(3),2(6)-dihydro[1(1),2(1):2(4),3(1)-terphenyl]-2(2)-olate	CHEBI:149642	chebi_xref	MISMATCH	YVERWFHEAKVWEH-UHFFFAOYSA-N	FKQQKMGWCJGUCS-UHFFFAOYSA-M	146170788	O=C1C(=O)[C-](c2ccc(O)cc2)C(=O)C(O)=C1c1ccc(O)cc1	C1=CC(=CC=C1C2=C(C(=O)C(=C(C2=O)[O-])C3=CC=C(C=C3)O)O)O	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd38997	4-[(2E,7S,8E,10E,13R,14R,16E,18E)-14-ethyl-7,13-dihydroxy-2,16,18-trimethylicosa-2,8,10,16,18-pentaenoyl]-2-methylidene-5-oxo-2,5-dihydro-1H-pyrrol-3-olate	CHEBI:155854	chebi_xref	MISMATCH	FCGZEXQWFXATHB-WBWAYUFFSA-M	XIAIDACADIOIKY-XJGVVRAUSA-M	146672898	C=C1NC(=O)C(C(=O)C(C)=CCCC[C@H](O)/C=C/C=C/C[C@@H](O)[C@H](CC)C/C(C)=C/C(C)=C/C)=C1[O-]	CC[C@H](C/C(=C/C(=C/C)/C)/C)[C@@H](C/C=C/C=C/[C@H](CCC/C=C(\C)/C(=C\1/C(=O)C(=C)NC1=O)/[O-])O)O	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd38999	(1S,3R,6R,8R,9R,11R,14S,15S,19R,20R)-8-ethyl-9,15-dihydroxy-3,4,6,20-tetramethyl-21,23-dioxo-24-azapentacyclo[20.2.1.0(1,6).0(11,20).0(14,19)]pentacosa-4,12,22(25)-trien-25-olate	CHEBI:155856	chebi_xref	MISMATCH	FVMMLTQICWHKRS-XEYQCMGESA-M	NINHBZILGZWTQT-JLZVEVNZSA-M	146672900	CC[C@@H]1C[C@]2(C)C=C(C)[C@H](C)C[C@]23NC(=O)C(=C3[O-])C(=O)[C@@]2(C)[C@@H]3CCC[C@H](O)[C@H]3C=C[C@H]2C[C@H]1O	CC[C@@H]1C[C@@]2(C=C([C@@H](C[C@@]23C(=O)/C(=C(/[C@]4([C@@H]5CCC[C@@H]([C@H]5C=C[C@H]4C[C@H]1O)O)C)\[O-])/C(=O)N3)C)C)C	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd39017	(3E,5S)-3-[(2E,4E,8S,10E,12Z)-1-hydroxy-4,8-dimethyltetradeca-2,4,10,12-tetraen-1-ylidene]-5-[(4-hydroxyphenyl)methyl]pyrrolidine-2,4-dione	CHEBI:155890	chebi_xref	MISMATCH	HFEVUVQUQKOBHM-SNLDCZQMSA-M	YSSAANFDQOSWCH-KTTQBTPYSA-M	146672904	C/C=C\C=C\C[C@@H](C)CCC=C(C)C=CC(=O)C1=C([O-])[C@H](Cc2ccc(O)cc2)NC1=O	C/C=C\C=C\C[C@@H](C)CC/C=C(\C)/C=C/C(=C\1/C(=O)[C@@H](NC1=O)CC2=CC=C(C=C2)O)/[O-]	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd39109	asnovolin A	CHEBI:156459	chebi_xref	MISMATCH	QSWHJMOBRSETNT-VZEYPMLRSA-N	GUSKPTPZRRTGAQ-IGZQQFENSA-N	132524226	COC(=O)C1=C(O)C(C)=C2O[C@@]3(C[C@]2(C)[C@H]1C)[C@@H](C)CC[C@H]1C(C)(C)OC(=O)CC[C@@]13C	C[C@H]1CC[C@@H]2[C@@]([C@]13C[C@@]4([C@H]([C@@H](C(=O)C(=C4O3)C)C(=O)OC)C)C)(CCC(=O)OC2(C)C)C	IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance)
cpd39353	(3R)-[(10S)-11-epoxyfarnesyl]-2,3,5-trimethyl-6-oxido-4-oxocyclohexa-1,5-diene-1-carboxylate	CHEBI:167682	chebi_xref	MISMATCH	QIDAONRMTYSNQN-RKWYXZQCSA-L	UAGATZVLKBZLFU-RKWYXZQCSA-L	155818797	CC1=C([O-])[C@](C)(C/C=C(\C)CC/C=C(\C)CC[C@@H]2OC2(C)C)C(C)=C(C(=O)[O-])C1=O	CC1=C(C(=C([C@@](C1=O)(C)C/C=C(\C)/CC/C=C(\C)/CC[C@H]2C(O2)(C)C)C)C(=O)[O-])[O-]	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd39354	asnovolin J	CHEBI:167683	chebi_xref	MISMATCH	OMOCMRWUFORHJW-VZEYPMLRSA-N	XKJJMXDQESYKLS-IGZQQFENSA-N	155818799	COC(=O)C1=C(O)C(C)=C2O[C@@]3(C[C@]2(C)[C@H]1C)[C@@H](C)CC[C@H]1C(C)(C)C(=O)CC[C@@]13C	C[C@H]1CC[C@@H]2[C@@]([C@]13C[C@@]4([C@H]([C@@H](C(=O)C(=C4O3)C)C(=O)OC)C)C)(CCC(=O)C2(C)C)C	IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance)
cpd39357	fumigatonoid A	CHEBI:167687	chebi_xref	MISMATCH	ODPXDHXHTUHREY-QWYZSSPPSA-N	FKVSHWDGJOLCOC-QLDZKYQNSA-N	155818803	COC(=O)C1=C(O)[C@@](C)(O)[C@@]23OOC[C@]45CCC(=O)OC(C)(C)[C@@H]4CC[C@H](C)[C@]5(C[C@]2(C)[C@H]1C)O3	C[C@H]1CC[C@@H]2[C@@]3([C@]14C[C@@]5([C@H]([C@@H](C(=O)[C@@]([C@@]5(O4)OOC3)(C)O)C(=O)OC)C)C)CCC(=O)OC2(C)C	IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance)
cpd39371	pFDCC(1-)	CHEBI:167885	chebi_xref	MISMATCH	ACAJLIDZAISGLE-FOCRQUHHSA-M	UNBPOXUZLVARJD-JMXLDNMHSA-M	155818823	C=CC1=C(C)C(CC2=[NH+]/C(=C3/C(C(=O)OC)=C([O-])c4c3[nH]c(CC3NC(=O)C(C)=C3CC)c4C)[C@@H](CCC(=O)[O-])[C@@H]2C)NC1=O	CCC1=C(C(=O)NC1CC2=C(C3=C(N2)/C(=C\4/[C@H]([C@@H](C(=N4)CC5C(=C(C(=O)N5)C=C)C)C)CCC(=O)[O-])/[C@H](C3=O)C(=O)OC)C)C	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd39375	(2S)-3-{(2S,4Z)-4-[{(1R,2S,4aR,6S,8R,8aS)-2-[(2E)-but-2-en-2-yl]-6,8-dimethyl-1,2,4a,5,6,7,8,8a-octahydronaphthalen-1-yl}(oxido)methylidene]-3,5-dioxopyrrolidin-2-yl}-2-hydroxy-2-methylpropanoate	CHEBI:167897	chebi_xref	MISMATCH	ZLIYAXUPOBJNFP-QAVBGVJHSA-L	AVZATKWNGXCSDN-IIRHHVPJSA-L	155903233	C/C=C(\C)[C@H]1C=C[C@H]2C[C@@H](C)C[C@@H](C)[C@@H]2[C@H]1C(=O)C1=C([O-])[C@H](C[C@](C)(O)C(=O)[O-])NC1=O	C/C=C(\C)/[C@H]1C=C[C@H]2C[C@H](C[C@H]([C@@H]2[C@H]1/C(=C/3\C(=O)[C@@H](NC3=O)C[C@@](C)(C(=O)[O-])O)/[O-])C)C	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd39376	(2S)-3-[(2S)-3,5-dioxo-4-[(2E,4R,6R,8E,10E,12E)-4,6,12-trimethyltetradeca-2,8,10,12-tetraenoyl]pyrrolidin-2-yl]-2-hydroxy-2-methylpropanoate	CHEBI:167907	chebi_xref	MISMATCH	XWIZBMORQRLANJ-MJZDXNEPSA-M	ZUQWAJLCGQNCEU-MDBOHJPMSA-L	155903239	C/C=C(C)/C=C/C=C/C[C@@H](C)C[C@@H](C)/C=C/C(=O)[C-]1C(=O)N[C@@H](C[C@](C)(O)C(=O)[O-])C1=O	C/C=C(\C)/C=C/C=C/C[C@@H](C)C[C@@H](C)/C=C/C(=C/1\C(=O)[C@@H](NC1=O)C[C@@](C)(C(=O)[O-])O)/[O-]	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd39379	sch 210971	CHEBI:167911	chebi_xref	MISMATCH	ZLIYAXUPOBJNFP-BXDGVTFJSA-L	AVZATKWNGXCSDN-UGIHOUBQSA-L	155903242	C/C=C(\C)[C@H]1C=C[C@H]2C[C@@H](C)C[C@@H](C)[C@@H]2[C@H]1C(=O)C1=C([O-])[C@H](C[C@@](C)(O)C(=O)[O-])NC1=O	C/C=C(\C)/[C@H]1C=C[C@H]2C[C@H](C[C@H]([C@@H]2[C@H]1/C(=C/3\C(=O)[C@@H](NC3=O)C[C@](C)(C(=O)[O-])O)/[O-])C)C	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd39380	(2R)-3-[(2S)-3,5-dioxo-4-[(2E,4R,6R,8E,10E,12E)-4,6,12-trimethyltetradeca-2,8,10,12-tetraenoyl]pyrrolidin-2-yl]-2-hydroxy-2-methylpropanoate	CHEBI:167912	chebi_xref	MISMATCH	DEMRIVQPXRVYOB-NPPXQRPRSA-L	ZUQWAJLCGQNCEU-GRGOBBBWSA-L	155903244	C/C=C(C)/C=C/C=C/C[C@@H](C)C[C@@H](C)/C=C/C(=O)C1=C([O-])[C@H](C[C@@](C)(O)C(=O)[O-])NC1=O	C/C=C(\C)/C=C/C=C/C[C@@H](C)C[C@@H](C)/C=C/C(=C/1\C(=O)[C@@H](NC1=O)C[C@](C)(C(=O)[O-])O)/[O-]	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd20034	Alloxydim	C18772	kegg_xref	MISMATCH	GAVUFZVBSUMBQW-WOJGMQOQSA-N	MSNWHIVXIUIVPC-WOJGMQOQSA-N	6376209	C=CCO/N=C(\CCC)C1=C(O)CC(C)(C)C(C(=O)OC)=C1O	CCC/C(=N\OCC=C)/C1C(=O)CC(C(C1=O)C(=O)OC)(C)C	IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance)
cpd20109	Chalcolactone	C18848	kegg_xref	MISMATCH	ASKUCMFYPBVEFV-ZOAZLDGZSA-N	LCZVAZIKJSPLAY-GLVZILGKSA-N	53297411	C[C@@H]1C[C@H](C)[C@H](O)[C@@H](C)C(O)=CC(=O)O[C@H](C)[C@@H](C)/C=C/C=C/C1=O	C[C@H]1C[C@H](C(=O)/C=C/C=C/[C@@H]([C@H](OC(=O)CC(=O)[C@@H]([C@H]1O)C)C)C)C	IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance)
cpd20184	Benquinox	C18924	kegg_xref	MISMATCH	MQIVNMHALJNFMG-ILYHAJGMSA-N	ORLIFVYIUIQGOA-UHFFFAOYSA-N	10320	O=C(NN=C1C=CC(=NO)C=C1)c1ccccc1	C1=CC=C(C=C1)C(=O)NNC2=CC=C(C=C2)N=O	IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance)
cpd20510	Fuchsin	C19252	kegg_xref	MISMATCH	NIKFYOSELWJIOF-SVFFXJIWSA-N	AXDJCCTWPBKUKL-UHFFFAOYSA-N	12447	Cc1cc(C(=C2C=CC(=[NH2+])C=C2)c2ccc(N)cc2)ccc1N.[Cl-]	CC1=CC(=C(C2=CC=C(C=C2)N)C3=CC=C(C=C3)N)C=CC1=N.Cl	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
