ID	NAMES	KEGG	COMPARTMENT	MATCH	MODELSEED	MS NAMES
00494	C01107_(R)-5-Phosphomevalonate_C6H13O7P	C01107	C_00003	Y	cpd00812	5-phosphomevalonate
00495	C00199_D-Ribulose 5-phosphate_C5H11O8P	C00199	C_00003	Y	cpd00171	D-Ribulose5-phosphate
00496	C00018_Pyridoxal phosphate_C8H10NO6P	C00018	C_00003	Y	cpd00016	Pyridoxal phosphate
00497	C01103_Orotidine 5'-phosphate_C10H13N2O11P	C01103	C_00003	Y	cpd00810	Orotidylic acid
00498	C00246_Butanoic acid_C4H8O2	C00246	C_00003	Y	cpd00211	Butyrate
00499	C00246_Butanoic acid_C4H8O2	C00246	C_00001	Y	cpd00211	Butyrate
00500	C00826_L-Arogenate_C10H13NO5	C00826	C_00003	Y	cpd00616	Pretyrosine
00501	C00163_Propanoate_C3H6O2	C00163	C_00003	Y	cpd00141	Propionate
00502	C00163_Propanoate_C3H6O2	C00163	C_00001	Y	cpd00141	Propionate
00503	C04230_1-Acyl-sn-glycero-3-phosphocholine_C9H20NO7PR	C04230	C_00003	Y	cpd02601	2-Lysolecithin
00504	C04230_1-Acyl-sn-glycero-3-phosphocholine_C9H20NO7PR	C04230	C_00001	Y	cpd02601	2-Lysolecithin
00505	C00378_Thiamine_C12H17N4OS	C00378	C_00003	Y	cpd00305	Thiamin
00506	C00378_Thiamine_C12H17N4OS	C00378	C_00001	Y	cpd00305	Thiamin
00507	C00127_Glutathione disulfide_C20H32N6O12S2	C00127	C_00002	Y	cpd00111	Oxidized glutathione
00508	C00051_Glutathione_C10H17N3O6S	C00051	C_00002	Y	cpd00042	GSH
00509	C00314_Pyridoxine_C8H11NO3	C00314	C_00001	Y	cpd00263	Pyridoxol
00510	C00627_Pyridoxine phosphate_C8H12NO6P	C00627	C_00003	Y	cpd00478	Pyridoxine phosphate
00511	C00063_CTP_C9H16N3O14P3	C00063	C_00003	Y	cpd00052	CTP
00512	C00534_Pyridoxamine_C8H12N2O2	C00534	C_00003	Y	cpd00419	PM
00513	C00647_Pyridoxamine phosphate_C8H13N2O5P	C00647	C_00003	Y	cpd00493	Pyridoxamine phosphate
00514	C00051_Glutathione_C10H17N3O6S	C00051	C_00003	Y	cpd00042	GSH
00515	C00669_gamma-L-Glutamyl-L-cysteine_C8H14N2O5S	C00669	C_00003	Y	cpd00506	gamma-Glutamylcysteine
00516	C00751_Squalene_C30H50	C00751	C_00003	Y	cpd00559	Supraene
00517	C00751_Squalene_C30H50	C00751	C_00001	Y	cpd00559	Supraene
00518	C00332_Acetoacetyl-CoA_C25H40N7O18P3S	C00332	C_00003	Y	cpd00279	Acetoacetyl-CoA
00519	C00356_(S)-3-Hydroxy-3-methylglutaryl-CoA_C27H44N7O20P3S	C00356	C_00003	Y	cpd00292	HMG-CoA
00520	C04916_N-(5'-Phospho-D-1'-ribulosylformimino)-5-amino-1-(5''-phospho-D-ribosyl)-4-imidazolecarboxamide_C15H25N5O15P2	C04916	C_00003	Y	cpd02991	phosphoribulosylformimino-AICAR-phosphate
00521	C04677_1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide_C9H15N4O8P	C04677	C_00003	Y	cpd02851	AICAR
00522	C04666_D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate_C6H11N2O6P	C04666	C_00003	Y	cpd02843	D-erythro-imidazol-glycerol-phosphate
00523	C00671_(S)-3-Methyl-2-oxopentanoic acid_C6H10O3	C00671	C_00002	Y	cpd00508	3MOP
00524	C00671_(S)-3-Methyl-2-oxopentanoic acid_C6H10O3	C00671	C_00003	Y	cpd00508	3MOP
00525	C03793_N6,N6,N6-Trimethyl-L-lysine_C9H20N2O2	C03793	C_00003	Y	cpd02374	N6,N6,N6-Trimethyl-L-lysine
00526	C03793_N6,N6,N6-Trimethyl-L-lysine_C9H20N2O2	C03793	C_00001	Y	cpd02374	N6,N6,N6-Trimethyl-L-lysine
00527	C02571_O-Acetylcarnitine_C9H18NO4	C02571	C_00003	Y	cpd01682	O-Acetylcarnitine
00528	C02571_O-Acetylcarnitine_C9H18NO4	C02571	C_00002	Y	cpd01682	O-Acetylcarnitine
00529	C00469_Ethanol_C2H6O	C00469	C_00001	Y	cpd00363	Ethanol
00530	C00047_L-Lysine_C6H14N2O2	C00047	C_00001	Y	cpd00039	L-Lysine
00531	C04751_1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate_C9H14N3O9P	C04751	C_00003	Y	cpd02893	5'-Phosphoribosyl-4-carboxy-5-aminoimidazole
00532	C04751_1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate_C9H14N3O9P	C04751	C_00001	Y	cpd02893	5'-Phosphoribosyl-4-carboxy-5-aminoimidazole
00533	C01164_7-Dehydrocholesterol_C27H44O	C01164	C_00003	Y	cpd00857	Provitamin D3
00534	C01164_7-Dehydrocholesterol_C27H44O	C01164	C_00001	Y	cpd00857	Provitamin D3
00535	C00522_(R)-Pantoate_C6H12O4	C00522	C_00003	Y	cpd00408	Pantoate
00536	C00099_beta-Alanine_C3H7NO2	C00099	C_00003	Y	cpd00085	beta-Alanine
00537	C00244_Nitrate_HNO3	C00244	C_00002	Y	cpd00209	Nitrate
00538	C00244_Nitrate_HNO3	C00244	C_00003	Y	cpd00209	Nitrate
00539	C04823_1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole_C13H19N4O12P	C04823	C_00003	Y	cpd19032	1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole
00540	C00787_tRNA(Tyr)	C00787	C_00003	Y	cpd11751	tRNA(Tyr)
00541	C02839_L-Tyrosyl-tRNA(Tyr)_C24H30N6O12PR(C5H8O6PR)n	C02839	C_00003	Y	cpd12194	L-Tyrosyl-tRNA(Tyr)
00542	C03373_Aminoimidazole ribotide_C8H14N3O7P	C03373	C_00003	Y	cpd02140	AIR
00543	C00655_Xanthosine 5'-phosphate_C10H13N4O9P	C00655	C_00003	Y	cpd00497	XMP
00544	C02960_Ceramide 1-phosphate_C19H37NO6PR	C02960	C_00003	Y	cpd01899	Ceramide phosphate
00545	C00027_Hydrogen peroxide_H2O2	C00027	C_00003	Y	cpd00025	H2O2
00546	C00763_D-Proline_C5H9NO2	C00763	C_00003	Y	cpd00567	D-Proline
00547	C03564_1-Pyrroline-2-carboxylate_C5H7NO2	C03564	C_00003	Y	cpd02235	1-Pyrroline-2-carboxylate
00548	C00412_Stearoyl-CoA_C39H70N7O17P3S	C00412	C_00002	Y	cpd00327	strcoa
00549	C06428_(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoic acid_C20H30O2	C06428	C_00002	Y	cpd03851	Eicosapentaenoic acid
00550	C16165_(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoyl-CoA_C41H64N7O17P3S	C16165	C_00002	Y	cpd14886	(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoyl-CoA
00551	C00568_4-Aminobenzoate_C7H7NO2	C00568	C_00001	Y	cpd00443	ABEE
00552	C00106_Uracil_C4H4N2O2	C00106	C_00003	Y	cpd00092	Uracil
00553	C00380_Cytosine_C4H5N3O	C00380	C_00003	Y	cpd00307	Cytosine
00554	C01958_Steryl ester_C18H27O2R	C01958	C_00003	Y	cpd11979	Steryl ester
00555	C00370_Sterol_C17H28O	C00370	C_00003	Y	cpd00301	Sterol
00556	C02530_Cholesterol ester_C28H45O2R	C02530	C_00003	Y	cpd01664	Cholesterol ester
00557	C00187_Cholesterol_C27H46O	C00187	C_00003	Y	cpd00160	Cholesterol
00558	C00294_Inosine_C10H12N4O5	C00294	C_00003	Y	cpd00246	Inosine
00559	C00016_FAD_C27H33N9O15P2	C00016	C_00003	Y	cpd00015	FAD
00560	C00405_D-Amino acid_C2H4NO2R	C00405	C_00003	Y	cpd11673	D-Amino acid
00561	C00161_2-Oxo acid_C2HO3R	C00161	C_00003	Y	cpd11625	2-Oxo acid
00562	C01110_5-Amino-2-oxopentanoic acid_C5H9NO3	C01110	C_00003	Y	cpd00815	2-Oxo-5-aminovalerate
00563	C00515_D-Ornithine_C5H12N2O2	C00515	C_00003	Y	cpd00404	D-Ornithine
00564	C06103_6-Hydroxyhexanoic acid_C6H12O3	C06103	C_00001	Y	cpd03641	6-Hydroxyhexanoate
00565	G00003	G00003	C_00003	Y	cpd21500	(GlcNAc)2(Man)1(PP-Dol)1
00566	C00219_Arachidonate_C20H32O2	C00219	C_00002	Y	cpd00188	Arachidonate
00567	C02249_Arachidonyl-CoA_C41H66N7O17P3S	C02249	C_00002	Y	cpd01519	Arachidonyl-CoA
00568	C03242_(8Z,11Z,14Z)-Icosatrienoic acid_C20H34O2	C03242	C_00002	Y	cpd02077	8,11,14-Icosatrienoate
00569	C03595_8,11,14-Eicosatrienoyl-CoA_C41H68N7O17P3S	C03595	C_00002	Y	cpd02263	8,11,14-Icosatrienoyl-CoA
00570	C04454_5-Amino-6-(5'-phospho-D-ribitylamino)uracil_C9H17N4O9P	C04454	C_00003	Y	cpd02720	5-Amino-6--5-phosphoribitylaminouracil
00571	C02041_Eicosanoyl-CoA_C41H74N7O17P3S	C02041	C_00002	Y	cpd01393	Icosanoyl-CoA
00572	C06425_Icosanoic acid_C20H40O2	C06425	C_00002	Y	cpd03848	Arachidic acid
00573	C03035_gamma-Linolenoyl-CoA_C39H64N7O17P3S	C03035	C_00002	Y	cpd01942	gamma-Linolenoyl-CoA
00574	C06426_(6Z,9Z,12Z)-Octadecatrienoic acid_C18H30O2	C06426	C_00002	Y	cpd03849	Gamolenic acid
00575	C00510_Oleoyl-CoA_C39H68N7O17P3S	C00510	C_00002	Y	cpd00399	Oleoyl-CoA
00576	C00712_(9Z)-Octadecenoic acid_C18H34O2	C00712	C_00002	Y	cpd00536	Oleate
00577	C00255_Riboflavin_C17H20N4O6	C00255	C_00001	Y	cpd00220	Riboflavin
00578	C02050_Linoleoyl-CoA_C39H66N7O17P3S	C02050	C_00002	Y	cpd01398	Linoleoyl-CoA
00579	C06427_(9Z,12Z,15Z)-Octadecatrienoic acid_C18H30O2	C06427	C_00002	Y	cpd03850	Linolenate
00580	C16162_(9Z,12Z,15Z)-Octadecatrienoyl-CoA_C39H64N7O17P3S	C16162	C_00002	Y	cpd14883	alpha-Linolenoyl-CoA
00581	C00154_Palmitoyl-CoA_C37H66N7O17P3S	C00154	C_00002	Y	cpd00134	Palmitoyl-CoA
00582	C00249_Hexadecanoic acid_C16H32O2	C00249	C_00002	Y	cpd00214	Palmitate
00583	C06429_(4Z,7Z,10Z,13Z,16Z,19Z)-Docosahexaenoic acid_C22H32O2	C06429	C_00002	Y	cpd03852	Docosahexaenoic acid
00584	C16169_(4Z,7Z,10Z,13Z,16Z,19Z)-Docosahexaenoyl-CoA_C43H66N7O17P3S	C16169	C_00002	Y	cpd14890	(4Z,7Z,10Z,13Z,16Z,19Z)-Docosahexaenoyl-CoA
00585	C00116_Glycerol_C3H8O3	C00116	C_00001	Y	cpd00100	Glycerol
00586	C00121_D-Ribose_C5H10O5	C00121	C_00001	Y	cpd00105	D-Ribose
00587	C00121_D-Ribose_C5H10O5	C00121	C_00003	Y	cpd00105	D-Ribose
00588	C00665_beta-D-Fructose 2,6-bisphosphate_C6H14O12P2	C00665	C_00003	Y	cpd00503	D-Fructose 2,6-bisphosphate
00589	C01419_Cys-Gly_C5H10N2O3S	C01419	C_00003	Y	cpd01017	Cys-Gly
00590	G10526	G10526	C_00003	Y	cpd21670	(GlcNAc)2(Man)4(PP-Dol)1
00591	C00181_D-Xylose_C5H10O5	C00181	C_00001	Y	cpd00154	Xylose
00592	C00117_D-Ribose 5-phosphate_C5H11O8P	C00117	C_00003	Y	cpd00101	ribose-5-phosphate
00593	C05223_Dodecanoyl-[acyl-carrier protein]_C12H23OSR	C05223	C_00002	Y	cpd11468	Dodecanoyl-ACP
00594	C05758_trans-Dodec-2-enoyl-[acp]_C12H21OSR	C05758	C_00002	Y	cpd11469	(2E)-Dodecenoyl-[acp]
00595	C14819_Fe3+_Fe	C14819	C_00003	Y	cpd10516	Fe+3
00596	C14818_Fe2+_Fe	C14818	C_00003	Y	cpd10515	Fe+2
00597	C05668_3-Hydroxypropionyl-CoA_C24H40N7O18P3S	C05668	C_00002	Y	cpd03375	3-Hydroxypropanoyl-CoA
00598	C01013_3-Hydroxypropanoate_C3H6O3	C01013	C_00002	Y	cpd00745	Hydracrylic acid
00599	C05751_trans-Oct-2-enoyl-[acp]_C8H13OSR	C05751	C_00002	Y	cpd11471	(2E)-Octenoyl-[acp]
00600	C04620_(3R)-3-Hydroxyoctanoyl-[acyl-carrier protein]_C8H15O2SR	C04620	C_00002	Y	cpd11483	(R)-3-Hydroxyoctanoyl-[acyl-carrier protein]
00601	C05747_(R)-3-Hydroxyhexanoyl-[acp]_C6H11O2SR	C05747	C_00002	Y	cpd11479	D-3-Hydroxyhexanoyl-[acp]
00602	C05748_trans-Hex-2-enoyl-[acp]_C6H9OSR	C05748	C_00002	Y	cpd11473	(2E)-Hexenoyl-[acp]
00603	C11482_Holo-Lys2_HSR	C11482	C_00003	Y	cpd13373	Holo-Lys2
00604	C05535_alpha-Aminoadipoyl-S-acyl enzyme_C6H10NO3SR	C05535	C_00003	Y	cpd12734	Aminoadip.-S
00605	C05749_Hexanoyl-[acp]_C6H11OSR	C05749	C_00002	Y	cpd11472	Hexanoyl-ACP
00606	C04618_(3R)-3-Hydroxybutanoyl-[acyl-carrier protein]_C4H7O2SR	C04618	C_00002	Y	cpd11478	(R)-3-Hydroxybutanoyl-[acyl-carrier protein]
00607	C04246_But-2-enoyl-[acyl-carrier protein]_C4H5OSR	C04246	C_00002	Y	cpd11465	But-2-enoyl-[acyl-carrier protein]
00608	C05560_L-2-Aminoadipate adenylate_C16H23N6O10P	C05560	C_00003	Y	cpd03297	alpha-Aminoadipoyl-C6-AMP
00609	C05745_Butyryl-[acp]_C4H7OSR	C05745	C_00002	Y	cpd11464	Butyryl-ACP
00610	C00546_Methylglyoxal_C3H4O2	C00546	C_00002	Y	cpd00428	2-Oxopropanal
00611	C00937_(R)-Lactaldehyde_C3H6O2	C00937	C_00002	Y	cpd00693	D-Lactaldehyde
00612	C00168_Hydroxypyruvate_C3H4O4	C00168	C_00003	Y	cpd00145	Hydroxypyruvate
00613	C00068_Thiamin diphosphate_C12H19N4O7P2S	C00068	C_00003	Y	cpd00056	TPP
00614	C03028_Thiamin triphosphate_C12H20N4O10P3S	C03028	C_00003	Y	cpd01937	Thiamin triphosphate
00615	C00058_Formate_CH2O2	C00058	C_00001	Y	cpd00047	Formate
00616	C04133_N-Acetyl-L-glutamate 5-phosphate_C7H12NO8P	C04133	C_00002	Y	cpd02552	n-acetylglutamyl-phosphate
00617	C01250_N-Acetyl-L-glutamate 5-semialdehyde_C7H11NO4	C01250	C_00002	Y	cpd00918	2-Acetamido-5-oxopentanoate
00618	C00379_Xylitol_C5H12O5	C00379	C_00001	Y	cpd00306	Xylitol
00619	C00244_Nitrate_HNO3	C00244	C_00001	Y	cpd00209	Nitrate
00620	C04807_2-Amino-7,8-dihydro-4-hydroxy-6-(diphosphooxymethyl)pteridine_C7H11N5O8P2	C04807	C_00003	Y	cpd02920	2-Amino-4-hydroxy-6-hydroxymethyl-7-8-dihydropteridinediphosphate
00621	C01300_2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine_C7H9N5O2	C01300	C_00003	Y	cpd00954	6-hydroxymethyl dihydropterin
00622	C00109_2-Oxobutanoate_C4H6O3	C00109	C_00002	Y	cpd00094	2-Oxobutyrate
00623	C06032_D-erythro-3-Methylmalate_C5H8O5	C06032	C_00002	Y	cpd03593	D-erythro-3-Methylmalate
00624	C16221_(2E)-Octadecenoyl-[acp]_C18H33OSR	C16221	C_00002	Y	cpd14940	(2E)-Octadecenoyl-[acp]
00625	C05763_trans-Hexadec-2-enoyl-[acp]_C16H29OSR	C05763	C_00002	Y	cpd11477	(2E)-Hexadecenoyl-[acp]
00626	C04411_(2R,3S)-3-Isopropylmalate_C7H12O5	C04411	C_00002	Y	cpd02693	3-Isopropylmalate
00627	C04236_(2S)-2-Isopropyl-3-oxosuccinate_C7H10O5	C04236	C_00002	Y	cpd02605	2-isopropyl-3-oxosuccinate
00628	C16220_3-Hydroxyoctadecanoyl-[acp]_C18H35O2SR	C16220	C_00003	Y	cpd14939	3-Hydroxystearoyl-[acp]
00629	C03451_(R)-S-Lactoylglutathione_C13H21N3O8S	C03451	C_00002	Y	cpd02182	(R)-S-Lactoylglutathione
00630	C05760_trans-Tetradec-2-enoyl-[acp]_C14H25OSR	C05760	C_00002	Y	cpd11467	(2E)-Tetradecenoyl-[acp]
00631	C04633_(3R)-3-Hydroxypalmitoyl-[acyl-carrier protein]_C16H31O2SR	C04633	C_00002	Y	cpd11481	R-3-hydroxypalmitoyl-acyl-carrierprotein-
00632	C00109_2-Oxobutanoate_C4H6O3	C00109	C_00003	Y	cpd00094	2-Oxobutyrate
00633	C06032_D-erythro-3-Methylmalate_C5H8O5	C06032	C_00003	Y	cpd03593	D-erythro-3-Methylmalate
00634	C04688_(3R)-3-Hydroxytetradecanoyl-[acyl-carrier protein]_C14H27O2SR	C04688	C_00002	Y	cpd11484	HMA
00635	C01172_beta-D-Glucose 6-phosphate_C6H13O9P	C01172	C_00003	Y	cpd00863	beta-D-Glucose 6-phosphate
00636	C01236_D-Glucono-1,5-lactone 6-phosphate_C6H11O9P	C01236	C_00003	Y	cpd00911	6-phospho-D-glucono-1-5-lactone
00637	C01092_8-Amino-7-oxononanoate_C9H17NO3	C01092	C_00003	Y	cpd00800	8-Amino-7-oxononanoate
00638	C01092_8-Amino-7-oxononanoate_C9H17NO3	C01092	C_00001	Y	cpd00800	8-Amino-7-oxononanoate
00639	C15808_4alpha-Methylzymosterol-4-carboxylate_C29H46O3	C15808	C_00003	Y	cpd14544	4alpha-Methylzymosterol-4-carboxylate
00640	C15808_4alpha-Methylzymosterol-4-carboxylate_C29H46O3	C15808	C_00001	Y	cpd14544	4alpha-Methylzymosterol-4-carboxylate
00641	C01245_D-myo-Inositol 1,4,5-trisphosphate_C6H15O15P3	C01245	C_00003	Y	cpd00916	Ins(1,4,5)P3
00642	C01284_1D-myo-Inositol 1,3,4,5,6-pentakisphosphate_C6H17O21P5	C01284	C_00003	Y	cpd00943	Inositol 1,3,4,5,6-pentakisphosphate
00643	C11555_1D-myo-Inositol 1,4,5,6-tetrakisphosphate_C6H16O18P4	C11555	C_00003	Y	cpd08377	Inositol 1,4,5,6-tetrakisphosphate
00644	C11556_1-Phosphatidyl-1D-myo-inositol 3,5-bisphosphate_C11H19O19P3R2	C11556	C_00003	Y	cpd13384	1-Phosphatidyl-1D-myo-inositol 3,5-bisphosphate
00645	C00343_Thioredoxin disulfide_C10H12N4O4S2R4	C00343	C_00003	Y	cpd11420	trdox
00646	C00343_Thioredoxin disulfide_C10H12N4O4S2R4	C00343	C_00001	Y	cpd11420	trdox
00647	C00343_Thioredoxin disulfide_C10H12N4O4S2R4	C00343	C_00002	Y	cpd11420	trdox
00648	C04043_3,4-Dihydroxyphenylacetaldehyde_C8H8O3	C04043	C_00003	Y	cpd02500	Protocatechuatealdehyde
00649	C00033_Acetate_C2H4O2	C00033	C_00002	Y	cpd00029	Acetate
00650	C00288_HCO3-_HCO3	C00288	C_00001	Y	cpd00242	H2CO3
00651	C00975_Dihydroxyfumarate_C4H4O6	C00975	C_00003	Y	cpd00718	Dihydroxyfumarate
00652	C03459_2-Hydroxy-3-oxosuccinate_C4H4O6	C03459	C_00003	Y	cpd02186	Oxaloglycolate
00653	C00416_Phosphatidate_C5H7O8PR2	C00416	C_00003	Y	cpd11422	1,2-diacyl-sn-glycerol 3-phosphate
00654	C00416_Phosphatidate_C5H7O8PR2	C00416	C_00001	Y	cpd11422	1,2-diacyl-sn-glycerol 3-phosphate
00655	C05379_Oxalosuccinate_C6H6O7	C05379	C_00003	Y	cpd03187	Oxalosuccinate
00656	C05379_Oxalosuccinate_C6H6O7	C05379	C_00002	Y	cpd03187	Oxalosuccinate
00657	C00345_6-Phospho-D-gluconate_C6H13O10P	C00345	C_00003	Y	cpd00284	6-Phospho-D-gluconate
00658	C17552_2-Polyprenyl-6-methoxyphenol_C12H16O2(C5H8)n	C17552	C_00002	Y	cpd17677	2-Polyprenyl-6-methoxyphenol
00659	C17551_2-Polyprenyl-6-hydroxyphenol_C11H14O2(C5H8)n	C17551	C_00002	Y	cpd17676	3-Polyprenylcatechol
00660	C00019_S-Adenosyl-L-methionine_C15H22N6O5S	C00019	C_00002	Y	cpd00017	S-Adenosyl-L-methionine
00661	C00021_S-Adenosyl-L-homocysteine_C14H20N6O5S	C00021	C_00002	Y	cpd00019	S-Adenosyl-homocysteine
00662	C05828_Methylimidazoleacetic acid_C6H8N2O2	C05828	C_00003	Y	cpd03459	Methylimidazoleacetate
00663	C05827_Methylimidazole acetaldehyde_C6H8N2O	C05827	C_00003	Y	cpd03458	Methylimidazoleacetaldehyde
00664	C05581_3-Methoxy-4-hydroxyphenylacetaldehyde_C9H10O3	C05581	C_00003	Y	cpd03311	3-Methoxy-4-hydroxyphenylacetaldehyde
00665	C05582_Homovanillate_C9H10O4	C05582	C_00003	Y	cpd03312	Homovanillate
00666	C05581_3-Methoxy-4-hydroxyphenylacetaldehyde_C9H10O3	C05581	C_00002	Y	cpd03311	3-Methoxy-4-hydroxyphenylacetaldehyde
00667	C05582_Homovanillate_C9H10O4	C05582	C_00002	Y	cpd03312	Homovanillate
00668	C01260_P1,P4-Bis(5'-adenosyl) tetraphosphate_C20H28N10O19P4	C01260	C_00003	Y	cpd00924	AppppA
00669	C00059_Sulfate_H2SO4	C00059	C_00003	Y	cpd00048	Sulfate
00670	C00224_Adenylyl sulfate_C10H14N5O10PS	C00224	C_00003	Y	cpd00193	APS
00671	C00185_Cellobiose_C12H22O11	C00185	C_00003	Y	cpd00158	CELB
00672	C00031_D-Glucose_C6H12O6	C00031	C_00003	Y	cpd00027	D-Glucose
00673	C04874_2-Amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine_C9H13N5O4	C04874	C_00003	Y	cpd02961	Dihydroneopterin
00674	C04895_7,8-Dihydroneopterin 3'-triphosphate_C9H16N5O13P3	C04895	C_00003	Y	cpd02978	7,8-Dihydroneopterin 3'-triphosphate
00675	C03232_3-Phosphonooxypyruvate_C3H5O7P	C03232	C_00003	Y	cpd02069	3-Phosphonooxypyruvate
00676	C03232_3-Phosphonooxypyruvate_C3H5O7P	C03232	C_00001	Y	cpd02069	3-Phosphonooxypyruvate
00677	C06104_Adipate_C6H10O4	C06104	C_00003	Y	cpd03642	Adipate
00678	C00445_5,10-Methenyltetrahydrofolate_C20H22N7O6	C00445	C_00002	Y	cpd00347	5-10-Methenyltetrahydrofolate
00679	C00234_10-Formyltetrahydrofolate_C20H23N7O7	C00234	C_00002	Y	cpd00201	10-Formyltetrahydrofolate
00680	C01259_3-Hydroxy-N6,N6,N6-trimethyl-L-lysine_C9H21N2O3	C01259	C_00003	Y	cpd00923	3-Hydroxy-N6,N6,N6-trimethyl-L-lysine
00681	C01204_Phytic acid_C6H18O24P6	C01204	C_00003	Y	cpd00885	Phytate
00682	C00445_5,10-Methenyltetrahydrofolate_C20H22N7O6	C00445	C_00003	Y	cpd00347	5-10-Methenyltetrahydrofolate
00683	C00234_10-Formyltetrahydrofolate_C20H23N7O7	C00234	C_00003	Y	cpd00201	10-Formyltetrahydrofolate
00684	C00122_Fumarate_C4H4O4	C00122	C_00003	Y	cpd00106	Fumarate
00685	C00295_Orotate_C5H4N2O4	C00295	C_00003	Y	cpd00247	Orotate
00686	C05382_Sedoheptulose 7-phosphate_C7H15O10P	C05382	C_00003	Y	cpd00238	Sedoheptulose7-phosphate
00687	C03771_5-Guanidino-2-oxopentanoate_C6H11N3O3	C03771	C_00003	Y	cpd02364	2-Oxo-5-guanidinopentanoate
00688	C01277_1-Phosphatidyl-1D-myo-inositol 4-phosphate_C11H18O16P2R2	C01277	C_00003	Y	cpd11837	Phosphatidylinositol 4-phosphate
00689	C04637_1-Phosphatidyl-D-myo-inositol 4,5-bisphosphate_C11H19O19P3R2	C04637	C_00003	Y	cpd12582	Phosphatidylinositol-4,5-bisphosphate
00690	C00517_Hexadecanal_C16H32O	C00517	C_00003	Y	cpd00405	Hexadecanal
00691	C00546_Methylglyoxal_C3H4O2	C00546	C_00003	Y	cpd00428	2-Oxopropanal
00692	C00424_(S)-Lactaldehyde_C3H6O2	C00424	C_00002	Y	cpd00334	L-Lactaldehyde
00693	C05684_Selenite_SeO3	C05684	C_00001	Y	cpd03387	Selenite
00694	C01165_L-Glutamate 5-semialdehyde_C5H9NO3	C01165	C_00003	Y	cpd00858	L-Glutamate5-semialdehyde
00695	C03912_(S)-1-Pyrroline-5-carboxylate_C5H7NO2	C03912	C_00003	Y	cpd02431	1-Pyrroline-5-carboxylate
00696	C01724_Lanosterol_C30H50O	C01724	C_00003	Y	cpd01188	Lanosterol
00697	C00712_(9Z)-Octadecenoic acid_C18H34O2	C00712	C_00003	Y	cpd00536	Oleate
00698	C00712_(9Z)-Octadecenoic acid_C18H34O2	C00712	C_00001	Y	cpd00536	Oleate
00699	C05130_Imidazole-4-acetaldehyde_C5H6N2O	C05130	C_00003	Y	cpd03052	Imidazole acetaldehyde
00700	C00388_Histamine_C5H9N3	C00388	C_00003	Y	cpd00312	Histamine
00701	C03287_L-Glutamyl 5-phosphate_C5H10NO7P	C03287	C_00003	Y	cpd02097	L-Glutamyl 5-phosphate
00702	C01595_Linoleate_C18H32O2	C01595	C_00001	Y	cpd01122	Linoleate
00703	C02679_Dodecanoic acid_C12H24O2	C02679	C_00003	Y	cpd01741	ddca
00704	C02679_Dodecanoic acid_C12H24O2	C02679	C_00001	Y	cpd01741	ddca
00705	C15998_L-Methionine (R)-S-oxide_C5H11NO3S	C15998	C_00003	Y	cpd14720	L-Methionine (R)-S-oxide
00706	C05519_L-Allothreonine_C4H9NO3	C05519	C_00003	Y	cpd03282	L-Allothreonine
00707	C00232_Succinate semialdehyde_C4H6O3	C00232	C_00002	Y	cpd00199	4-Oxobutanoate
00708	C00232_Succinate semialdehyde_C4H6O3	C00232	C_00003	Y	cpd00199	4-Oxobutanoate
00709	C00106_Uracil_C4H4N2O2	C00106	C_00001	Y	cpd00092	Uracil
00710	C00415_Dihydrofolate_C19H21N7O6	C00415	C_00003	Y	cpd00330	Dihydrofolate
00711	C03150_Nicotinamide-beta-riboside_C11H15N2O5	C03150	C_00001	Y	cpd02016	N-Ribosylnicotinamide
00712	C09332_Tetrahydrofolyl-[Glu](2)_C24H30N8O9	C09332	C_00003	Y	cpd19097	Tetrahydrofolyl-[Glu](2)
00713	C00101_Tetrahydrofolate_C19H23N7O6	C00101	C_00003	Y	cpd00087	Tetrahydrofolate
00714	C03541_Tetrahydrofolyl-[Glu](n)_C19H23N7O6(C5H7NO3)n	C03541	C_00003	Y	cpd06227	THF-L-glutamate
00715	C00087_Sulfur_S	C00087	C_00003	Y	cpd00074	S
00716	C00320_Thiosulfate_HS2O3	C00320	C_00003	Y	cpd00268	H2S2O3
00717	C02739_1-(5-Phospho-D-ribosyl)-ATP_C15H25N5O20P4	C02739	C_00003	Y	cpd01775	Phosphoribosyl-ATP
00718	C02741_Phosphoribosyl-AMP_C15H23N5O14P2	C02741	C_00003	Y	cpd01777	Phosphoribosyl-AMP
00719	C02538_Estrone 3-sulfate_C18H22O5S	C02538	C_00003	Y	cpd01669	Estrone 3-sulfate
00720	C02538_Estrone 3-sulfate_C18H22O5S	C02538	C_00001	Y	cpd01669	Estrone 3-sulfate
