ID	Name	Compartment	Charge	boundary Condition	KEGG	InChI
E_00153	1.3.1.9	C_00003	UNDEF	UNDEF		
M_00450	C16221_(2E)-Octadecenoyl-[acp]_C18H33OSR	C_00003	UNDEF	UNDEF	C16221	
M_00451	C18902_Methylselenic acid_CH4O2Se	C_00003	UNDEF	UNDEF	C18902	
M_00452	C05703_Methaneselenol_CH4Se	C_00003	UNDEF	UNDEF	C05703	
M_00453	C00641_1,2-Diacyl-sn-glycerol_C5H6O5R2	C_00003	UNDEF	UNDEF	C00641	
M_00454	C00641_1,2-Diacyl-sn-glycerol_C5H6O5R2	C_00001	UNDEF	UNDEF	C00641	
M_00455	C00447_Sedoheptulose 1,7-bisphosphate_C7H16O13P2	C_00003	UNDEF	UNDEF	C00447	
E_00154	4.2.1.109	C_00003	UNDEF	UNDEF		
M_00456	C15650_2,3-Diketo-5-methylthiopentyl-1-phosphate_C6H11O6PS	C_00003	UNDEF	UNDEF	C15650	
M_00457	C04582_S-Methyl-5-thio-D-ribulose 1-phosphate_C6H13O7PS	C_00003	UNDEF	UNDEF	C04582	
E_00155	2.4.2.1	C_00003	UNDEF	UNDEF		
M_00458	C00620_alpha-D-Ribose 1-phosphate_C5H11O8P	C_00003	UNDEF	UNDEF	C00620	
M_00459	C00253_Nicotinate_C6H5NO2	C_00003	UNDEF	UNDEF	C00253	
M_00460	C05841_Nicotinate D-ribonucleoside_C11H14NO6	C_00003	UNDEF	UNDEF	C05841	
M_00461	C00385_Xanthine_C5H4N4O2	C_00003	UNDEF	UNDEF	C00385	
M_00462	C01762_Xanthosine_C10H12N4O6	C_00003	UNDEF	UNDEF	C01762	
E_00156	2.4.2.4	C_00003	UNDEF	UNDEF		
M_00463	C00672_2-Deoxy-D-ribose 1-phosphate_C5H11O7P	C_00003	UNDEF	UNDEF	C00672	
M_00464	C05512_Deoxyinosine_C10H12N4O4	C_00003	UNDEF	UNDEF	C05512	
M_00465	C00559_Deoxyadenosine_C10H13N5O3	C_00003	UNDEF	UNDEF	C00559	
M_00466	C00049_L-Aspartate_C4H7NO4	C_00002	UNDEF	UNDEF	C00049	
M_00467	C00078_L-Tryptophan_C11H12N2O2	C_00001	UNDEF	UNDEF	C00078	
M_00468	C00242_Guanine_C5H5N5O	C_00003	UNDEF	UNDEF	C00242	
M_00469	C00330_Deoxyguanosine_C10H13N5O4	C_00003	UNDEF	UNDEF	C00330	
E_00157	2.7.1.30	C_00003	UNDEF	UNDEF		
M_00470	C03150_Nicotinamide-beta-riboside_C11H15N2O5	C_00003	UNDEF	UNDEF	C03150	
M_00471	C05947_L-erythro-4-Hydroxyglutamate_C5H9NO5	C_00002	UNDEF	UNDEF	C05947	
M_00472	C05947_L-erythro-4-Hydroxyglutamate_C5H9NO5	C_00003	UNDEF	UNDEF	C05947	
M_00473	C00253_Nicotinate_C6H5NO2	C_00001	UNDEF	UNDEF	C00253	
E_00158	2.5.1.47	C_00003	UNDEF	UNDEF		
E_00159	2.5.1.65	C_00003	UNDEF	UNDEF		
M_00474	C00283_Hydrogen sulfide_H2S	C_00003	UNDEF	UNDEF	C00283	
M_00475	C00033_Acetate_C2H4O2	C_00003	UNDEF	UNDEF	C00033	
M_00476	C00079_L-Phenylalanine_C9H11NO2	C_00001	UNDEF	UNDEF	C00079	
E_00160	1.8.1.2	C_00003	UNDEF	UNDEF		
M_00477	C00094_Sulfite_H2SO3	C_00003	UNDEF	UNDEF	C00094	
E_00161	4.1.2.17	C_00003	UNDEF	UNDEF		
M_00478	C00424_(S)-Lactaldehyde_C3H6O2	C_00003	UNDEF	UNDEF	C00424	
M_00479	C01099_L-Fuculose 1-phosphate_C6H13O8P	C_00003	UNDEF	UNDEF	C01099	
E_00162	2.7.1.31	C_00003	UNDEF	UNDEF		
M_00480	C00258_D-Glycerate_C3H6O4	C_00003	UNDEF	UNDEF	C00258	
M_00481	C00197_3-Phospho-D-glycerate_C3H7O7P	C_00003	UNDEF	UNDEF	C00197	
E_00163	2.7.1.32	C_00003	UNDEF	UNDEF		
M_00482	C00588_Choline phosphate_C5H15NO4P	C_00003	UNDEF	UNDEF	C00588	
E_00164	1.8.1.4	C_00002	UNDEF	UNDEF		
M_00483	C15972_Enzyme N6-(lipoyl)lysine_C8H14NOS2R	C_00002	UNDEF	UNDEF	C15972	
E_00165	1.4.4.2	C_00002	UNDEF	UNDEF		
E_00166	2.1.2.10	C_00002	UNDEF	UNDEF		
M_00484	C00101_Tetrahydrofolate_C19H23N7O6	C_00002	UNDEF	UNDEF	C00101	
M_00485	C00037_Glycine_C2H5NO2	C_00002	UNDEF	UNDEF	C00037	
M_00486	C00143_5,10-Methylenetetrahydrofolate_C20H23N7O6	C_00002	UNDEF	UNDEF	C00143	
E_00167	2.7.1.33	C_00003	UNDEF	UNDEF		
M_00487	C00864_Pantothenate_C9H17NO5	C_00003	UNDEF	UNDEF	C00864	
M_00488	C03492_D-4'-Phosphopantothenate_C9H18NO8P	C_00003	UNDEF	UNDEF	C03492	
E_00168	2.3.3.14	C_00003	UNDEF	UNDEF		
E_00169	2.3.3.14	C_00002	UNDEF	UNDEF		
M_00489	C00026_2-Oxoglutarate_C5H6O5	C_00002	UNDEF	UNDEF	C00026	
E_00170	4.2.1.51	C_00003	UNDEF	UNDEF		
E_00171	4.2.1.91	C_00003	UNDEF	UNDEF		
M_00490	C00254_Prephenate_C10H10O6	C_00003	UNDEF	UNDEF	C00254	
E_00172	3.A.9.1.#	C_00001	UNDEF	UNDEF		
M_00491	C06424_Tetradecanoic acid_C14H28O2	C_00003	UNDEF	UNDEF	C06424	
M_00492	C06424_Tetradecanoic acid_C14H28O2	C_00001	UNDEF	UNDEF	C06424	
E_00173	2.7.1.36	C_00003	UNDEF	UNDEF		
M_00493	C00418_(R)-Mevalonate_C6H12O4	C_00003	UNDEF	UNDEF	C00418	
M_00494	C01107_(R)-5-Phosphomevalonate_C6H13O7P	C_00003	UNDEF	UNDEF	C01107	
M_00495	C00199_D-Ribulose 5-phosphate_C5H11O8P	C_00003	UNDEF	UNDEF	C00199	
M_00496	C00018_Pyridoxal phosphate_C8H10NO6P	C_00003	UNDEF	UNDEF	C00018	
E_00174	4.1.1.23	C_00003	UNDEF	UNDEF		
M_00497	C01103_Orotidine 5'-phosphate_C10H13N2O11P	C_00003	UNDEF	UNDEF	C01103	
M_00498	C00246_Butanoic acid_C4H8O2	C_00003	UNDEF	UNDEF	C00246	
M_00499	C00246_Butanoic acid_C4H8O2	C_00001	UNDEF	UNDEF	C00246	
M_00500	C00826_L-Arogenate_C10H13NO5	C_00003	UNDEF	UNDEF	C00826	
M_00501	C00163_Propanoate_C3H6O2	C_00003	UNDEF	UNDEF	C00163	
M_00502	C00163_Propanoate_C3H6O2	C_00001	UNDEF	UNDEF	C00163	
E_00175	2.3.3.13	C_00003	UNDEF	UNDEF		
E_00176	2.3.3.13	C_00002	UNDEF	UNDEF		
E_00177	1.A.15.1.#	C_00001	UNDEF	UNDEF		
M_00503	C04230_1-Acyl-sn-glycero-3-phosphocholine_C9H20NO7PR	C_00003	UNDEF	UNDEF	C04230	
M_00504	C04230_1-Acyl-sn-glycero-3-phosphocholine_C9H20NO7PR	C_00001	UNDEF	UNDEF	C04230	
E_00178	3.A.1.106.#	C_00004	UNDEF	UNDEF		
E_00179	3.A.1.201.#	C_00004	UNDEF	UNDEF		
E_00180	3.A.1.208.#	C_00004	UNDEF	UNDEF		
E_00181	3.A.1.212.#	C_00004	UNDEF	UNDEF		
M_00505	C00378_Thiamine_C12H17N4OS	C_00003	UNDEF	UNDEF	C00378	
M_00506	C00378_Thiamine_C12H17N4OS	C_00001	UNDEF	UNDEF	C00378	
E_00182	1.8.1.7	C_00002	UNDEF	UNDEF		
M_00507	C00127_Glutathione disulfide_C20H32N6O12S2	C_00002	UNDEF	UNDEF	C00127	
M_00508	C00051_Glutathione_C10H17N3O6S	C_00002	UNDEF	UNDEF	C00051	
E_00183	2.A.39.2.#	C_00004	UNDEF	UNDEF		
M_00509	C00314_Pyridoxine_C8H11NO3	C_00001	UNDEF	UNDEF	C00314	
E_00184	6.3.2.5	C_00003	UNDEF	UNDEF		
E_00185	2.7.1.35	C_00003	UNDEF	UNDEF		
M_00510	C00627_Pyridoxine phosphate_C8H12NO6P	C_00003	UNDEF	UNDEF	C00627	
M_00511	C00063_CTP_C9H16N3O14P3	C_00003	UNDEF	UNDEF	C00063	
M_00512	C00534_Pyridoxamine_C8H12N2O2	C_00003	UNDEF	UNDEF	C00534	
M_00513	C00647_Pyridoxamine phosphate_C8H13N2O5P	C_00003	UNDEF	UNDEF	C00647	
E_00186	6.3.2.3	C_00003	UNDEF	UNDEF		
M_00514	C00051_Glutathione_C10H17N3O6S	C_00003	UNDEF	UNDEF	C00051	
M_00515	C00669_gamma-L-Glutamyl-L-cysteine_C8H14N2O5S	C_00003	UNDEF	UNDEF	C00669	
M_00516	C00751_Squalene_C30H50	C_00003	UNDEF	UNDEF	C00751	
M_00517	C00751_Squalene_C30H50	C_00001	UNDEF	UNDEF	C00751	
E_00187	2.3.3.10	C_00003	UNDEF	UNDEF		
M_00518	C00332_Acetoacetyl-CoA_C25H40N7O18P3S	C_00003	UNDEF	UNDEF	C00332	
M_00519	C00356_(S)-3-Hydroxy-3-methylglutaryl-CoA_C27H44N7O20P3S	C_00003	UNDEF	UNDEF	C00356	
M_00520	C04916_N-(5'-Phospho-D-1'-ribulosylformimino)-5-amino-1-(5''-phospho-D-ribosyl)-4-imidazolecarboxamide_C15H25N5O15P2	C_00003	UNDEF	UNDEF	C04916	
M_00521	C04677_1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide_C9H15N4O8P	C_00003	UNDEF	UNDEF	C04677	
M_00522	C04666_D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate_C6H11N2O6P	C_00003	UNDEF	UNDEF	C04666	
M_00523	C00671_(S)-3-Methyl-2-oxopentanoic acid_C6H10O3	C_00002	UNDEF	UNDEF	C00671	
M_00524	C00671_(S)-3-Methyl-2-oxopentanoic acid_C6H10O3	C_00003	UNDEF	UNDEF	C00671	
M_00525	C03793_N6,N6,N6-Trimethyl-L-lysine_C9H20N2O2	C_00003	UNDEF	UNDEF	C03793	
M_00526	C03793_N6,N6,N6-Trimethyl-L-lysine_C9H20N2O2	C_00001	UNDEF	UNDEF	C03793	
E_00188	2.A.29.10.#	C_00002	UNDEF	UNDEF		
E_00189	2.A.29.27.#	C_00002	UNDEF	UNDEF		
M_00527	C02571_O-Acetylcarnitine_C9H18NO4	C_00003	UNDEF	UNDEF	C02571	
M_00528	C02571_O-Acetylcarnitine_C9H18NO4	C_00002	UNDEF	UNDEF	C02571	
M_00529	C00469_Ethanol_C2H6O	C_00001	UNDEF	UNDEF	C00469	
M_00530	C00047_L-Lysine_C6H14N2O2	C_00001	UNDEF	UNDEF	C00047	
M_00531	C04751_1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate_C9H14N3O9P	C_00003	UNDEF	UNDEF	C04751	
M_00532	C04751_1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate_C9H14N3O9P	C_00001	UNDEF	UNDEF	C04751	
M_00533	C01164_7-Dehydrocholesterol_C27H44O	C_00003	UNDEF	UNDEF	C01164	
M_00534	C01164_7-Dehydrocholesterol_C27H44O	C_00001	UNDEF	UNDEF	C01164	
E_00190	6.3.2.2	C_00003	UNDEF	UNDEF		
E_00191	6.3.2.1	C_00003	UNDEF	UNDEF		
M_00535	C00522_(R)-Pantoate_C6H12O4	C_00003	UNDEF	UNDEF	C00522	
M_00536	C00099_beta-Alanine_C3H7NO2	C_00003	UNDEF	UNDEF	C00099	
M_00537	C00244_Nitrate_HNO3	C_00002	UNDEF	UNDEF	C00244	
M_00538	C00244_Nitrate_HNO3	C_00003	UNDEF	UNDEF	C00244	
E_00192	6.3.2.6	C_00003	UNDEF	UNDEF		
M_00539	C04823_1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole_C13H19N4O12P	C_00003	UNDEF	UNDEF	C04823	
E_00193	6.1.1.1	C_00003	UNDEF	UNDEF		
M_00540	C00787_tRNA(Tyr)	C_00003	UNDEF	UNDEF	C00787	
M_00541	C02839_L-Tyrosyl-tRNA(Tyr)_C24H30N6O12PR(C5H8O6PR)n	C_00003	UNDEF	UNDEF	C02839	
E_00194	2.A.29.5.#	C_00002	UNDEF	UNDEF		
E_00195	4.1.1.21	C_00003	UNDEF	UNDEF		
M_00542	C03373_Aminoimidazole ribotide_C8H14N3O7P	C_00003	UNDEF	UNDEF	C03373	
E_00196	1.1.1.205	C_00003	UNDEF	UNDEF		
M_00543	C00655_Xanthosine 5'-phosphate_C10H13N4O9P	C_00003	UNDEF	UNDEF	C00655	
E_00197	3.1.3.4	C_00003	UNDEF	UNDEF		
M_00544	C02960_Ceramide 1-phosphate_C19H37NO6PR	C_00003	UNDEF	UNDEF	C02960	
E_00198	1.4.3.3	C_00003	UNDEF	UNDEF		
M_00545	C00027_Hydrogen peroxide_H2O2	C_00003	UNDEF	UNDEF	C00027	
M_00546	C00763_D-Proline_C5H9NO2	C_00003	UNDEF	UNDEF	C00763	
M_00547	C03564_1-Pyrroline-2-carboxylate_C5H7NO2	C_00003	UNDEF	UNDEF	C03564	
E_00199	3.1.2.2	C_00002	UNDEF	UNDEF		
M_00548	C00412_Stearoyl-CoA_C39H70N7O17P3S	C_00002	UNDEF	UNDEF	C00412	
M_00549	C06428_(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoic acid_C20H30O2	C_00002	UNDEF	UNDEF	C06428	
M_00550	C16165_(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoyl-CoA_C41H64N7O17P3S	C_00002	UNDEF	UNDEF	C16165	
M_00551	C00568_4-Aminobenzoate_C7H7NO2	C_00001	UNDEF	UNDEF	C00568	
E_00200	3.5.4.1	C_00003	UNDEF	UNDEF		
M_00552	C00106_Uracil_C4H4N2O2	C_00003	UNDEF	UNDEF	C00106	
M_00553	C00380_Cytosine_C4H5N3O	C_00003	UNDEF	UNDEF	C00380	
E_00201	3.1.1.13	C_00003	UNDEF	UNDEF		
M_00554	C01958_Steryl ester_C18H27O2R	C_00003	UNDEF	UNDEF	C01958	
M_00555	C00370_Sterol_C17H28O	C_00003	UNDEF	UNDEF	C00370	
M_00556	C02530_Cholesterol ester_C28H45O2R	C_00003	UNDEF	UNDEF	C02530	
M_00557	C00187_Cholesterol_C27H46O	C_00003	UNDEF	UNDEF	C00187	
E_00202	3.5.4.2	C_00003	UNDEF	UNDEF		
E_00203	3.5.4.3	C_00003	UNDEF	UNDEF		
E_00204	3.5.4.4	C_00003	UNDEF	UNDEF		
M_00558	C00294_Inosine_C10H12N4O5	C_00003	UNDEF	UNDEF	C00294	
E_00205	3.6.1.18	C_00003	UNDEF	UNDEF		
E_00206	3.6.1.9	C_00003	UNDEF	UNDEF		
M_00559	C00016_FAD_C27H33N9O15P2	C_00003	UNDEF	UNDEF	C00016	
M_00560	C00405_D-Amino acid_C2H4NO2R	C_00003	UNDEF	UNDEF	C00405	
M_00561	C00161_2-Oxo acid_C2HO3R	C_00003	UNDEF	UNDEF	C00161	
E_00207	1.14.12.17	C_00003	UNDEF	UNDEF		
E_00208	2.A.1.16.#	C_00004	UNDEF	UNDEF		
M_00562	C01110_5-Amino-2-oxopentanoic acid_C5H9NO3	C_00003	UNDEF	UNDEF	C01110	
M_00563	C00515_D-Ornithine_C5H12N2O2	C_00003	UNDEF	UNDEF	C00515	
M_00564	C06103_6-Hydroxyhexanoic acid_C6H12O3	C_00001	UNDEF	UNDEF	C06103	
E_00209	2.4.1.132	C_00003	UNDEF	UNDEF		
M_00565	G00003	C_00003	UNDEF	UNDEF	G00003	
M_00566	C00219_Arachidonate_C20H32O2	C_00002	UNDEF	UNDEF	C00219	
M_00567	C02249_Arachidonyl-CoA_C41H66N7O17P3S	C_00002	UNDEF	UNDEF	C02249	
M_00568	C03242_(8Z,11Z,14Z)-Icosatrienoic acid_C20H34O2	C_00002	UNDEF	UNDEF	C03242	
M_00569	C03595_8,11,14-Eicosatrienoyl-CoA_C41H68N7O17P3S	C_00002	UNDEF	UNDEF	C03595	
M_00570	C04454_5-Amino-6-(5'-phospho-D-ribitylamino)uracil_C9H17N4O9P	C_00003	UNDEF	UNDEF	C04454	
M_00571	C02041_Eicosanoyl-CoA_C41H74N7O17P3S	C_00002	UNDEF	UNDEF	C02041	
M_00572	C06425_Icosanoic acid_C20H40O2	C_00002	UNDEF	UNDEF	C06425	
M_00573	C03035_gamma-Linolenoyl-CoA_C39H64N7O17P3S	C_00002	UNDEF	UNDEF	C03035	
M_00574	C06426_(6Z,9Z,12Z)-Octadecatrienoic acid_C18H30O2	C_00002	UNDEF	UNDEF	C06426	
M_00575	C00510_Oleoyl-CoA_C39H68N7O17P3S	C_00002	UNDEF	UNDEF	C00510	
M_00576	C00712_(9Z)-Octadecenoic acid_C18H34O2	C_00002	UNDEF	UNDEF	C00712	
M_00577	C00255_Riboflavin_C17H20N4O6	C_00001	UNDEF	UNDEF	C00255	
M_00578	C02050_Linoleoyl-CoA_C39H66N7O17P3S	C_00002	UNDEF	UNDEF	C02050	
M_00579	C06427_(9Z,12Z,15Z)-Octadecatrienoic acid_C18H30O2	C_00002	UNDEF	UNDEF	C06427	
M_00580	C16162_(9Z,12Z,15Z)-Octadecatrienoyl-CoA_C39H64N7O17P3S	C_00002	UNDEF	UNDEF	C16162	
M_00581	C00154_Palmitoyl-CoA_C37H66N7O17P3S	C_00002	UNDEF	UNDEF	C00154	
M_00582	C00249_Hexadecanoic acid_C16H32O2	C_00002	UNDEF	UNDEF	C00249	
E_00210	3.5.4.5	C_00003	UNDEF	UNDEF		
M_00583	C06429_(4Z,7Z,10Z,13Z,16Z,19Z)-Docosahexaenoic acid_C22H32O2	C_00002	UNDEF	UNDEF	C06429	
M_00584	C16169_(4Z,7Z,10Z,13Z,16Z,19Z)-Docosahexaenoyl-CoA_C43H66N7O17P3S	C_00002	UNDEF	UNDEF	C16169	
M_00585	C00116_Glycerol_C3H8O3	C_00001	UNDEF	UNDEF	C00116	
M_00586	C00121_D-Ribose_C5H10O5	C_00001	UNDEF	UNDEF	C00121	
M_00587	C00121_D-Ribose_C5H10O5	C_00003	UNDEF	UNDEF	C00121	
E_00211	3.1.3.46	C_00003	UNDEF	UNDEF		
M_00588	C00665_beta-D-Fructose 2,6-bisphosphate_C6H14O12P2	C_00003	UNDEF	UNDEF	C00665	
E_00212	2.3.2.2	C_00003	UNDEF	UNDEF		
E_00213	3.4.19.13	C_00003	UNDEF	UNDEF		
M_00589	C01419_Cys-Gly_C5H10N2O3S	C_00003	UNDEF	UNDEF	C01419	
E_00214	2.4.1.131	C_00003	UNDEF	UNDEF		
M_00590	G10526	C_00003	UNDEF	UNDEF	G10526	
M_00591	C00181_D-Xylose_C5H10O5	C_00001	UNDEF	UNDEF	C00181	
E_00215	2.7.6.1	C_00003	UNDEF	UNDEF		
M_00592	C00117_D-Ribose 5-phosphate_C5H11O8P	C_00003	UNDEF	UNDEF	C00117	
M_00593	C05223_Dodecanoyl-[acyl-carrier protein]_C12H23OSR	C_00002	UNDEF	UNDEF	C05223	
M_00594	C05758_trans-Dodec-2-enoyl-[acp]_C12H21OSR	C_00002	UNDEF	UNDEF	C05758	
E_00216	1.16.1.7	C_00003	UNDEF	UNDEF		
M_00595	C14819_Fe3+_Fe	C_00003	UNDEF	UNDEF	C14819	
M_00596	C14818_Fe2+_Fe	C_00003	UNDEF	UNDEF	C14818	
E_00217	3.1.2.4	C_00002	UNDEF	UNDEF		
M_00597	C05668_3-Hydroxypropionyl-CoA_C24H40N7O18P3S	C_00002	UNDEF	UNDEF	C05668	
M_00598	C01013_3-Hydroxypropanoate_C3H6O3	C_00002	UNDEF	UNDEF	C01013	
M_00599	C05751_trans-Oct-2-enoyl-[acp]_C8H13OSR	C_00002	UNDEF	UNDEF	C05751	
M_00600	C04620_(3R)-3-Hydroxyoctanoyl-[acyl-carrier protein]_C8H15O2SR	C_00002	UNDEF	UNDEF	C04620	
M_00601	C05747_(R)-3-Hydroxyhexanoyl-[acp]_C6H11O2SR	C_00002	UNDEF	UNDEF	C05747	
M_00602	C05748_trans-Hex-2-enoyl-[acp]_C6H9OSR	C_00002	UNDEF	UNDEF	C05748	
E_00218	1.2.1.31	C_00003	UNDEF	UNDEF		
M_00603	C11482_Holo-Lys2_HSR	C_00003	UNDEF	UNDEF	C11482	
M_00604	C05535_alpha-Aminoadipoyl-S-acyl enzyme_C6H10NO3SR	C_00003	UNDEF	UNDEF	C05535	
M_00605	C05749_Hexanoyl-[acp]_C6H11OSR	C_00002	UNDEF	UNDEF	C05749	
M_00606	C04618_(3R)-3-Hydroxybutanoyl-[acyl-carrier protein]_C4H7O2SR	C_00002	UNDEF	UNDEF	C04618	
M_00607	C04246_But-2-enoyl-[acyl-carrier protein]_C4H5OSR	C_00002	UNDEF	UNDEF	C04246	
M_00608	C05560_L-2-Aminoadipate adenylate_C16H23N6O10P	C_00003	UNDEF	UNDEF	C05560	
M_00609	C05745_Butyryl-[acp]_C4H7OSR	C_00002	UNDEF	UNDEF	C05745	
E_00219	1.1.1.79	C_00002	UNDEF	UNDEF		
M_00610	C00546_Methylglyoxal_C3H4O2	C_00002	UNDEF	UNDEF	C00546	
M_00611	C00937_(R)-Lactaldehyde_C3H6O2	C_00002	UNDEF	UNDEF	C00937	
E_00220	1.1.1.79	C_00003	UNDEF	UNDEF		
E_00221	1.1.1.81	C_00003	UNDEF	UNDEF		
M_00612	C00168_Hydroxypyruvate_C3H4O4	C_00003	UNDEF	UNDEF	C00168	
E_00222	2.7.4.15	C_00003	UNDEF	UNDEF		
E_00223	2.7.6.2	C_00003	UNDEF	UNDEF		
M_00613	C00068_Thiamin diphosphate_C12H19N4O7P2S	C_00003	UNDEF	UNDEF	C00068	
M_00614	C03028_Thiamin triphosphate_C12H20N4O10P3S	C_00003	UNDEF	UNDEF	C03028	
E_00224	1.A.16.2.#	C_00001	UNDEF	UNDEF		
E_00225	2.A.1.75.#	C_00001	UNDEF	UNDEF		
E_00226	2.A.82.1.#	C_00001	UNDEF	UNDEF		
M_00615	C00058_Formate_CH2O2	C_00001	UNDEF	UNDEF	C00058	
E_00227	1.2.1.38	C_00002	UNDEF	UNDEF		
M_00616	C04133_N-Acetyl-L-glutamate 5-phosphate_C7H12NO8P	C_00002	UNDEF	UNDEF	C04133	
M_00617	C01250_N-Acetyl-L-glutamate 5-semialdehyde_C7H11NO4	C_00002	UNDEF	UNDEF	C01250	
M_00618	C00379_Xylitol_C5H12O5	C_00001	UNDEF	UNDEF	C00379	
M_00619	C00244_Nitrate_HNO3	C_00001	UNDEF	UNDEF	C00244	
E_00228	2.7.6.3	C_00003	UNDEF	UNDEF		
M_00620	C04807_2-Amino-7,8-dihydro-4-hydroxy-6-(diphosphooxymethyl)pteridine_C7H11N5O8P2	C_00003	UNDEF	UNDEF	C04807	
M_00621	C01300_2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine_C7H9N5O2	C_00003	UNDEF	UNDEF	C01300	
E_00229	1.1.1.85	C_00002	UNDEF	UNDEF		
M_00622	C00109_2-Oxobutanoate_C4H6O3	C_00002	UNDEF	UNDEF	C00109	
M_00623	C06032_D-erythro-3-Methylmalate_C5H8O5	C_00002	UNDEF	UNDEF	C06032	
M_00624	C16221_(2E)-Octadecenoyl-[acp]_C18H33OSR	C_00002	UNDEF	UNDEF	C16221	
M_00625	C05763_trans-Hexadec-2-enoyl-[acp]_C16H29OSR	C_00002	UNDEF	UNDEF	C05763	
M_00626	C04411_(2R,3S)-3-Isopropylmalate_C7H12O5	C_00002	UNDEF	UNDEF	C04411	
M_00627	C04236_(2S)-2-Isopropyl-3-oxosuccinate_C7H10O5	C_00002	UNDEF	UNDEF	C04236	
M_00628	C16220_3-Hydroxyoctadecanoyl-[acp]_C18H35O2SR	C_00003	UNDEF	UNDEF	C16220	
E_00230	3.1.2.6	C_00002	UNDEF	UNDEF		
M_00629	C03451_(R)-S-Lactoylglutathione_C13H21N3O8S	C_00002	UNDEF	UNDEF	C03451	
E_00231	1.2.1.39	C_00003	UNDEF	UNDEF		
M_00630	C05760_trans-Tetradec-2-enoyl-[acp]_C14H25OSR	C_00002	UNDEF	UNDEF	C05760	
M_00631	C04633_(3R)-3-Hydroxypalmitoyl-[acyl-carrier protein]_C16H31O2SR	C_00002	UNDEF	UNDEF	C04633	
E_00232	1.1.1.85	C_00003	UNDEF	UNDEF		
M_00632	C00109_2-Oxobutanoate_C4H6O3	C_00003	UNDEF	UNDEF	C00109	
M_00633	C06032_D-erythro-3-Methylmalate_C5H8O5	C_00003	UNDEF	UNDEF	C06032	
M_00634	C04688_(3R)-3-Hydroxytetradecanoyl-[acyl-carrier protein]_C14H27O2SR	C_00002	UNDEF	UNDEF	C04688	
E_00233	1.1.1.49	C_00003	UNDEF	UNDEF		
M_00635	C01172_beta-D-Glucose 6-phosphate_C6H13O9P	C_00003	UNDEF	UNDEF	C01172	
M_00636	C01236_D-Glucono-1,5-lactone 6-phosphate_C6H11O9P	C_00003	UNDEF	UNDEF	C01236	
E_00234	1.4.3.5	C_00003	UNDEF	UNDEF		
M_00637	C01092_8-Amino-7-oxononanoate_C9H17NO3	C_00003	UNDEF	UNDEF	C01092	
M_00638	C01092_8-Amino-7-oxononanoate_C9H17NO3	C_00001	UNDEF	UNDEF	C01092	
M_00639	C15808_4alpha-Methylzymosterol-4-carboxylate_C29H46O3	C_00003	UNDEF	UNDEF	C15808	
M_00640	C15808_4alpha-Methylzymosterol-4-carboxylate_C29H46O3	C_00001	UNDEF	UNDEF	C15808	
E_00235	2.7.1.151	C_00003	UNDEF	UNDEF		
M_00641	C01245_D-myo-Inositol 1,4,5-trisphosphate_C6H15O15P3	C_00003	UNDEF	UNDEF	C01245	
M_00642	C01284_1D-myo-Inositol 1,3,4,5,6-pentakisphosphate_C6H17O21P5	C_00003	UNDEF	UNDEF	C01284	
M_00643	C11555_1D-myo-Inositol 1,4,5,6-tetrakisphosphate_C6H16O18P4	C_00003	UNDEF	UNDEF	C11555	
E_00236	2.7.1.150	C_00003	UNDEF	UNDEF		
M_00644	C11556_1-Phosphatidyl-1D-myo-inositol 3,5-bisphosphate_C11H19O19P3R2	C_00003	UNDEF	UNDEF	C11556	
M_00645	C00343_Thioredoxin disulfide_C10H12N4O4S2R4	C_00003	UNDEF	UNDEF	C00343	
M_00646	C00343_Thioredoxin disulfide_C10H12N4O4S2R4	C_00001	UNDEF	UNDEF	C00343	
M_00647	C00343_Thioredoxin disulfide_C10H12N4O4S2R4	C_00002	UNDEF	UNDEF	C00343	
E_00237	1.3.1.10	C_00002	UNDEF	UNDEF		
M_00648	C04043_3,4-Dihydroxyphenylacetaldehyde_C8H8O3	C_00003	UNDEF	UNDEF	C04043	
M_00649	C00033_Acetate_C2H4O2	C_00002	UNDEF	UNDEF	C00033	
E_00238	1.2.1.3	C_00003	UNDEF	UNDEF		
M_00650	C00288_HCO3-_HCO3	C_00001	UNDEF	UNDEF	C00288	
E_00239	1.2.1.4	C_00003	UNDEF	UNDEF		
M_00651	C00975_Dihydroxyfumarate_C4H4O6	C_00003	UNDEF	UNDEF	C00975	
M_00652	C03459_2-Hydroxy-3-oxosuccinate_C4H4O6	C_00003	UNDEF	UNDEF	C03459	
M_00653	C00416_Phosphatidate_C5H7O8PR2	C_00003	UNDEF	UNDEF	C00416	
M_00654	C00416_Phosphatidate_C5H7O8PR2	C_00001	UNDEF	UNDEF	C00416	
E_00240	1.1.1.42	C_00003	UNDEF	UNDEF		
