ID	Name	Reversible	Reactants	Products	E.C.	Pathway
R_00899	T00824_C7__(1.0Selenite(EXTR)+1.0H+(EXTR)<=>1.0Selenite(CYTO)+1.0H+(CYTO))	true	M_00693[1];M_00098[1];	M_00449[1];M_00041[1];			
R_00900	T01527_C7__(1.0L-Leucine(EXTR)+1.0H+(CYTO)<=>1.0L-Leucine(CYTO)+1.0H+(EXTR))	true	M_00122[1];M_00041[1];	M_00123[1];M_00098[1];			
R_00901	T01492_C7__(1.0L-Cysteine(EXTR)+1.0L-Glutamate(CYTO)<=>1.0L-Cysteine(CYTO)+1.0L-Glutamate(EXTR))	true	M_00935[1];M_00024[1];	M_00170[1];M_00025[1];			
R_00902	T01489_C7__(1.0L-Serine(CYTO)+1.0L-Threonine(EXTR)<=>1.0L-Serine(EXTR)+1.0L-Threonine(CYTO))	true	M_00159[1];M_00055[1];	M_01053[1];M_00056[1];			
R_EX_01053_	R_EX_C00065_L-Serine_C3H7NO3	false	M_01053[1];				
R_00903	T01488_C7__(1.0L-Serine(EXTR)+1.0H+(CYTO)<=>1.0L-Serine(CYTO)+1.0H+(EXTR))	true	M_01053[1];M_00041[1];	M_00159[1];M_00098[1];			
R_00904	T01526_C7__(1.0L-Isoleucine(EXTR)+1.0H+(CYTO)<=>1.0L-Isoleucine(CYTO)+1.0H+(EXTR))	true	M_00120[1];M_00041[1];	M_00121[1];M_00098[1];			
R_00905	R06875_C3__(1-Phosphatidyl-1D-myo-inositol3,4-bisphosphate+H2O<=>1-Phosphatidyl-1D-myo-inositol4-phosphate+Orthophosphate)	true	M_00013[1];M_01054[1];	M_00688[1];M_00015[1];			
R_00906	R07494_C3__(4alpha-Methylzymosterol-4-carboxylate+NADP+=>3-Keto-4-methylzymosterol+NADPH+H++CO2)	false	M_00639[1];M_00154[1];	M_00168[1];M_00156[1];M_00041[1];M_01055[1];			
R_00907	R06063_C3__(5-Hydroxyisourate+H2O<=>(R)(-)-Allantoin+CO2)	true	M_00013[1];M_01056[1];	M_00727[1];M_00168[1];			
R_00908	T02699_0_0_2457_0_0_C7__(1.0AMP(EXTR)+1.0ATP(CYTO)+1.0H2O(CYTO)=>1.0Orthophosphate(CYTO)+1.0ADP(CYTO)+1.0AMP(CYTO))	false	M_00251[1];M_00012[1];M_00013[1];	M_00015[1];M_00016[1];M_00250[1];			
R_00909	R00391_C4__(Acyl-CoA+Acetyl-CoA<=>CoA+3-Oxoacyl-CoA)	true	M_00204[1];M_01057[1];	M_00205[1];M_01058[1];			
R_00910	T02699_0_0_2449_0_0_C7__(1.0ATP(CYTO)+1.0Nicotinamide(EXTR)+1.0H2O(CYTO)=>1.0Orthophosphate(CYTO)+1.0ADP(CYTO)+1.0Nicotinamide(CYTO))	false	M_00012[1];M_00255[1];M_00013[1];	M_00015[1];M_00016[1];M_00151[1];			
R_00911	T02699_0_0_2446_0_0_C7__(1.0L-Proline(EXTR)+1.0ATP(CYTO)+1.0H2O(CYTO)=>1.0Orthophosphate(CYTO)+1.0L-Proline(CYTO)+1.0ADP(CYTO))	false	M_00128[1];M_00012[1];M_00013[1];	M_00015[1];M_00129[1];M_00016[1];			
R_00912	R07506_C8__(5,7,24(28)-Ergostatrienol+NADP+=>Ergosta-5,7,22,24(28)-tetraen-3beta-ol+NADPH+H+)	false	M_01059[1];M_00394[1];	M_01060[1];M_00393[1];M_00377[1];			
R_00913	R03330_C3__(D-myo-Inositol1,3-bisphosphate+H2O=>Inositol1-phosphate+Orthophosphate)	false	M_00013[1];M_01062[1];	M_01061[1];M_00015[1];			
R_00914	T01465_C7__(1.0Putrescine(CYTO)+1.0H+(EXTR)<=>1.0Putrescine(EXTR)+1.0H+(CYTO))	true	M_00735[1];M_00098[1];	M_01063[1];M_00041[1];			
R_EX_01063_	R_EX_C00134_Putrescine_C4H12N2	false	M_01063[1];				
R_00915	T01466_C7__(1.0Spermidine(CYTO)+1.0H+(EXTR)<=>1.0Spermidine(EXTR)+1.0H+(CYTO))	true	M_00360[1];M_00098[1];	M_00359[1];M_00041[1];			
R_00916	T01467_C7__(1.0Spermine(EXTR)+1.0H+(CYTO)<=>1.0Spermine(CYTO)+1.0H+(EXTR))	true	M_01064[1];M_00041[1];	M_00838[1];M_00098[1];			
R_EX_01064_	R_EX_C00750_Spermine_C10H26N4	false	M_01064[1];				
R_00917	T01468_C7__(1.0Thiamine(EXTR)+1.0H+(EXTR)<=>1.0Thiamine(CYTO)+1.0H+(CYTO))	true	M_00506[1];M_00098[1];	M_00505[1];M_00041[1];			
R_00918	R03363_C3__(1-Phosphatidyl-1D-myo-inositol3-phosphate+H2O=>1-Phosphatidyl-D-myo-inositol+Orthophosphate)	false	M_00013[1];M_00247[1];	M_00249[1];M_00015[1];			
R_00919	T00434_C7__(1.0Pyridoxal(CYTO)+1.0H+(EXTR)<=>1.0Pyridoxal(EXTR)+1.0H+(CYTO))	true	M_00363[1];M_00098[1];	M_00796[1];M_00041[1];			
R_00920	R07359_C4__(NADPH+H++Quinone<=>NADP++Hydroquinone)	true	M_00403[1];M_00181[1];M_00006[1];	M_00404[1];M_00182[1];			
R_00921	T00435_C7__(1.0Pyridoxamine(CYTO)+1.0H+(EXTR)<=>1.0Pyridoxamine(EXTR)+1.0H+(CYTO))	true	M_00512[1];M_00098[1];	M_00816[1];M_00041[1];			
R_00922	T00821_165_C7__(1.01-Pyrroline-2-carboxylate(EXTR)<=>1.01-Pyrroline-2-carboxylate(CYTO))	true	M_01065[1];	M_00547[1];			
R_EX_01065_	R_EX_C03564_1-Pyrroline-2-carboxylate_C5H7NO2	false	M_01065[1];				
R_00923	T02245_C7__(1.0Thiamindiphosphate(EXTR)=>1.0Thiamindiphosphate(CYTO))	false	M_01066[1];	M_00613[1];			
R_EX_01066_	R_EX_C00068_Thiamin diphosphate_C12H19N4O7P2S	false	M_01066[1];				
R_00924	T00120_194_C4__(1.0(S)-1-Pyrroline-5-carboxylate(MITO)=>1.0(S)-1-Pyrroline-5-carboxylate(CYTO))	false	M_01034[1];	M_00695[1];			
R_00925	R03991_C4__(Tetradecanoyl-CoA+Acetyl-CoA<=>CoA+3-Oxopalmitoyl-CoA)	true	M_00204[1];M_01025[1];	M_00008[1];M_00205[1];			
R_00926	R03816_C4__(Phylloquinone+NADH+H+<=>Phylloquinol+NAD+)	true	M_01067[1];M_00005[1];M_00006[1];	M_00004[1];M_01068[1];			
R_00927	R02964_C4__(Menaquinone+H++NADH<=>Menaquinol+NAD+)	true	M_00005[1];M_01069[1];M_00006[1];	M_00004[1];M_01070[1];			
R_00928	R03509_C3__(N-(5-Phospho-D-ribosyl)anthranilate<=>1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose5-phosphate)	true	M_01071[1];	M_00187[1];			
R_00929	R04420_C3__(S-Methyl-5-thio-D-ribose1-phosphate<=>S-Methyl-5-thio-D-ribulose1-phosphate)	true	M_01072[1];	M_00457[1];			
R_00930	T00821_123_C4__(1.03-Methoxy-4-hydroxymandelate(CYTO)<=>1.03-Methoxy-4-hydroxymandelate(MITO))	true	M_00300[1];	M_00372[1];			
R_00931	R01281_C3__(Palmitoyl-CoA+L-Serine=>3-Dehydrosphinganine+CoA+CO2)	false	M_00867[1];M_00159[1];	M_00070[1];M_00168[1];M_00785[1];			
R_00932	R03424_C3__(S-Adenosyl-L-methionine+Phosphatidyl-N-methylethanolamine=>S-Adenosyl-L-homocysteine+Phosphatidyl-N-dimethylethanolamine)	false	M_00738[1];M_00220[1];	M_01073[1];M_00733[1];			
R_00933	R05046_C3__(Formamidopyrimidinenucleosidetriphosphate+H2O=>2,5-Diaminopyrimidinenucleosidetriphosphate+Formate)	false	M_00013[1];M_01074[1];	M_00002[1];M_01075[1];			
R_00934	R05048_C3__(2,5-Diaminopyrimidinenucleosidetriphosphate=>2,5-Diamino-6-(5'-triphosphoryl-3',4'-trihydroxy-2'-oxopentyl)-amino-4-oxopyrimidine)	false	M_01075[1];	M_01076[1];			
R_00935	T00016_3500_C9__(1.04-Aminobenzoate(CYTO)<=>1.04-Aminobenzoate(EXTR))	true	M_00263[1];	M_00551[1];			
R_00936	R03036_C3__(Dephospho-CoA+H2O=>Pantetheine4'-phosphate+AMP)	false	M_00013[1];M_00926[1];	M_00250[1];M_00425[1];			
R_00937	R02485_C3__(Deoxycytidine+H2O=>Deoxyuridine+NH3)	false	M_00013[1];M_00790[1];	M_00776[1];M_00036[1];			
R_00938	R04037_C3__(Phosphoribosyl-AMP+H2O<=>5-(5-Phospho-D-ribosylaminoformimino)-1-(5-phosphoribosyl)-imidazole-4-carboxamide)	true	M_00013[1];M_00718[1];	M_01077[1];			
R_00939	T00016_3491_C9__(1.0D-Glycerate(CYTO)<=>1.0D-Glycerate(EXTR))	true	M_00480[1];	M_01078[1];			
R_EX_01078_	R_EX_C00258_D-Glycerate_C3H6O4	false	M_01078[1];				
R_00940	T03162_C9__(1.0Fe2+(EXTR)<=>1.0Fe2+(CYTO))	true	M_01079[1];	M_00596[1];			
R_EX_01079_	R_EX_C14818_Fe2+_Fe	false	M_01079[1];				
R_00941	T01203_C4__(1.0CoA(CYTO)+1.0H+(MITO)<=>1.0CoA(MITO)+1.0H+(CYTO))	true	M_00070[1];M_00006[1];	M_00205[1];M_00041[1];			
R_00942	T01245_C9__(1.02-Oxoglutarate(CYTO)+1.0Succinate(EXTR)<=>1.02-Oxoglutarate(EXTR)+1.0Succinate(CYTO))	true	M_00210[1];M_00079[1];	M_01080[1];M_00080[1];			
R_EX_01080_	R_EX_C00026_2-Oxoglutarate_C5H6O5	false	M_01080[1];				
R_00943	T00488_C7__(1.0L-Glutamate(CYTO)+1.0H+(EXTR)<=>1.0L-Glutamate(EXTR)+1.0H+(CYTO))	true	M_00024[1];M_00098[1];	M_00025[1];M_00041[1];			
R_00944	T01243_C9__(1.02-Oxoglutarate(CYTO)+1.0Fumarate(EXTR)<=>1.02-Oxoglutarate(EXTR)+1.0Fumarate(CYTO))	true	M_00210[1];M_01081[1];	M_01080[1];M_00684[1];			
R_EX_01081_	R_EX_C00122_Fumarate_C4H4O4	false	M_01081[1];				
R_00945	T01237_C9__(1.0(S)-Malate(CYTO)+1.02-Oxoglutarate(EXTR)<=>1.0(S)-Malate(EXTR)+1.02-Oxoglutarate(CYTO))	true	M_00967[1];M_01080[1];	M_00968[1];M_00210[1];			
R_00946	T00016_3455_C9__(1.0Dehydroascorbate(CYTO)<=>1.0Dehydroascorbate(EXTR))	true	M_00768[1];	M_01082[1];			
R_EX_01082_	R_EX_C05422_Dehydroascorbate_C6H6O6	false	M_01082[1];				
R_00947	R01214_C4__(L-Valine+2-Oxoglutarate<=>3-Methyl-2-oxobutanoicacid+L-Glutamate)	true	M_00489[1];M_01083[1];	M_00094[1];M_00438[1];			
R_00948	R02199_C4__(L-Isoleucine+2-Oxoglutarate<=>(S)-3-Methyl-2-oxopentanoicacid+L-Glutamate)	true	M_00489[1];M_01084[1];	M_00438[1];M_00523[1];			
R_00949	R01090_C4__(L-Leucine+2-Oxoglutarate<=>4-Methyl-2-oxopentanoate+L-Glutamate)	true	M_00489[1];M_01085[1];	M_00022[1];M_00438[1];			
R_00950	R00181_C3__(AMP+H2O=>IMP+NH3)	false	M_00013[1];M_00250[1];	M_00245[1];M_00036[1];			
R_00951	R00026_C3__(Cellobiose+H2O=>2beta-D-Glucose)	false	M_00013[1];M_00671[1];	M_00830[2];			
R_00952	T00016_3362_C9__(1.0S-Adenosyl-L-methionine(CYTO)<=>1.0S-Adenosyl-L-methionine(EXTR))	true	M_00220[1];	M_00236[1];			
R_00953	R01939_C3__(L-2-Aminoadipate+2-Oxoglutarate<=>2-Oxoadipate+L-Glutamate)	true	M_00342[1];M_00210[1];	M_00024[1];M_00116[1];			
R_00954	T00487_C7__(1.0L-Aspartate(CYTO)+1.0H+(EXTR)<=>1.0L-Aspartate(EXTR)+1.0H+(CYTO))	true	M_00112[1];M_00098[1];	M_01086[1];M_00041[1];			
R_EX_01086_	R_EX_C00049_L-Aspartate_C4H7NO4	false	M_01086[1];				
R_00955	R01968_C3__(dGMP+H2O=>Deoxyguanosine+Orthophosphate)	false	M_00013[1];M_00812[1];	M_00469[1];M_00015[1];			
R_00956	R02102_C3__(dUMP+H2O=>Deoxyuridine+Orthophosphate)	false	M_00013[1];M_01032[1];	M_00776[1];M_00015[1];			
R_00957	R00511_C3__(CMP+H2O=>Cytidine+Orthophosphate)	false	M_00013[1];M_00349[1];	M_00348[1];M_00015[1];			
R_00958	R00369_C3__(L-Alanine+Glyoxylate<=>Pyruvate+Glycine)	true	M_00135[1];M_00398[1];	M_00026[1];M_00264[1];			
R_00959	T00016_3238_C9__(1.0L-Glutamate(CYTO)<=>1.0L-Glutamate(EXTR))	true	M_00024[1];	M_00025[1];			
R_00960	R01663_C3__(dCMP+H2O=>dUMP+NH3)	false	M_00013[1];M_00813[1];	M_00036[1];M_01032[1];			
R_00961	R03527_C3__(D-Glucoside+H2O=>ROH+alpha-D-Glucose)	false	M_00013[1];M_01088[1];	M_00831[1];M_01087[1];			
R_00962	R01234_C3__(3',5'-CyclicGMP+H2O=>GMP)	false	M_00013[1];M_01089[1];	M_00292[1];			
R_00963	R01227_C3__(GMP+H2O=>Guanosine+Orthophosphate)	false	M_00013[1];M_00292[1];	M_00752[1];M_00015[1];			
R_00964	R02719_C3__(Xanthosine5'-phosphate+H2O=>Xanthosine+Orthophosphate)	false	M_00013[1];M_00543[1];	M_00462[1];M_00015[1];			
R_00965	R02323_C3__(NicotinamideD-ribonucleotide+H2O+H+=>Nicotinamide-beta-riboside+Orthophosphate)	false	M_00013[1];M_01090[1];M_00041[1];	M_00470[1];M_00015[1];			
R_00966	R00428_C3__(GTP+H2O=>Formamidopyrimidinenucleosidetriphosphate)	false	M_00013[1];M_00355[1];	M_01074[1];			
R_00967	T00016_3167_C9__(1.02-Oxoglutarate(CYTO)<=>1.02-Oxoglutarate(EXTR))	true	M_00210[1];	M_01080[1];			
R_00968	T00016_3160_C9__(1.03-Hydroxy-N6,N6,N6-trimethyl-L-lysine(CYTO)<=>1.03-Hydroxy-N6,N6,N6-trimethyl-L-lysine(EXTR))	true	M_00680[1];	M_01091[1];			
R_EX_01091_	R_EX_C01259_3-Hydroxy-N6,N6,N6-trimethyl-L-lysine_C9H21N2O3	false	M_01091[1];				
R_00969	R04639_C3__(2,5-Diamino-6-(5'-triphosphoryl-3',4'-trihydroxy-2'-oxopentyl)-amino-4-oxopyrimidine=>7,8-Dihydroneopterin3'-triphosphate+H2O)	false	M_01076[1];	M_00013[1];M_00674[1];			
R_00970	R01678_C3__(Lactose+H2O=>alpha-D-Glucose+D-Galactose)	false	M_01092[1];M_00013[1];	M_01026[1];M_00831[1];			
R_00971	R00028_C3__(Maltose+H2O=>2alpha-D-Glucose)	false	M_00013[1];M_01093[1];	M_00831[2];			
R_00972	R01157_C3__(Agmatine+H2O=>Putrescine+Urea)	false	M_00400[1];M_00013[1];	M_01094[1];M_00735[1];			
R_00973	T01220_C9__(1.0Sulfate(EXTR)+1.0H+(CYTO)<=>1.0Sulfate(CYTO)+1.0H+(EXTR))	true	M_01095[1];M_00041[1];	M_00669[1];M_00098[1];			
R_EX_01095_	R_EX_C00059_Sulfate_H2SO4	false	M_01095[1];				
R_00974	R04137_C3__(3-Hydroxyisovaleryl-CoA<=>3-Methylcrotonyl-CoA+H2O)	true	M_01097[1];	M_00013[1];M_01096[1];			
R_00975	R04204_C3__((2S,3S)-3-Hydroxy-2-methylbutanoyl-CoA<=>2-Methylbut-2-enoyl-CoA+H2O)	true	M_01048[1];	M_01098[1];M_00013[1];			
R_00976	T01259_C4__(1.0(S)-Malate(CYTO)+1.0Orthophosphate(MITO)<=>1.0(S)-Malate(MITO)+1.0Orthophosphate(CYTO))	true	M_00967[1];M_00201[1];	M_00898[1];M_00015[1];			
R_00977	T01223_C9__(1.0ADP(EXTR)+1.0H+(CYTO)<=>1.0ADP(CYTO)+1.0H+(EXTR))	true	M_00786[1];M_00041[1];	M_00016[1];M_00098[1];			
R_00978	R04441_C4__((R)-2,3-Dihydroxy-3-methylbutanoate=>3-Methyl-2-oxobutanoicacid+H2O)	false	M_01099[1];	M_00094[1];M_00107[1];			
R_00979	R07364_C3__(1,2-Dihydroxy-5-(methylthio)pent-1-en-3-one+Oxygen<=>4-Methylthio-2-oxobutanoicacid+Formate)	true	M_00980[1];M_00208[1];	M_00002[1];M_00257[1];			
R_00980	R04633_C3__(D-Galactosyl-N-acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-D-glucosylceramide+H2O=>N-Acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-D-glucosylceramide+D-Galactose)	false	M_00013[1];M_01100[1];	M_01026[1];M_00311[1];			
R_00981	R05070_C4__((R)-2,3-Dihydroxy-3-methylpentanoate=>(S)-3-Methyl-2-oxopentanoicacid+H2O)	false	M_01101[1];	M_00107[1];M_00523[1];			
R_00982	R01648_C3__(4-Aminobutanoate+2-Oxoglutarate<=>Succinatesemialdehyde+L-Glutamate)	true	M_00210[1];M_00983[1];	M_00708[1];M_00024[1];			
R_00983	R03355_C3__(beta-D-Galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide+H2O=>beta-D-Glucosyl-(1<->1)-ceramide+D-Galactose)	false	M_00013[1];M_01103[1];	M_01026[1];M_01102[1];			
R_00984	R01100_C3__(Lactose+H2O=>D-Glucose+D-Galactose)	false	M_01092[1];M_00013[1];	M_01026[1];M_00672[1];			
R_00985	R06942_C3__(5-Carboxy-2-pentenoyl-CoA+H2O<=>(3S)-3-Hydroxyadipyl-CoA)	true	M_00013[1];M_01104[1];	M_00093[1];			
R_00986	R05595_C3__(Crotonoyl-CoA+H2O<=>3-Hydroxybutanoyl-CoA)	true	M_00013[1];M_00082[1];	M_01105[1];			
R_00987	R04224_C3__(2-Methylprop-2-enoyl-CoA+H2O<=>(S)-3-Hydroxyisobutyryl-CoA)	true	M_01106[1];M_00013[1];	M_01107[1];			
R_00988	R00908_C3__(beta-Alanine+2-Oxoglutarate<=>3-Oxopropanoate+L-Glutamate)	true	M_00210[1];M_00536[1];	M_00024[1];M_01108[1];			
R_00989	T01918_87_C7__(1.0GMP(EXTR)<=>1.0GMP(CYTO))	true	M_00743[1];	M_00292[1];			
R_00990	T01918_88_C7__(1.0Guanosine3'-diphosphate5'-triphosphate(EXTR)<=>1.0Guanosine3'-diphosphate5'-triphosphate(CYTO))	true	M_01109[1];	M_01110[1];			
R_EX_01109_	R_EX_C04494_Guanosine 3'-diphosphate 5'-triphosphate_C10H18N5O20P5	false	M_01109[1];				
R_00991	T01918_9_C7__(1.0Deoxyadenosine(EXTR)<=>1.0Deoxyadenosine(CYTO))	true	M_01111[1];	M_00465[1];			
R_EX_01111_	R_EX_C00559_Deoxyadenosine_C10H13N5O3	false	M_01111[1];				
R_00992	T01396_C7__(1.0Putrescine(EXTR)+1.0H+(EXTR)=>1.0Putrescine(CYTO)+1.0H+(CYTO))	false	M_01063[1];M_00098[1];	M_00735[1];M_00041[1];			
R_00993	T01918_90_C7__(1.0GDP(EXTR)<=>1.0GDP(CYTO))	true	M_01112[1];	M_00293[1];			
R_EX_01112_	R_EX_C00035_GDP_C10H15N5O11P2	false	M_01112[1];				
R_00994	T01918_98_C7__(1.0Nicotinamide-beta-riboside(EXTR)<=>1.0Nicotinamide-beta-riboside(CYTO))	true	M_00711[1];	M_00470[1];			
R_00995	T01918_99_C7__(1.0NicotinateD-ribonucleoside(EXTR)<=>1.0NicotinateD-ribonucleoside(CYTO))	true	M_01113[1];	M_00460[1];			
R_EX_01113_	R_EX_C05841_Nicotinate D-ribonucleoside_C11H14NO6	false	M_01113[1];				
R_00996	T00120_1574_C4__(1.0alpha-Isopropylmalate(MITO)=>1.0alpha-Isopropylmalate(CYTO))	false	M_00225[1];	M_00226[1];			
R_00997	T02674_C7__(1.0Sterol(EXTR)+1.0ATP(CYTO)+1.0H2O(CYTO)=>1.0Sterol(CYTO)+1.0Orthophosphate(CYTO)+1.0ADP(CYTO))	false	M_00969[1];M_00012[1];M_00013[1];	M_00555[1];M_00015[1];M_00016[1];			
R_00998	R07363_C3__(1,2-Dihydroxy-5-(methylthio)pent-1-en-3-one+Oxygen<=>3-(Methylthio)propionicacid+Formate+CO)	true	M_00980[1];M_00208[1];	M_00002[1];M_01114[1];M_01115[1];			
R_00999	R02241_C3__(1-Acyl-sn-glycerol3-phosphate+Acyl-CoA=>Phosphatidate+CoA)	false	M_00072[1];M_00069[1];	M_00070[1];M_00653[1];			
R_01000	R08093_C3__((2E)-5-Methylhexa-2,4-dienoyl-CoA+H2O<=>3-Hydroxy-5-methylhex-4-enoyl-CoA)	true	M_00013[1];M_01117[1];	M_01116[1];			
R_01001	R03224_C3__((3R)-3-Hydroxyacyl-CoA<=>cis-2,3-Dehydroacyl-CoA+H2O)	true	M_01118[1];	M_00013[1];M_01119[1];			
R_01002	R06411_C3__(cis-2-Methyl-5-isopropylhexa-2,5-dienoyl-CoA+H2O<=>3-Hydroxy-2,6-dimethyl-5-methylene-heptanoyl-CoA)	true	M_01120[1];M_00013[1];	M_01121[1];			
R_01003	R06412_C3__(trans-2-Methyl-5-isopropylhexa-2,5-dienoyl-CoA+H2O<=>3-Hydroxy-2,6-dimethyl-5-methylene-heptanoyl-CoA)	true	M_01122[1];M_00013[1];	M_01121[1];			
R_01004	R00768_C3__(L-Glutamine+D-Fructose6-phosphate=>L-Glutamate+D-Glucosamine6-phosphate)	false	M_00034[1];M_00114[1];	M_00024[1];M_00035[1];			
R_01005	R03457_C3__(D-erythro-1-(Imidazol-4-yl)glycerol3-phosphate<=>3-(Imidazol-4-yl)-2-oxopropylphosphate+H2O)	true	M_00522[1];	M_00013[1];M_00213[1];			
R_01006	T01244_C9__(1.02-Oxoglutarate(CYTO)+1.0Oxaloacetate(EXTR)<=>1.02-Oxoglutarate(EXTR)+1.0Oxaloacetate(CYTO))	true	M_00210[1];M_00919[1];	M_01080[1];M_00073[1];			
R_01007	R01397_C3__(Carbamoylphosphate+L-Aspartate=>Orthophosphate+N-Carbamoyl-L-aspartate)	false	M_01123[1];M_00112[1];	M_00096[1];M_00015[1];			
R_01008	T01247_C9__(1.0(S)-Malate(CYTO)+1.0Fumarate(EXTR)<=>1.0(S)-Malate(EXTR)+1.0Fumarate(CYTO))	true	M_00967[1];M_01081[1];	M_00968[1];M_00684[1];			
R_01009	T01248_C9__(1.0(S)-Malate(CYTO)+1.0Oxaloacetate(EXTR)<=>1.0(S)-Malate(EXTR)+1.0Oxaloacetate(CYTO))	true	M_00967[1];M_00919[1];	M_00968[1];M_00073[1];			
R_01010	T01231_C9__(1.0S-Adenosyl-L-methionine(EXTR)+1.0H+(CYTO)<=>1.0S-Adenosyl-L-methionine(CYTO)+1.0H+(EXTR))	true	M_00236[1];M_00041[1];	M_00220[1];M_00098[1];			
R_01011	T01399_C7__(1.0beta-Alanine(EXTR)+1.0H+(EXTR)=>1.0beta-Alanine(CYTO)+1.0H+(CYTO))	false	M_01124[1];M_00098[1];	M_00536[1];M_00041[1];			
R_EX_01124_	R_EX_C00099_beta-Alanine_C3H7NO2	false	M_01124[1];				
R_01012	T00955_C7__(1.0L-Aspartate(EXTR)+1.0H+(EXTR)=>1.0L-Aspartate(CYTO)+1.0H+(CYTO))	false	M_01086[1];M_00098[1];	M_00112[1];M_00041[1];			
R_01013	T00120_1393_C4__(1.0GTP(MITO)=>1.0GTP(CYTO))	false	M_01036[1];	M_00355[1];			
R_01014	T00016_4029_C9__(1.0(R)-2-Hydroxybutane-1,2,4-tricarboxylate(CYTO)<=>1.0(R)-2-Hydroxybutane-1,2,4-tricarboxylate(EXTR))	true	M_00294[1];	M_01125[1];			
R_EX_01125_	R_EX_C01251_(R)-2-Hydroxybutane-1,2,4-tricarboxylate_C7H10O7	false	M_01125[1];				
R_01015	R00667_C3__(L-Ornithine+2-Oxoglutarate=>L-Glutamate5-semialdehyde+L-Glutamate)	false	M_00379[1];M_00210[1];	M_00694[1];M_00024[1];			
R_01016	T00120_3238_C4__(1.0L-Glutamate(MITO)=>1.0L-Glutamate(CYTO))	false	M_00438[1];	M_00024[1];			
R_01017	T02699_0_0_312_0_0_C7__(1.0ATP(CYTO)+1.0H2O(CYTO)+1.0Sphingosine1-phosphate(EXTR)=>1.0Orthophosphate(CYTO)+1.0ADP(CYTO)+1.0Sphingosine1-phosphate(CYTO))	false	M_00012[1];M_00013[1];M_00310[1];	M_00015[1];M_00016[1];M_00309[1];			
R_01018	R01398_C3__(Carbamoylphosphate+L-Ornithine=>Orthophosphate+L-Citrulline)	false	M_00379[1];M_01123[1];	M_00066[1];M_00015[1];			
R_01019	T00016_4036_C9__(1.0Citrate(CYTO)<=>1.0Citrate(EXTR))	true	M_00799[1];	M_01041[1];			
R_01020	T00016_4075_C9__(1.0D-4-Hydroxy-2-oxoglutarate(CYTO)<=>1.0D-4-Hydroxy-2-oxoglutarate(EXTR))	true	M_00818[1];	M_01126[1];			
R_EX_01126_	R_EX_C05946_D-4-Hydroxy-2-oxoglutarate_C5H6O6	false	M_01126[1];				
R_01021	R01320_C3__(S-Adenosyl-L-methionine+Phosphatidyl-N-dimethylethanolamine=>S-Adenosyl-L-homocysteine+Phosphatidylcholine)	false	M_01073[1];M_00220[1];	M_00195[1];M_00733[1];			
R_01022	T01217_C9__(1.0Thiosulfate(EXTR)+1.0H+(CYTO)<=>1.0Thiosulfate(CYTO)+1.0H+(EXTR))	true	M_00975[1];M_00041[1];	M_00716[1];M_00098[1];			
R_01023	T01225_C9__(1.0Thiamindiphosphate(EXTR)+1.0H+(CYTO)<=>1.0Thiamindiphosphate(CYTO)+1.0H+(EXTR))	true	M_01066[1];M_00041[1];	M_00613[1];M_00098[1];			
R_01024	T01207_C9__(1.0Fumarate(EXTR)+1.0Succinate(CYTO)<=>1.0Fumarate(CYTO)+1.0Succinate(EXTR))	true	M_01081[1];M_00080[1];	M_00684[1];M_00079[1];			
R_01025	T00897_C7__(1.04-Aminobutanoate(EXTR)+1.0H+(EXTR)=>1.04-Aminobutanoate(CYTO)+1.0H+(CYTO))	false	M_00984[1];M_00098[1];	M_00983[1];M_00041[1];			
R_01026	R02283_C4__(N-Acetyl-L-glutamate5-semialdehyde+L-Glutamate=>N-Acetylornithine+2-Oxoglutarate)	false	M_00617[1];M_00438[1];	M_00489[1];M_00437[1];			
R_01027	R01325_C4__(Citrate<=>cis-Aconitate+H2O)	true	M_00798[1];	M_00107[1];M_01127[1];			
R_01028	R01900_C4__(Isocitrate<=>cis-Aconitate+H2O)	true	M_00059[1];	M_00107[1];M_01127[1];			
R_01029	T02790_3069_0_0_0_0_C7__(1.0ATP(CYTO)+1.0H2O(CYTO)+1.0Estrone3-sulfate(CYTO)=>1.0Orthophosphate(CYTO)+1.0ADP(CYTO)+1.0Estrone3-sulfate(EXTR))	false	M_00012[1];M_00013[1];M_00719[1];	M_00015[1];M_00016[1];M_00720[1];			
R_01030	T00120_3362_C4__(1.0S-Adenosyl-L-methionine(MITO)=>1.0S-Adenosyl-L-methionine(CYTO))	false	M_00660[1];	M_00220[1];			
R_01031	T02790_3036_0_0_0_0_C7__(1.0Sterylester(CYTO)+1.0ATP(CYTO)+1.0H2O(CYTO)=>1.0Sterylester(EXTR)+1.0Orthophosphate(CYTO)+1.0ADP(CYTO))	false	M_00554[1];M_00012[1];M_00013[1];	M_01128[1];M_00015[1];M_00016[1];			
R_EX_01128_	R_EX_C01958_Steryl ester_C18H27O2R	false	M_01128[1];				
R_01032	R02061_C3__(trans,trans-Farnesyldiphosphate+Isopentenyldiphosphate=>Diphosphate+Geranylgeranyldiphosphate)	false	M_00234[1];M_00887[1];	M_00217[1];M_01129[1];			
