ID	NAMES	FORMULA	CHARGE	MASS
CPD-15830	2-sulfinoacetaldehyde	C2H3O3S	10000000	107.104
CPD-14852	3,7,3',4'-tetra-O-methylquercetin|3,7,3',4'-tetramethylquercetin|5-hydroxy-3,7,3',4'-tetramethoxyflavone	C19H18O7	10000000	358.347
DIHYDROMONACOLIN-L	dihydromonacolin L lactone	C19H30O3	10000000	306.444
CPD-12576	O-citryl-L-serine|O-citryl-serine	C9H11NO9	10000000	277.187
CPD-17696	Tomatine|alpha-tomatine|lycopersicin|tomatine	C50H83NO21	10000000	1034.2
CPD-18455	4-epilegionaminate|4-epilegionaminic acid|5,7-diacetamido-3,5,7,9-tetradeoxy-D-glycero-D-talo-non-2-ulosonate	C13H21N2O8	10000000	333.317
CPD-16956	terpendole E	C28H39NO3	10000000	437.621
CPD-13925	taxa-4(20),11-diene-5alpha,9alpha,10beta,13alpha-tetrayl tetraacetate|taxusin	C28H40O8	10000000	504.619
A-DGAL-HEX-1:4	Galf|a-dgal-HEX-1:4|alpha-D-Galf	noformula	10000000	10000000
CPD0-1601	6-azauridine diphosphate	C8H10N3O12P2	10000000	402.127
CPD-15480	4H-1-benzopyran-4-one, 7,8-dihydroxy-2-(4-hydroxyphenyl)-|7,8,4'-OH-flavone|7,8,4'-hydroxyflavone|7,8,4'-trihydroxyflavone	C15H10O5	10000000	270.241
4-OXALOMESACONATE	(1E)-4-oxobut-1-ene-1,2,4-tricarboxylate|(E)-3-carboxy-5-oxo-2-hexenedioic-acid|4-oxalmesaconic acid|4-oxalomesaconate|OMAketo|gamma-oxalomesaconate	C7H3O7	10000000	199.096
CPD-18268	27-O-(3-methoxy-butanoyl)-octacosanoayl-lipid A|Sinorhizobium meliloti lipid A structure A	C109H204N2O27P2	10000000	2036.755
CPD-19922	N-[(3R)-8-[(2E)-but-2-enoyl]-6-(5,6-dihydropyridin-2-yl)-2-oxo-4,8-dihydro-3H-1,5-oxathiocin-3-yl]acetamide	C17H20N2O4S	10000000	348.416
CPD-13321	(3E)-3-octen-2-one|3-octen-2-one|trans-3-octen-2-one	C8H14O	10000000	126.198
CPD-18704	2'-palmitoyl-2-O-sulfo-alpha,alpha-trehalose|2'-palmitoyl-trehalose-2 sulfate|SL659	C28H51O15S	10000000	659.762
CPD-18417	7,8-dihydroxycalonectrin	C19H26O8	10000000	382.41
CPD-4204	ZDP|tZRDP|trans-zeatin riboside diphosphate|zeatin diphosphate	C15H20N5O11P2	10000000	508.297
CPD-19911	mikamycin A|ostreogrycin A|pristinamycin IIA|streptogramin A|virginiamycin M1	C28H35N3O7	10000000	525.6
2-UREIDO-PROPIONATE	2-ureido-propanoate|2-ureido-propionate|N-carbamoyl-D-alanine|carbamoyl-D-alanine	C4H7N2O3	10000000	131.111
CPD-20147	illudin B	C15H22O5	10000000	282.336
CPD-17724	2-amino-5,5-dihydroxy-4-methyl-pentanoic acid|5,5-dihydroxy-leucine|5,5-dihydroxyleucine	C6H13NO4	10000000	163.173
CPD-12838	2-heptyl-3-hydroxy-4(1H)-quinolone|2-heptyl-3-hydroxy-4-quinolone|2-heptyl-3-hydroxy-quinolone|PQS|Pseudomonas quinolone signal	C16H21NO2	10000000	259.347
CPD-18794	valienol 7-phosphate	C7H11O8P	10000000	254.133
CPD-8709	neoabietadienol	C20H32O	10000000	288.472
CPD0-2460	4-O-beta-D-galactopyranosyl-D-glucitol|beta-D-galactopyranosyl-(1->4)-D-glucitol|importal|lactitol	C12H24O11	10000000	344.315
CPD0-1304	beta-D-galactopyranosyl trimethylammonium bromide	C9H20NO5	10000000	222.261
CPD-18550	quinoxaline-2-carboxyl adenylate	C19H17N7O8P	10000000	502.359
COB-I-ALAMIN	B12s|cob(I)alamin	C62H88N13O14PCo	10000000	1329.36
CPD-19101	(+)-epigallocatechin|(2S,3S)-epigallocatechin	C15H14O7	10000000	306.271
DIHYDROSANGUINARINE	13, 14-dihydro-13-methyl-[1, 3]benzodioxolo[5, 6-c]-1, 3-dioxolo[4, 5-i]phenanthridine|dihydrosanguinarine	C20H15NO4	10000000	333.343
CPD-18184	8-O-methyl-5-hydroxy-fusarubinaldehyde	C16H16O6	10000000	304.299
TROPINONE	tropinone	C8H14NO	10000000	140.205
CPD-20593	3-bromo-4,5-dihydroxybenzoate	C7H4O4Br	10000000	232.01
CPD-638	GA44|GA44 (closed lactone form)|GA44 free alcohol form|GA44 open lactone form|gibberellin A44|gibberellin A44 (closed lactone form)|gibberellin A44 free alcohol form	C20H25O5	10000000	345.414
CPD-8732	alpha-himachalene	C15H24	10000000	204.355
CPD-17676	Enerzer|Isocarboxazid|Marplan|Marplon|isocarboxazid	C12H13N3O2	10000000	231.254
CPD-8482	2-hydroxyoleanolate|2-hydroxyoleanolic acid	C30H47O4	10000000	471.699
CPD-8387	1-(11Z,14Z-eicosadienoyl)-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphoethanolamine|1-(11Z,14Z-icosadienoyl)-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphoethanolamine|1-20:2-2-18:2-phosphatidylethanolamine|20:2-18:2-PE|phosphatidylethanolamine (1-20:2-2-18:2)	C43H78NO8P	10000000	768.065
CPD-15495	dTDP-4-dehydro-5-methyl-6-deoxy-beta-L-mannose|dTDP-4-dehydro-5-methyl-beta-L-rhamnose|dTDP-4-keto-5-methyl-beta-L-rhamnose	C17H24N2O15P2	10000000	558.328
CPD-9321	deoxyshikonin	C16H16O4	10000000	272.3
CPD-20653	lycopaoctaene	C40H66	10000000	546.961
--CAMPHOR	()-bornan-2-one|(-)-camphor|(1S)-(-)-camphor|(S)-camphor|l-camphor	C10H16O	10000000	152.236
CPD-16609	2,5-dimethylphenol|2,5-xylenol	C8H10O	10000000	122.166
CPD-8465	19,22-octacosadienal	C28H52O	10000000	404.718
CPD-12897	7-methyl-3-oxo-6-octenoyl-CoA|7-methyl-3-oxooct-6-enoyl-CoA	C30H44N7O18P3S	10000000	915.695
CPD-10823	4-carboxymethyl-4-methylbut-2-en-1,4-olide|4-carboxymethyl-4-methylbut-2-en-4-olide|4-methyl-2-enelactone|4-methylmuconolactone	C7H7O4	10000000	155.13
CPD-20089	4'-S-hydroxy-alpha-ionylideneethanol	C15H24O2	10000000	236.353
CPD-9131	2-amino-4-chlorophenol	C6H6NOCl	10000000	143.572
CPD0-1108	beta-D-ribofuranose	C5H10O5	10000000	150.131
CPD-15537	GDP-4-acetamido-4-amino-4,6-dideoxy-alpha-D-mannose|GDP-N-acetyl-alpha-D-perosamine	C18H26N6O15P2	10000000	628.382
ETHANOL-AMINE	2-aminoethanol|colamine|ethanol-amine|ethanolamine|monoethanolamine	C2H8NO	10000000	62.091
CPD-8739	alpha-cubebene	C15H24	10000000	204.355
5-PHOSPHONUCLEOSIDE-3-DIPHOSPHATE	a 5'-phosphonucleoside 3'-diphosphate	noformula	10000000	10000000
CPD-17535	cetoniacytone A	C9H11NO5	10000000	213.19
CPD0-1939	2'-(4-ETHOXYPHENYL)-5-(4-METHYL-1-PIPERAZINYL)-2,5'-BI-BENZIMIDAZOLE|2'-(4-ethoxyphenyl)-5-(4-methyl-1-piperazinyl)-2,5'-bi-1H-benzimidazole|2'-(p-ethoxyphenyl)-5-(4-methyl-1-piperazinyl)-2,5'-bibenzimidazole|Hoe 33342|hoechst 33342	C27H28N6O	10000000	452.558
5-HYDROXYPENTANOYL-COA	5-hydroxypentanoyl-CoA|5-hydroxyvaleryl-CoA|delta-hydroxypentanoyl-CoA|delta-hydroxyvaleryl-CoA|omega-hydroxypentanoyl-CoA|omega-hydroxyvaleryl-CoA	C26H40N7O18P3S	10000000	863.619
CPD-19642	(2S)-2-amino-3-(methylamino)propanoate|3-(methylamino)-L-alanine|beta-(methylamino)-L-alanine	C4H10N2O2	10000000	118.135
CPD-125	(S)-6-hydroxynicotine|5-[(2S)-1-methylpyrrolidin-2-yl]pyridin-2-ol|L-6-hydroxynicotine	C10H15N2O	10000000	179.241
S-TETRAHYDROCOLUMBAMINE	(13aS)-5, 8,13,13a-tetrahydro-3, 9,10-trimethoxy-6H-dibenzo [a, g] quinolizin-2-ol|(S)-tetrahydrocolumbamine|5, 8, 13, 13a-tetrahydrocolumbamine|isocorypalmine	C20H23NO4	10000000	341.406
CPD-13586	1-(4-amino-2-methylpyrimid-5-ylmethyl)-3-(beta-hydroxyethyl)-2-methylpyridinium	C14H19N4O	10000000	259.33
CPD-12262	tetra-acyl estolide	C75H132O11	10000000	1209.861
CPD-16735	oryzalide B	C19H28O4	10000000	320.428
CPD-12455	unsaturated C20-C25 archaetidylinositol	C54H90O11P	10000000	946.272
CPD-12960	aclacinomycin A|aclarubicin	C42H54NO15	10000000	812.886
CPD-8340	1,2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphoserine|1-18:2-2-18:2-phosphatidylserine|18:2-18:2-PS|phosphatidyl-L-serine (1-18:2-2-18:2)	C42H73NO10P	10000000	783.013
CPD-10687	3-acetamidopropanal|N-(3-oxopropyl)acetamide	C5H9NO2	10000000	115.132
DIMETHYL-D-RIBITYL-LUMAZINE	6,7-dimethyl-8-(1-D-ribityl)lumazine	C13H17N4O6	10000000	325.3
CPD0-1530	(2R,3R,6S)-3-fluoro-2,6-diaminopimelate	C7H13N2O4F	10000000	208.189
OXOMALONATE	ketomalonic acid|mesoxalic acid|oxomalonate|oxomalonic acid	C3O5	10000000	116.03
CPD-17848	C95 dolichol diphosphate|dolichol-19 diphosphate	C95H155O7P2	10000000	1471.213
CPD-14915	(3R)-3-hydroxyhexanoyl-CoA|(R)-3-hydroxyhexanoyl-CoA	C27H42N7O18P3S	10000000	877.646
CPD66-74	(4Z,7S,8E,10Z,13Z,15E,17R,19Z)-7-hydroperoxy17-hydroxydocosa-4,8,10,13,15,19-hexaenoate|7S-hydroperoxy,17R-hydroxy-docosahexaenoate	C22H31O5	10000000	375.484
CPD-13858	(2R,4aR,8aS)-1,2,3,4,4a,5,6,8a-octahydro-4a,8-dimethyl-2-(prop-1-en-2-yl)naphthalene|5-epi-alpha-selinene|5beta-eudesma-3,11-diene|8a-epi-alpha-selinene	C15H24	10000000	204.355
CPD-15429	beta-D-Glc-(1->3)-alpha-D-GlcNAc-diphospho-ditrans,octacis-undecaprenol|beta-D-glucosyl-(1->3)-N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol	C69H113NO17P2	10000000	1290.596
CPD-18934	(2S,3R)-2-hydroxy-3-(1H-indol-3-yl)butanoate|(2S,3R)-2-hydroxy-3-(indol-3-yl)butanoate|indolmycenate|indolmycenic acid	C12H12NO3	10000000	218.232
CPD-15266	fumitremorgin C	C22H25N3O3	10000000	379.458
CPD-20165	african-3-ene	C15H24	10000000	204.355
CPD-20800	hapalindole H	C21H24N2	10000000	304.434
CPD-20407	2'-O-methylguanosine	C12H17N5O5	10000000	311.297
CPD-8755	(+)-beta-pinene|(1R,5R)-6,6-dimethyl-2-methylidenebicyclo[3.1.1]heptane	C10H16	10000000	136.236
CPD-11519	3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-(3R-hydroxyoctanoyl)-CoA|OPC8-3-hydroxyacyl-CoA	C39H60N7O19P3S	10000000	1055.92
CPD-20141	6'-chloromelleolide F	C23H29O6Cl	10000000	436.931
CPD-15840	(8E,10S)-10-hydroperoxyoctadec-8-enoate	C18H33O4	10000000	313.456
CPD-15892	nafuredin	C22H32O4	10000000	360.492
CPD-629	Uracil 5-carboxylic acid|uracil 5-carboxylate	C5H3N2O4	10000000	155.09
CPD-292	(2E)-hexadecenal|trans-hexadec-2-enal	C16H30O	10000000	238.412
CPD-18256	citreoisocoumarin	C14H14O6	10000000	278.261
CPD-14282	(2E)-lignocerenoyl-CoA|trans-2,3-dihydro-lignocerenoyl-CoA|trans-lignocer-2-enoyl-CoA	C45H76N7O17P3S	10000000	1112.113
N-QUINOLIN-8-YLMETHANESULFONAMI	N-(quinolin-8-yl)methanesulfonamide	C10H9N2O2S	10000000	221.253
DIETHYLPHOSPHATE	Diethylphosphoric acid|O,O-diethylphosphoric acid|diethyl hydrogen phosphate|diethyl phosphoric acid|diethylphosphate|phosphoric acid, diethyl ester	C4H10O4P	10000000	153.094
CPD-146	2-mononitroglycerol|2-nitrooxy-propane-1,3-diol	C3H7NO5	10000000	137.092
CPD-6978	4-coumaroyl-3',4'-dihydroxyphenyllactate|4-coumaroyl-3',4'-dihydroxyphenyllactic acid	C18H15O7	10000000	343.312
CPD-18564	(E)-2,4,6-trimethyltetracos-2-enoyl-CoA|C27-mycolipenyl-CoA	C48H82N7O17P3S	10000000	1154.194
CPD-9954	(1S,2S)-(+)-pseudoephedrine|pseudoephedrine	C10H15NO	10000000	165.235
CPD-9082	4-benzylpyridine|Pyridine, 4-(phenylmethyl)-|gamma-Benzylpyridine	C12H11N	10000000	169.226
1-O-SINAPOYL-BETA-D-GLUCOSE	1-O-sinapoyl beta-D-glucoside|1-O-sinapoyl-beta-D-glucose	C17H22O10	10000000	386.355
CPD-19233	3,3',5,5'-tetramethoxy-1,1'-bi(cyclohexa-2,5-dien-1-ylidene)-4,4'-dione|3,3',5,5'-tetramethoxydiphenoquinone|TMPQ|cerulignone|coerulignone	C16H16O6	10000000	304.299
L-FUCULOSE	6-deoxy-L-tagatose|L-fuculose|fuculose	C6H12O5	10000000	164.158
CPD-12541	N-acetyl-alpha-D-glucosamine	C8H15NO6	10000000	221.21
CPD-8380	1-22:0-2-18:3-phosphatidylcholine|1-docosanoyl-2-(9Z,12Z, 15Z-octadecatrienoyl)-sn-glycero-3-phosphocholine|22:0-18:3-PC|phosphatidylcholine (1-22:0-2-18:3)	C48H90NO8P	10000000	840.215
CPD0-2622	NaNH4HPO4 &middot, 4H2O|ammonium sodium phosphate dibasic tetrahydrate	noformula	10000000	209.06699
CPD-10039	(+)-dihydrocarvone|(1R,4R)-dihydrocarvone|(E)-dihydrocarvone|d-dihydrocarvone	C10H16O	10000000	152.236
N-ACETYL-SEROTONIN	N-acetyl-5-hydroxytryptamine|N-acetyl-serotonin	C12H14N2O2	10000000	218.255
CPD-15886	(-)-dihydrokaempferol	C15H12O6	10000000	288.256
CPD-1946	(25S)-5-beta-spirostan-3-beta-ol|sarsasopogenin	C27H44O3	10000000	416.643
CPD-19441	distichamine	C18H19NO5	10000000	329.352
LINAMARIN	1-cyano-1-methylethyl beta-D-glucoside|2-(beta-D-glucopyranosyloxy)-2-methylpropanenitrile|linamarin	C10H17NO6	10000000	247.247
CPD-12635	(L-cysteinylglycin-S-yl)(1H-indol-3-yl)acetonitrile|GlyCys(IAN)|IAN-gamma-glycylcysteine conjugate	C15H16N4O3S	10000000	332.376
CPD-20621	capsidiol 3-acetate	C17H26O3	10000000	278.391
CPD-18549	triostin A dithiol	C50H64N12O12S2	10000000	1089.249
CPD-19894	vincristine	C46H56N4O10	10000000	824.969
CPD-12943	gilvocarcin V	C27H26O9	10000000	494.497
CPD-18072	20-deoxo-20-dihydro-12,13-deepoxyrosamicin	C31H54NO7	10000000	552.77
CPD-3344	pyruvic oxime	C3H4NO3	10000000	102.069
CPD-9318	3-geranyl-4-hydroxybenzoate|geranyl-4-hydroxybenzoate|geranyl-hydroxybenzoate|geranyl-p-hydroxybenzoate	C17H21O3	10000000	273.351
CPD-18672	(4E,9R,11R)-9,11-dihydroxy-2,4-dimethyl-3-oxodotriacont-4-enoate|C34-carboxyphthiodiolenone	C34H63O5	10000000	551.869
2-TRANS6-TRANS-FARNESOL	(2E,6E)-farnesol|(E,E,)-3,7,11-trimethyl-2,6,10-dodecatrien-1-ol|(E,E,)-farnesol|2-trans,6-trans-farnesol|2-trans-S-6-trans-farnesol|all-trans farnesol	C15H26O	10000000	222.37
CPD-7094	(2beta,14alpha)-2-hydroxy-14-methyl-13-vinylpodocarp-12-ene-3,11-dione|(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-1,3,4,4a,4b,8,8a,9,10,10a-decahydrophenanthrene-2,5-dione|2beta-hydroxy-12,15-cassadiene-3,11-dione|phytocassane A	C20H28O3	10000000	316.439
CPD-14142	fradiomycin B|framycetin|neomycin B	C23H52N6O13	10000000	620.696
CPD0-2217	cyclopropane phosphatidylglycerol (dioctadec-11,12-cyclo-anoyl, n-C18:0 cyclo)	C44H82O10P	10000000	802.1
Z-2-METHYL-5-ISOPROPYLHEXA-25-DIENAL	(Z)-2-methyl-5-isopropylhexa-2,5-dienal|cis-2-methyl-5-isopropylhexa-2,5-dienal	C10H16O	10000000	152.236
CPD-10696	MDL 72527|N, N1-bis-(buta-2,3-dienyl)-1,4-diaminobutane	C12H20N2	10000000	192.303
EPYRIDALDOX	E-pyridine-3-aldoxime	C6H6N2O	10000000	122.126
CPD-2209	GlcNAc-PP-C50|GlcNAc-pyrophosphoryldecaprenol|N-acetyl-D-glucosaminyldiphospho-decaprenol|N-acetyl-D-glucosaminyldiphosphodecaprenol|N-acetyl-alpha-D-glucosaminyl-diphospho-trans,octacis-decaprenol|N-acetyl-glucosaminyl-pyrophosphoryldecaprenol|decaprenyl diphospho N-acetyl-glucosamine|decaprenyl-N-acetyl-D-glucosaminyl-pyrophosphate|glycolipid 1|lipid I|mono-trans, poly-cis-decaprenyl-N-acetyl-alpha-D-glucosaminyl-pyrophosphate	C58H95NO12P2	10000000	1060.335
CPD-7920	6-pentacosene	C25H50	10000000	350.67
CPD-20329	N-acetyl-L-serine|NN-acetylserine	C5H8NO4	10000000	146.122
CPD0-2336	Paraquat|paraquat	C12H14N2	10000000	186.256
CPD-12762	(2E,4E,6E)-2,6-dimethylocta-2,4,6-trienedial	C10H12O2	10000000	164.204
CPD-15303	(R)-1-pyrroline-5-carboxylate|D-1-pyrroline-5-carboxylate|D-delta1-pyrroline-5-carboxylate	C5H6NO2	10000000	112.108
CPD-16624	des-methyl avenacin A-1	C54H81NO21	10000000	1080.228
CPD-1823	(2S)-2-amino-3-(1-methyl-1H-imidazol-5-yl)propanoic acid|1-methyl-histidine|Npi-methyl-L-histidine	C7H11N3O2	10000000	169.183
CPD-12224	alpha-fenchocamphorone	C9H14O	10000000	138.209
CPD0-2287	a peptidoglycan dimer with pentapeptide and tripeptide stems (meso-diaminopimelate containing)|two linked disaccharide pentapeptide and tripeptide murein units (uncrosslinked, middle of chain)	noformula	10000000	10000000
CPD-20454	4'-hydroxy-4,4'-diapolycopen-4-al	C30H38O2	10000000	430.629
CPD-16751	alpha-10-hydroxy-12-demethyl-11,12-dehydropaspaline|alpha-PC-M6	C27H35NO3	10000000	421.578
3-HYDROXY-ETCETERA-CARBOXYLATE	3-hydroxy-4-hydroxymethyl-2-methylpyridine-5-carboxylate|5-pyridoxate	C8H8NO4	10000000	182.155
CPD-15663	2-trans-nonenoyl-CoA|2E-nonenoyl-CoA	C30H46N7O17P3S	10000000	901.711
CPD-4608	benzyladenine-9-N-glucoside	C18H21N5O5	10000000	387.394
CPD-9285	pentane	C5H12	10000000	72.15
CPD-17616	7,2'-dihydroxy-4',5'-methylenedioxyisoflav-3-ene	C16H12O5	10000000	284.268
CPD-19241	[(R)-1-aminoethyl]phosphonate	C2H7NO3P	10000000	124.056
CPD-9345	ametryn sulfoxide|ametryne sulfoxide	C9H17N5OS	10000000	243.326
CPD-14804	L-glucono-1,5-lactone	C6H10O6	10000000	178.141
UREA	basodexan|bromisovalum|carbamide|carmol|urea	CH4N2O	10000000	60.055
CPD-17225	(15Z)-phycobiliviolin|(15Z)-phycoviolobilin	C33H36N4O6	10000000	584.671
CPD-18327	(-)-indolactam V	C17H23N3O2	10000000	301.388
CPD-9774	4-(1-methyl-5-hydroxy-2-pyrrolidinyl)-3-oxobutanoate methyl ester	C10H18NO4	10000000	216.256
CPD-15018	8-oxo-dAMP	C10H11N4O8P	10000000	346.193
CPD-17822	beta-L-digitoxopyranose|beta-L-digitoxose	C6H12O4	10000000	148.158
CPD-6061	2'-deoxy-5-fluoro-uridine 5'-monophosphate|2-fluoro-2-deoxy-uridine 5'-monophosphate|5-fluorodeoxyuridine monophosphate|F-dUMP|dUflMP|fluorodeoxyuridylate	C9H10N2O8FP	10000000	324.159
CPD-7235	3-alpha-hydroxy-5-beta-cholan-24-oate|3-alpha-hydroxy-5-beta-cholanate|3-alpha-hydroxycholanic acid|3-hydroxycholan-24-oic acid|5-beta-cholanic acid-3-alpha-ol|lithocholate|lithocolic acid	C24H39O3	10000000	375.57
CPD-15770	dTDP-2-deoxy-beta-L-fucose	C16H24N2O14P2	10000000	530.318
CPD-10574	2-methylbenzoate|2-toluate|o-methylbenzoate|o-toluate	C8H7O2	10000000	135.142
CPD0-1712	5-mercuriocytidine	C9H12N3O5Hg	10000000	442.801
CPD-13328	6'-hydroxyferuloyl-CoA	C31H40N7O20P3S	10000000	955.673
CPD-16846	2-hydroxy-6-(1H-indol-3-yl)-5-(3-methylbut-2-en-1-yl)-3-[2-(2-methylbut-3-en-2-yl)-1H-indol-3-yl]-1,4-benzoquinone|terrequinone A	C32H30N2O3	10000000	490.601
CPD-21214	4,9,13,17,21-pentamethyldocosa-2,4,6,8,12,16,20-heptaenal	C27H40O	10000000	380.612
CPD-7628	methanofuran b	C29H38N5O11	10000000	632.646
AN-ALPHA-L-FUCOSIDE	alpha-L-fucoside	noformula	10000000	10000000
CPD-688	hydrogenobyrinate a,c-diamide|hydrogenobyrinic acid a,c-diamide	C45H58N6O12	10000000	874.986
CPD-10758	(Z) gamma-bisabolene	C15H24	10000000	204.355
CPD-19691	beta-D-galactosyl-cholate	C30H50O10	10000000	570.719
CPD-16584	3-sulfinopropanoate|3-sulfinopropionate|3-sulfinopropionic acid	C3H4O4S	10000000	136.122
CPD-16764	3,5,7-Trihydroxy-2-(4-hydroxyphenyl)-8-methoxy-4H-1-benzopyran-4-one|8-methoxykaempferol	C16H11O7	10000000	315.259
CPD-12472	5-ethylphenazine|5-ethylphenazinium ethyl sulfate|5-ethylphenazinium ethyl sulphate|N-ethylphenazonium ethosulfate|phenazine ethosulfate	noformula	10000000	305.328
CPD-633	2,5-DHBA|2,5-dihydroxybenzoate|2,5-dihydroxybenzoic acid|2,5-dioxybenzoic acid|3,6-dihydroxybenzoic acid|5-hydroxysalicylate|5-hydroxysalicylic acid|gentisate|gentisic acid|hydroquinonecarboxylic acid	C7H5O4	10000000	153.114
CPD-16717	1-monostearin|1-stearoyl-sn-glycerol|monostearin|stearin	C21H42O4	10000000	358.56
CPD-8503	2-triacontanone|triaconta-2-one	C30H60O	10000000	436.803
CPD-20086	(+)-(1(10)E,4E,6S,7R)-germacradien-6-ol	C15H26O	10000000	222.37
CPD-15777	2-{1-[(4-Amino-2-methyl-5-pyrimidinyl)methyl]-2-methyl-1,2-dihydro-3-pyridinyl}ethanol|neopyrithiamine|pyrithiamin|pyrithiamine	C14H20N4O	10000000	260.338
CPD-20819	12-epi-fischerindole I	C21H22N2	10000000	302.418
CPD-9858	2-methoxy-6-all trans-heptaprenyl-1,4-benzoquinol|2-methoxy-6-heptaprenyl-1,4-benzoquinol	C42H64O3	10000000	616.966
7-METHYLXANTHOSINE	7-methylxanthosine	C11H15N4O6	10000000	299.263
CPD-18873	12-ethyl-8-propylbacteriochlorophyll e	C51H61N4O5Mg	10000000	834.372
CPD-20056	4-hydroxybenzyl isothiocyanate	C8H7NOS	10000000	165.209
N-BUTYLATE	n-butylate	C11H23NOS	10000000	217.369
N-CARBAMOYLGLYCINE	N-carbamoyl glycine|N-carbamoylglycine|carbamoyl glycine|carbamyl-glycine	C3H5N2O3	10000000	117.084
CPD-8655	gomphrenin I	C24H24N2O13	10000000	548.459
HEPTOSYL-KDO2-LIPID-IVA	Rd2-LPS|heptosyl-Kdo2-lipid IVA	C91H160N2O43P2	10000000	2032.2
CPD0-2192	acyl phosphatidylglycerol (n-C14:0)	C48H92O11P	10000000	876.222
L-TYROSINE-METHYL-ESTER	L-tyrosine-methyl-ester	C10H13NO3	10000000	195.218
CPD-15380	2'-hydroxypyridoxine|2'-hydroxypyridoxol	C8H11NO4	10000000	185.179
CPD-15753	(3,5-dihydroxyphenyl)(oxo)acetate|(3,5-dihydroxyphenyl)glyoxylate|2-(3,5-dihydroxyphenyl)-2-oxoacetate	C8H5O5	10000000	181.124
CPD-17445	dimethyl thiosulfinate	C2H6OS2	10000000	110.189
CPD-18646	furostanol-26-alcohol	C27H44O4	10000000	432.642
CPD-13001	alpha-3',4'-anhydrovinblastine	C46H58N4O8	10000000	794.986
CPD-6743	1D-myo-inositol (1,2,3,6) tetrakisphosphate|D-myo-inositol (1,2,3,6) tetrakisphosphate|I(1,2,3,6)P4|Ins(1,2,3,6)P4	C6H8O18P4	10000000	492.013
CPD0-1115	L-xylulose 1-phosphate	C5H9O8P	10000000	228.095
CPD-9602	OxIAA-Asp-N-Glc|OxIAA-aspartate-beta-glucose|glucopyranosyl-beta-1-N-oxindole-3-acetyl-N-aspartate|glucopyranosyl-beta-1-N-oxindole-3-acetyl-N-aspartic acid|oxindole-3-acetyl-aspartate-N-beta-glucose	C20H22N2O11	10000000	466.401
CPD-13437	neoagaropentaose	C30H46O23	10000000	10000000
GEISSOSCHIZINE	geissoschizine	C21H24N2O3	10000000	352.432
CPD-4862	N-hydroxy-L-valine	C5H10NO3	10000000	132.139
CPD-12308	a peptidoglycan dimer (E. faecium, tetrapeptide)	C135H222N20O45P2	10000000	2907.293
CPD-20434	(+)-(13S)-kolavelool	C20H34O	10000000	290.488
CPD-1092	styrene	C8H8	10000000	104.151
CPD-21531	4,6-pyruvyl-alpha-D-galactosyl-(1->4)-beta-D-glucoronosyl-(1->3)-2-O-acetyl-alpha-D-galactosyl-(1->3)-alpha-L-fucosyl-(1->4)-2,3-di-O-acetyl-alpha-L-fucosyl-(1->3)-beta-D-glucosyl-diphosphoundecaprenol|M-antigen (variant) monomer undecaprenyl diphosphate	C100H154O41P2	10000000	2074.239
CPD-15818	aldehydo-D-ribose	C5H10O5	10000000	150.131
CPD-13555	4-hydroxybutanal|4-hydroxybutyraldehyde	C4H8O2	10000000	88.106
CPD-13826	L-olivosyl-oleandolide	C26H44O10	10000000	516.628
CPD-21476	7-O-deacetylbryostatin 1|bryostatin 2	C45H66O16	10000000	863.007
CPD-17829	C100 dolichol phosphate|dolichol-20 phosphate	C100H163O4P	10000000	1460.359
QUININE	chinine|quinine	C20H25N2O2	10000000	325.43
CPD-19331	(2R,4R,6R)-2,4,6-trimethyltetracosanoate|(2R,4R,6R)-2,4,6-trimethyltetracosanoic acid|C27 mycocerosate|C27 mycocerosic acid	C27H53O2	10000000	409.714
CPD-13230	(Z)-2-buten-1-ol|(Z)-but-2-enol|(cis)-2-buten-1-ol|(cis)-2-butenol|(cis)-2-butenyl alcohol|(cis)-but-2-enol|(cis)-crotyl alcohol	C4H8O	10000000	72.107
CPD0-2414	1-hydroxy-2-butanone|1-hydroxybutanone|hydroxybutanone	C4H8O2	10000000	88.106
CPD-15548	dTDP-4-dehydro-6-deoxy-alpha-D-gulose	C16H22N2O15P2	10000000	544.302
ALPHA-D-MANNOSYL-3-PHOSPHOGLYCERATE	2-O-(alpha-D-mannosyl)-3-phosphoglycerate|mannosyl-3-phosphoglycerate	C9H14O12P	10000000	345.176
NaF	NaF|Sodium fluoride	noformula	10000000	41.988
CPD-14195	3beta-hydroxycholest-5-en-7-one|5-cholesten-3beta-ol-7-one|7-ketocholesterol|7-oxocholesterol|cholesterol, 7-oxo-	C27H44O2	10000000	400.643
CPD-21363	core oligosaccharide (E. coli R2 core type)	C69H111NO64P2	10000000	2040.552
CPD-19843	8-methylmenaquinone-6|MMK-6	C42H58O2	10000000	594.919
