ID	NAMES	FORMULA	CHARGE	MASS
C14282	2-Furylmercury chloride	C4H3ClHgO	10000000	303.9579
C14283	2,2'-Dihydroxy-4-methoxybenzophenone|Dioxybenzone	C14H12O4	10000000	244.0736
C14284	2,2'-Dihydroxybenzophenone	C13H10O3	10000000	214.063
C14285	2-Hydroxy-4-methoxybenzophenone|Oxybenzone	C14H12O3	10000000	228.0786
C14286	Phenolphthalein|3,3-Bis(4-hydroxyphenyl)phthalide	C20H14O4	10000000	318.0892
C14287	4,4'-Methylenebis(2,6-di-tert-butylphenol)	C29H44O2	10000000	424.3341
C14288	4,4'-Methylenedianiline|4,4'-Diaminodiphenylmethane	C13H14N2	10000000	198.1157
C14289	Dibenzo-18-crown-6	C20H24O6	10000000	360.1573
C14290	7-Hydroxyflavanone	C15H12O3	10000000	240.0786
C14291	Carbofuran|2,2-Dimethyl-2,3-dihydro-7-benzofuranyl N-methylcarbamate	C12H15NO3	10000000	221.1052
C14292	Dichlorophen|2,2'-Methylenebis(4-chlorophenol)	C13H10Cl2O2	10000000	268.0058
C14293	5-Nitro-2-furfuryl methyl ether|NF 45	C6H7NO4	10000000	157.0375
C14294	Diphenolic acid|4,4-Bis(4-hydroxyphenyl)pentanoic acid	C17H18O4	10000000	286.1205
C14295	Ritipenem acoxil hydrate|Penemac|FC/TA-891	C13H16N2O8S. H2O	10000000	378.0733
C14296	Droloxifene|3-Hydroxytamoxifen	C26H29NO2	10000000	387.2198
C14297	4,4'-Dihydroxybiphenyl|4,4'-Biphenyldiol	C12H10O2	10000000	186.0681
C14298	Bis(4-hydroxyphenyl)methane|4,4'-Dihydroxydiphenylmethane|Bisphenol F	C13H12O2	10000000	200.0837
C14299	Cyanazine	C9H13ClN6	10000000	240.089
C14300	Di-n-pentyl phthalate|Diamyl phthalate	C18H26O4	10000000	306.1831
C14301	Dicofol|Kelthane	C14H9Cl5O	10000000	367.9096
C14302	Dinoseb|2,4-Dinitro-6-(1-methylpropyl)phenol	C10H12N2O5	10000000	240.0746
C14303	Equilenin|3-Hydroxyestra-1,3,5(10),6,8-pentaen-17-one	C18H18O2	10000000	266.1307
C14304	Furamizole|5-[1-(2-Furanyl)-2-(5-nitro-2-furanyl)ethenyl]-1,3,4-oxadiazol-2-amine|NF 161	C12H8N4O5	10000000	288.0495
C14305	4-Hexyloxyphenol	C12H18O2	10000000	194.1307
C14306	Nitrofurylacrylamide|Z-Furan	C7H6N2O4	10000000	182.0328
C14307	11beta-Chloromethylestradiol|Org 4333	C19H25ClO2	10000000	320.1543
C14308	Methoprene|(E,E)-1-Methylethyl 11-methoxy-3,7,11-trimethyl-2,4-dodecadienoate	C19H34O3	10000000	310.2508
C14309	5,6,7,8-Tetrahydro-2-naphthol	C10H12O	10000000	148.0888
C14310	Picloram|4-Amino-3,5,6-trichloropyridine-2-carboxylic acid	C6H3Cl3N2O2	10000000	239.926
C14311	4-Propylphenol	C9H12O	10000000	136.0888
C14312	Propazine|2-Chloro-4,6-bis(isopropylamino)-1,3,5-triazine	C9H16ClN5	10000000	229.1094
C14313	3',4',7-Trihydroxyisoflavone	C15H10O5	10000000	270.0528
C14314	4',6,7-Trihydroxyisoflavone|6-Hydroxydaidzein	C15H10O5	10000000	270.0528
C14315	Anthracene	C14H10	10000000	178.0783
C14316	SB 218655	C17H16FN5	10000000	309.139
C14317	Benz[a]anthracene|1,2-Benzanthracene	C18H12	10000000	228.0939
C14318	Benzo[ghi]perylene|1,12-Benzoperylene	C22H12	10000000	276.0939
C14319	SR 141716|Rimonabant	C22H21Cl3N4O	10000000	462.0781
C14320	Benzo[b]fluoranthene|3,4-Benzfluoranthene	C20H12	10000000	252.0939
C14321	Benzo[k]fluoranthene|11,12-Benzofluoranthene	C20H12	10000000	252.0939
C14322	Chlorpyrifos|Chlorpyriphos	C9H11Cl3NO3PS	10000000	348.9263
C14323	Butylate|Sutan|S-Ethyl N,N-diisobutylthiocarbamate	C11H23NOS	10000000	217.15
C14324	Diazinon	C12H21N2O3PS	10000000	304.1011
C14325	Dibenz[a,h]anthracene|1,2:5,6-Dibenzanthracene	C22H14	10000000	278.1096
C14326	Dimethoate	C5H12NO3PS2	10000000	228.9996
C14327	Heptachlor epoxide	C10H5Cl7O	10000000	385.816
C14328	1,2-Dichlorobenzene|o-Dichlorobenzene	C6H4Cl2	10000000	145.969
C14329	1,2-Dimethylnaphthalene	C12H12	10000000	156.0939
C14330	2,6-Dimethylnaphthalene	C12H12	10000000	156.0939
C14331	4-Chloro-m-cresol|4-Chloro-3-methylphenol|Chlorocresol	C7H7ClO	10000000	142.0185
C14332	Metribuzin	C8H14N4OS	10000000	214.0888
C14333	Propyzamide|Pronamide|3,5-Dichloro-N-(1,1-dimethyl-2-propynyl)benzamide	C12H11Cl2NO	10000000	255.0218
C14334	Propoxur|Aprocarb|2-Isopropoxyphenyl N-methylcarbamate	C11H15NO3	10000000	209.1052
C14335	Pyrene	C16H10	10000000	202.0783
C14336	1,2-Dibromo-3-chloropropane|DBCP	C3H5Br2Cl	10000000	233.8447
C14337	Bioallethrin|Allethrin|Pynamin	C19H26O3	10000000	302.1882
C14338	Quintozene|Pentachloronitrobenzene|PCNB	C6Cl5NO2	10000000	292.8372
C14339	3,3'-Dimethylbisphenol A|2,2-Bis(4-hydroxy-3-methylphenyl)propane	C17H20O2	10000000	256.1463
C14340	4-Phenethylphenol|4-(2-Phenylethyl)phenol	C14H14O	10000000	198.1045
C14341	4,4'-Dihydroxybibenzyl|4,4'-(1,2-Ethanediyl)bisphenol	C14H14O2	10000000	214.0994
C14342	3-Hydroxybiphenyl|3-Phenylphenol	C12H10O	10000000	170.0732
C14343	Trifluralin|2,6-Dinitro-N,N-dipropyl-4-trifluoromethylaniline	C13H16F3N3O4	10000000	335.1093
C14344	4',6-Dihydroxyflavone	C15H10O4	10000000	254.0579
C14345	Bisphenol A dimethacrylate|2,2-Di(4-methacryloxyphenyl)propane	C23H24O4	10000000	364.1675
C14346	Bisphenol A bis(chloroformate)|2,2-Bis[p-(chloroformyloxy)phenyl]propane	C17H14Cl2O4	10000000	352.0269
C14347	Bisphenol A bis(2-hydroxyethyl)ether|Bisphenol A ethoxylate|2,2-Bis[4-(2-hydroxyethoxy)phenyl]propane	C19H24O4	10000000	316.1675
C14348	Bisphenol A diglycidyl ether|2,2-Bis(4-glycidyloxyphenyl)propane	C21H24O4	10000000	340.1675
C14349	1,1-Bis(4-hydroxyphenyl)ethane|Bisphenol E	C14H14O2	10000000	214.0994
C14350	2,2-Bis(4-hydroxyphenyl)hexafluoropropane|Bisphenol AF	C15H10F6O2	10000000	336.0585
C14351	4-Butoxyphenol	C10H14O2	10000000	166.0994
C14352	6-Bromo-2-naphthol	C10H7BrO	10000000	221.968
C14353	2-Chlorobiphenyl|2-Monochlorobiphenyl|PCB 1	C12H9Cl	10000000	188.0393
C14354	2,5-Dichlorobiphenyl|PCB 9	C12H8Cl2	10000000	222.0003
C14355	2,6-Dichlorobiphenyl|PCB 10	C12H8Cl2	10000000	222.0003
C14356	3,5-Dichlorobiphenyl|PCB 14	C12H8Cl2	10000000	222.0003
C14357	2,3,4-Trichlorobiphenyl|PCB 21	C12H7Cl3	10000000	255.9613
C14358	2,3',5-Trichlorobiphenyl|PCB 26	C12H7Cl3	10000000	255.9613
C14359	2,3,6-Trichlorobiphenyl|PCB 24	C12H7Cl3	10000000	255.9613
C14360	2,2',4,5-Tetrachlorobiphenyl|PCB 48	C12H6Cl4	10000000	289.9224
C14361	2,3,4,4'-Tetrachlorobiphenyl|PCB 60	C12H6Cl4	10000000	289.9224
C14362	2,3,4,5-Tetrachlorobiphenyl|PCB 61	C12H6Cl4	10000000	289.9224
C14363	2,3,5,6-Tetrachlorobiphenyl|PCB 65	C12H6Cl4	10000000	289.9224
C14364	2,4,4',6-Tetrachlorobiphenyl|PCB 75	C12H6Cl4	10000000	289.9224
C14365	2,3,3',4,5-Pentachlorobiphenyl|PCB 106	C12H5Cl5	10000000	323.8834
C14366	2,3,4,5,6-Pentachlorobiphenyl|PCB 116	C12H5Cl5	10000000	323.8834
C14367	2,2',3,3',5,5'-Hexachlorobiphenyl|PCB 133	C12H4Cl6	10000000	357.8444
C14368	Decachlorobiphenyl|PCB 209	C12Cl10	10000000	493.6885
C14369	2,2',3,3',6,6'-Hexachlorobiphenyl|PCB 136	C12H4Cl6	10000000	357.8444
C14370	2-Hydroxy-3,5-dichlorobiphenyl|3,5-Dichloro-2-hydroxybiphenyl|2,4-Dichloro-6-phenylphenol	C12H8Cl2O	10000000	237.9952
C14371	4-Hydroxy-3,5-dichlorobiphenyl|3,5-Dichloro-4-hydroxybiphenyl	C12H8Cl2O	10000000	237.9952
C14372	2-Hydroxy-2',3',4',5,5'-pentachlorobiphenyl|2',3',4',5,5'-Pentachloro-2-hydroxybiphenyl	C12H5Cl5O	10000000	339.8783
C14373	4-Hydroxy-2,2',3',4',5'-pentachlorobiphenyl|2,2',3',4',5'-Pentachloro-4-biphenylol	C12H5Cl5O	10000000	339.8783
C14374	4-Hydroxy-2,2',3',4',6'-pentachlorobiphenyl|2,2',3',4',6'-Pentachloro-4-biphenylol	C12H5Cl5O	10000000	339.8783
C14375	4-Hydroxy-2,2',3',5',6'-pentachlorobiphenyl|2,2',3',5',6'-Pentachloro-4-biphenylol	C12H5Cl5O	10000000	339.8783
C14376	4-Hydroxy-2,2',4',6'-tetrachlorobiphenyl|2,2',4',6'-Tetrachloro-4-biphenylol	C12H6Cl4O	10000000	305.9173
C14377	4-Hydroxy-2',3,3',4',5'-pentachlorobiphenyl|2',3,3',4',5'-Pentachloro-4-biphenylol|4-Hydroxy-PCB 106	C12H5Cl5O	10000000	339.8783
C14378	4-Hydroxy-2',3,3',4',6'-pentachlorobiphenyl|2',3,3',4',6'-Pentachloro-4-biphenylol	C12H5Cl5O	10000000	339.8783
C14379	4-Hydroxy-2',3,3',5',6'-pentachlorobiphenyl|2',3,3',5',6'-Pentachloro-4-biphenylol	C12H5Cl5O	10000000	339.8783
C14380	4-Hydroxy-2',3,4',6'-tetrachlorobiphenyl|2',3,4',6'-Tetrachloro-4-biphenylol	C12H6Cl4O	10000000	305.9173
C14381	4-Hydroxy-2,3,3',4',5-pentachlorobiphenyl|2,3,3',4',5-Pentachloro-4-biphenylol	C12H5Cl5O	10000000	339.8783
C14382	4-Hydroxy-2,2',3,4',5,5',6-heptachlorobiphenyl|2,2',3,4',5,5',6-Heptachloro-4-biphenylol|4-Hydroxy-PCB 187	C12H3Cl7O	10000000	407.8004
C14383	16-Ketoestradiol|16-Oxo-17beta-estradiol	C18H22O3	10000000	286.1569
C14384	Benzo[b]fluorene|2,3-Benzofluorene	C17H12	10000000	216.0939
C14385	2-Ethylphenol|o-Ethylphenol	C8H10O	10000000	122.0732
C14386	3-Ethylphenol	C8H10O	10000000	122.0732
C14387	Phenothrin|Sumithrin	C23H26O3	10000000	350.1882
C14388	Permethrin	C21H20Cl2O3	10000000	390.079
C14389	1,1,1-Trichloro-2-(4-hydroxyphenyl)-2-(4-methoxyphenyl)ethane|Monohydroxymethoxychlor	C15H13Cl3O2	10000000	329.9981
C14390	Heptanal|n-Heptaldehyde	C7H14O	10000000	114.1045
C14391	Diethylstilbestrol dimethyl ether|(E)-1,1'-(1,2-Diethyl-1,2-ethenediyl)bis(4-methoxybenzene)	C20H24O2	10000000	296.1776
C14392	Equilin	C18H20O2	10000000	268.1463
C14393	Benzylparaben|Benzyl parahydroxybenzoate|Benzyl 4-hydroxybenzoate	C14H12O3	10000000	228.0786
C14394	4-Nitrotoluene|1-Methyl-4-nitrobenzene	C7H7NO2	10000000	137.0477
C14395	alpha-Methylstyrene|1-Methyl-1-phenylethylene|2-Phenylpropene	C9H10	10000000	118.0783
C14396	Cumene|Isopropylbenzene	C9H12	10000000	120.0939
C14397	Dinitrochlorobenzene|1-Chloro-2,4-dinitrobenzene	C6H3ClN2O4	10000000	201.9781
C14398	Ethylenethiourea|2-Mercaptoimidazoline	C3H6N2S	10000000	102.0252
C14399	1,3-Dichloro-2-propanol	C3H6Cl2O	10000000	127.9796
C14400	1,2,3-Trichloropropane	C3H5Cl3	10000000	145.9457
C14401	2,4-Diaminotoluene	C7H10N2	10000000	122.0844
C14402	1,2-Diaminobenzene|o-Phenylenediamine|2-Phenylene diamine	C6H8N2	10000000	108.0687
C14403	ortho-Toluidine|o-Toluidine|2-Aminotoluene	C7H9N	10000000	107.0735
C14404	2,4-DB|4-(2,4-Dichlorophenoxy)butyric acid	C10H10Cl2O3	10000000	248.0007
C14405	N-Phenyl-1-naphthylamine	C16H13N	10000000	219.1048
C14406	3-Nitrofluoranthene	C16H9NO2	10000000	247.0633
C14407	2-Chloronitrobenzene|1-Chloro-2-nitrobenzene	C6H4ClNO2	10000000	156.9931
C14408	1,2,3-Trichlorobenzene	C6H3Cl3	10000000	179.93
C14409	2-Hydroxydibenzofuran|Dibenzofuran-2-ol	C12H8O2	10000000	184.0524
C14410	Phenbenzamine hydrochloride	C17H22N2. HCl	10000000	290.155
C14411	Dicyclopentadiene	C10H12	10000000	132.0939
C14412	4-Toluenesulfonamide	C7H9NO2S	10000000	171.0354
C14413	Triphenyltin chloride	C18H15ClSn	10000000	385.9884
C14414	2-Nitrofuran|AI3-23606	C4H3NO3	10000000	113.0113
C14415	Thiourea	CH4N2S	10000000	76.0095
C14416	Trp-P-2|3-Amino-1-methyl-5H-pyrido[4,3-b]indole	C12H11N3	10000000	197.0953
C14417	2-Anthramine|2-Aminoanthracene	C14H11N	10000000	193.0891
C14418	3-Nitrophenol|m-Hydroxynitrobenzene	C6H5NO3	10000000	139.0269
C14419	2,4-Dichloroaniline|2,4-DCA	C6H5Cl2N	10000000	160.9799
C14420	Fenthion|MPP|4-Methylmercapto-3-methylphenyl dimethyl thiophosphate	C10H15O3PS2	10000000	278.02
C14421	1-Nitropyrene	C16H9NO2	10000000	247.0633
C14422	N-Nitrosodiethylamine|NDEA|Diethylnitrosamine	C4H10N2O	10000000	102.0793
C14423	1,8-Dinitropyrene	C16H8N2O4	10000000	292.0484
C14424	1,6-Dinitropyrene	C16H8N2O4	10000000	292.0484
C14425	Fenobucarb|2-sec-Butylphenyl N-methylcarbamate|BPMC	C12H17NO2	10000000	207.1259
C14426	Acephate|O,S-Dimethylacetylphosphoroamidothioate	C4H10NO3PS	10000000	183.0119
C14427	Diflubenzuron|N-(4-Chlorophenylcarbamoyl)-2,6-difluorobenzamide	C14H9ClF2N2O2	10000000	310.0321
C14428	Thiobencarb|Benthiocarb|S-4-Chlorobenzyl diethylthiocarbamate	C12H16ClNOS	10000000	257.0641
C14429	Phenthoate|Fenthoate	C12H17O4PS2	10000000	320.0306
C14430	Dichlorvos|2,2-Dichloroethenyl dimethyl phosphate|DDVP	C4H7Cl2O4P	10000000	219.9459
C14431	Methidathion	C6H11N2O4PS3	10000000	301.9619
C14432	Thiophanate-methyl|1,2-Di-(3-methoxycarbonyl-2-thioureido)benzene	C12H14N4O4S2	10000000	342.0456
C14433	Bendiocarb|2,2-Dimethyl-1,3-benzodioxol-4-ol methylcarbamate	C11H13NO4	10000000	223.0845
C14434	EPN|O-Ethyl O-p-nitrophenyl phenylphosphonothioate	C14H14NO4PS	10000000	323.0381
C14435	Benzo[e]pyrene|1,2-Benzpyrene	C20H12	10000000	252.0939
C14436	Edifenphos|EDDP|O-Ethyl-S,S-diphenyl dithiophosphate	C14H15O2PS2	10000000	310.0251
C14437	2-Mercaptobenzothiazole|Captax	C7H5NS2	10000000	166.9863
C14438	Captan	C9H8Cl3NO2S	10000000	298.9341
C14439	Tributyl phosphate|TBP	C12H27O4P	10000000	266.1647
C14440	1,4-Dioxane|p-Dioxane	C4H8O2	10000000	88.0524
C14441	16-Ketoestrone|3-Hydroxy-1,3,5(10)-estratriene-16,17-dione	C18H20O3	10000000	284.1412
C14442	Fenitrothion|O,O-Dimethyl O-(3-methyl-4-nitrophenyl) phosphorothioate|MEP	C9H12NO5PS	10000000	277.0174
C14443	3,3'-Dimethylbenzidine|3,3'-Dimethyl-4,4'-diaminobiphenyl|o-Tolidine	C14H16N2	10000000	212.1313
C14444	2-Aminoanthraquinone	C14H9NO2	10000000	223.0633
C14445	Tris(2-chloroethyl)phosphate	C6H12Cl3O4P	10000000	283.9539
C14446	Tris(butoxyethyl)phosphate|Tris(2-butoxyethyl) phosphate	C18H39O7P	10000000	398.2433
C14447	2-Methylpyridine|2-Picoline	C6H7N	10000000	93.0578
C14448	Glyoxal|Oxalaldehyde|1,2-Ethanedione	C2H2O2	10000000	58.0055
C14449	Epichlorohydrin|1-Chloro-2,3-epoxypropane	C3H5ClO	10000000	92.0029
C14450	4-Chloroaniline|1-Amino-4-chlorobenzene	C6H6ClN	10000000	127.0189
C14451	4-Chlorotoluene	C7H7Cl	10000000	126.0236
C14452	Morpholine|Tetrahydro-1,4-oxazine	C4H9NO	10000000	87.0684
C14453	4-Bromophenol	C6H5BrO	10000000	171.9524
C14454	2,4,6-Tribromophenol	C6H3Br3O	10000000	327.7734
C14455	N-Ethylaniline|N-Ethylbenzenamine	C8H11N	10000000	121.0891
C14456	4-Chloronitrobenzene|1-Chloro-4-nitrobenzene	C6H4ClNO2	10000000	156.9931
C14457	Simetryn|2,4-Di(ethylamino)-6-methylthio-1,3,5-triazine	C8H15N5S	10000000	213.1048
C14458	Dihydrogenistein|4',5,7-Trihydroxyisoflavan-4-one	C15H12O5	10000000	272.0685
C14459	2-Hydroxybenzo[a]pyrene	C20H12O	10000000	268.0888
C14460	2-Hydroxyfluorene|Fluoren-2-ol	C13H10O	10000000	182.0732
C14461	3-Hydroxybenzo[a]pyrene	C20H12O	10000000	268.0888
C14462	3,4-Dichlorophenol	C6H4Cl2O	10000000	161.9639
C14463	(R)-3-Hydroxy-3-methyl-2-oxopentanoate	C6H10O4	10000000	146.0579
C14464	4-n-Butylphenol|p-Hydroxybutylbenzene	C10H14O	10000000	150.1045
C14465	4-n-Hexylphenol	C12H18O	10000000	178.1358
C14466	4-n-Pentylphenol|p-Amylphenol	C11H16O	10000000	164.1201
C14467	cis-1,2-Diphenylcyclobutane	C16H16	10000000	208.1252
C14468	Diisopropyl phthalate	C14H18O4	10000000	250.1205
C14469	Di-n-propylphthalate|Dipropyl phthalate	C14H18O4	10000000	250.1205
C14470	3-Methylcholanthrene	C21H16	10000000	268.1252
C14471	4-Hydroxy-2,2',4',5,5'-pentachlorobiphenyl|2,2',4',5,5'-Pentachloro-4-biphenylol	C12H5Cl5O	10000000	339.8783
C14472	4',5,6,7-Tetramethoxyflavone|Tetra-O-methylscutellarein	C19H18O6	10000000	342.1103
C14473	1(2H)-Phthalazinone|Phthalazin-1-one|Phthalazone	C8H6N2O	10000000	146.048
C14474	Benzarone|2-Ethyl-3-(4-hydroxybenzoyl)benzofuran	C17H14O3	10000000	266.0943
C14475	Bolasterone|7alpha,17alpha-Dimethyltestosterone|17beta-Hydroxy-7alpha,17-dimethylandrost-4-en-3-one|U19763	C21H32O2	10000000	316.2402
C14476	Xanthomicrol|4',5-Dihydroxy-6,7,8-trimethoxyflavone	C18H16O7	10000000	344.0896
C14477	3,3-Difluoro-5alpha-androstan-17beta-yl acetate|3,3-Difluoroandrostane-17-ol acetate	C21H32F2O2	10000000	354.237
C14478	21-Deoxycortisone|17alpha-Hydroxypregn-4-ene-3,11,20-trione	C21H28O4	10000000	344.1988
C14479	Flumethasone|6alpha,9-Difluoro-11beta,17,21-trihydroxy-16alpha-methylpregna-1,4-diene-3,20-dione	C22H28F2O5	10000000	410.1905
C14480	5-Diazouracil|2,6-Dioxo-5-diazopyrimidine	C4H2N4O2	10000000	138.0178
C14481	1-Hydroxy-2-acetamidofluorene|1-Hydroxy-N-2-fluorenylacetamide|N-(1-Hydroxyfluoren-2-yl)-acetamide	C15H13NO2	10000000	239.0946
C14482	3beta-Hydroxypregn-5-ene|5-Pregnen-3beta-ol	C21H34O	10000000	302.261
C14483	17alpha-Methylestradiol	C19H26O2	10000000	286.1933
C14484	9-Fluoroprednisolone|Isoflupredone	C21H27FO5	10000000	378.1843
C14485	17beta-Dihydroequilin	C18H22O2	10000000	270.162
C14486	Norethindrone enanthate|Norethisterone enanthate|17alpha-Ethynyl-17beta-heptanoyloxy-4-estren-3-one	C27H38O3	10000000	410.2821
C14487	Ethisterone|17alpha-Ethinyl testosterone|Progestolets|17alpha-Ethynyl-17beta-hydroxyandrost-4-en-3-one	C21H28O2	10000000	312.2089
C14488	21-Fluoroprogesterone|21-Fluoropregn-4-ene-3,20-dione	C21H29FO2	10000000	332.2152
C14489	19-Norprogesterone|19-Norpregn-4-ene-3,20-dione	C20H28O2	10000000	300.2089
C14490	Stenbolone|17beta-Hydroxy-2-methyl-5alpha-androst-1-en-3-one	C20H30O2	10000000	302.2246
C14491	Normethandrolone|Methylestrenolone|17alpha-Methyl-19-nortestosterone|Normethandrone	C19H28O2	10000000	288.2089
C14492	Ulifloxacin|NM 394	C16H16FN3O3S	10000000	349.0896
C14493	Methandriol|Protandren	C20H32O2	10000000	304.2402
C14494	4-Chloroacetanilide	C8H8ClNO	10000000	169.0294
C14495	Eburicoic acid	C31H50O3	10000000	470.376
C14496	Estrololactone|3-Hydroxy-D-homo-17a-oxaestra-1,3,5(10)-trien-17-one	C18H22O3	10000000	286.1569
C14497	6beta-Hydroxytestosterone|6beta,17beta-Dihydroxyandrost-4-en-3-one	C19H28O3	10000000	304.2038
C14498	17alpha-Dihydroequilenin	C18H20O2	10000000	268.1463
C14499	1,2-Epoxyhexadecane	C16H32O	10000000	240.2453
C14500	19-Norandrostenedione|delta4-Estrene-3,17-dione	C18H24O2	10000000	272.1776
C14501	N,N'-Diphenyl-p-phenylenediamine|DPPD	C18H16N2	10000000	260.1313
C14502	Boldenone|17beta-Boldenone	C19H26O2	10000000	286.1933
C14503	16-Dehydropregnenolone acetate|3beta-Acetyloxy-pregna-5,16-dien-20-one	C23H32O3	10000000	356.2351
C14504	Di-n-hexyl phthalate|Dihexyl 1,2-benzenedicarboxylate|Dihexyl phthalate	C20H30O4	10000000	334.2144
C14505	Di-n-decyl phthalate|Didecyl phthalate|Didecyl 1,2-Benzenedicarboxylate	C28H46O4	10000000	446.3396
C14506	Chlorpropham|Chloropropham|N-3-Chlorophenylisopropylcarbamate	C10H12ClNO2	10000000	213.0557
C14507	Diphenyl carbonate	C13H10O3	10000000	214.063
C14508	Mesitylene|1,3,5-Trimethylbenzene	C9H12	10000000	120.0939
C14509	1-Tridecanol|Tridecyl alcohol	C13H28O	10000000	200.214
C14510	Fensulfothion	C11H17O4PS2	10000000	308.0306
C14511	Bisphenol A glycidylmethacrylate|Bis-GMA|2,2-Bis[4-(2-hydroxy-3-methacryloxypropoxy)phenyl]propane|Bisphenol A diglycidyl methacrylate	C29H36O8	10000000	512.241
C14512	Benzofuran	C8H6O	10000000	118.0419
C14513	Tetrachlorvinphos|2-Chloro-1-(2,4,5-trichlorophenyl)vinyl dimethyl phosphate	C10H9Cl4O4P	10000000	363.8993
C14514	Chinomethionat|Quinomethionate|6-Methyl-2,3-quinoxalinedithiol cyclic S,S-dithiocarbonate	C10H6N2OS2	10000000	233.9922
C14515	Camphorquinone	C10H14O2	10000000	166.0994
C14516	Kojic acid|5-Hydroxy-2-(hydroxymethyl)-4-pyrone	C6H6O4	10000000	142.0266
C14517	Pretilachlor	C17H26ClNO2	10000000	311.1652
C14518	1,2,3-Trimethylbenzene|Hemimellitene	C9H12	10000000	120.0939
C14519	1-Hydroxypyrene	C16H10O	10000000	218.0732
C14520	Chlorpyrifos-methyl|Chloropyriphos-methyl	C7H7Cl3NO3PS	10000000	320.895
C14521	2,4-Dibromophenol	C6H4Br2O	10000000	249.8629
C14522	3-Ethyltoluene|1-Methyl-3-ethylbenzene	C9H12	10000000	120.0939
C14523	Diisopropyl adipate	C12H22O4	10000000	230.1518
C14524	Flucythrinate	C26H23F2NO4	10000000	451.1595
C14525	Mefenacet|2-(1,3-Benzothiazol-2-yloxy)-N-methylacetanilide	C16H14N2O2S	10000000	298.0776
C14526	Esprocarb	C15H23NOS	10000000	265.15
C14527	Methyl methacrylate|MMA|Methyl 2-methylpropenoate	C5H8O2	10000000	100.0524
C14528	Tetrachlorobisphenol A|3,3',5,5'-Tetrachlorobisphenol A|Tetrachlorodian|2,2-Bis(4-hydroxy-3,5-dichlorophenyl)propane	C15H12Cl4O2	10000000	363.9591
C14529	Dicyclohexyl phthalate	C20H26O4	10000000	330.1831
C14530	2-Hydroxyethyl methacrylate|HEMA	C6H10O3	10000000	130.063
C14531	Azomycin|2-Nitroimidazole	C3H3N3O2	10000000	113.0225
C14532	Fenoprop|2-(2,4,5-Trichlorophenoxy)propionic acid|2,4,5-TP|Silvex	C9H7Cl3O3	10000000	267.9461
C14533	1,2,4-Trimethylbenzene|Pseudocumene	C9H12	10000000	120.0939
C14534	1,2,4,5-Tetramethylbenzene|Durene	C10H14	10000000	134.1096
C14535	4-t-Butylbenzoic acid|p-tert-Butylbenzoic acid	C11H14O2	10000000	178.0994
C14536	Glycitein|7,4'-Dihydroxy-6-methoxyisoflavone	C16H12O5	10000000	284.0685
C14537	Trimethylolpropane triacrylate|2-Ethyl-2-(hydroxymethyl)-1,3-propanediol triacrylate|TMPTA	C15H20O6	10000000	296.126
C14538	Trimethylolpropane trimethacrylate|2-Ethyl-2(hydroxymethyl)-1,3-propanediol trimethacrylate|TMPT	C18H26O6	10000000	338.1729
C14539	Krm 1657	C50H62N4O13	10000000	926.4313
C14540	Rifamycin S	C37H45NO12	10000000	695.2942
C14541	(R)-4'-Deoxyindenestrol	C18H18O	10000000	250.1358
C14542	(S)-4'-Deoxyindenestrol	C18H18O	10000000	250.1358
C14543	(R)-5-Deoxyindenestrol	C18H18O	10000000	250.1358
C14544	(S)-5-Deoxyindenestrol	C18H18O	10000000	250.1358
C14545	(S)-Indenestrol A	C18H18O2	10000000	266.1307
C14546	(R)-Indenestrol A	C18H18O2	10000000	266.1307
C14547	(S)-Indenestrol B	C18H18O2	10000000	266.1307
C14548	(R)-Indenestrol B	C18H18O2	10000000	266.1307
C14549	Triphenylsilanol|Triphenylhydroxysilane	C18H16OSi	10000000	276.097
C14550	4-n-Nonylphenol|4-Nonylphenol|p-Nonylphenol	C15H24O	10000000	220.1827
C14551	Diethylstilbestrol monomethyl ether|Mestilbol	C19H22O2	10000000	282.162
C14552	11-Ketoetiocholanolone|3alpha-Hydroxy-5beta-androstane-11,17-dione	C19H28O3	10000000	304.2038
C14553	3alpha,11beta-Dihydroxy-5beta-androstane-17-one|11beta-Hydroxyetiocholanolone	C19H30O3	10000000	306.2195
C14554	Deoxycorticosterone acetate|21-Acetoxypregn-4-ene-3,20-dione|Percotol	C23H32O4	10000000	372.2301
C14555	11alpha,17beta-Dihydroxy-17-methylandrost-4-en-3-one|11alpha-Hydroxy-17alpha-methyltestosterone	C20H30O3	10000000	318.2195
C14556	9-Hydroxybenzo[a]pyrene	C20H12O	10000000	268.0888
C14557	8-Hydroxybenzo[a]pyrene	C20H12O	10000000	268.0888
C14558	7-Hydroxybenzo[a]pyrene	C20H12O	10000000	268.0888
C14559	5-Hydroxybenzo[a]pyrene	C20H12O	10000000	268.0888
C14560	4-Hydroxybenzo[a]pyrene	C20H12O	10000000	268.0888
C14561	2,4,6-Triphenyl-1-hexene	C24H24	10000000	312.1878
C14562	2,4-Diphenyl-1-butene	C16H16	10000000	208.1252
C14563	12-Hydroxybenzo[a]pyrene	C20H12O	10000000	268.0888
C14564	11-Hydroxybenzo[a]pyrene	C20H12O	10000000	268.0888
C14565	10-Hydroxybenzo[a]pyrene	C20H12O	10000000	268.0888
C14566	Diethyl adipate|Diethyl hexanedioate	C10H18O4	10000000	202.1205
