complex_id	complex_name	complex_source	complex_type	role_id	role_name	role_type	role_source	role_aliases	role_exemplar	type	triggering	optional
cpx.10816	cpx.10816	KEGG	KEGG_role_complex	fr.52273	2-hydroxyisoflavanone synthase (EC 1.14.13.86)	KEGG_role	KEGG	searchname:2-hydroxyisoflavanonesynthase(ec)	null	role_mapping	1	0
cpx.10336	cpx.10336	KEGG	KEGG_role_complex	fr.52274	mannitol dehydrogenase (cytochrome) (EC 1.1.2.2)	KEGG_role	KEGG	searchname:mannitoldehydrogenase(cytochrome)(ec);kegg:polyol dehydrogenase (EC 1.1.2.2)	null	role_mapping	1	0
cpx.15260	cpx.15260	KEGG	KEGG_role_complex	fr.52275	ethanolamine ammonia-lyase (EC 4.3.1.7)	KEGG_role	KEGG	searchname:ethanolamineammonia-lyase(ec);kegg:ethanolamine deaminase (EC 4.3.1.7)	null	role_mapping	1	0
cpx.15299	cpx.15299	KEGG	KEGG_role_complex	fr.52276	S-alkylcysteine lyase (EC 4.4.1.6)	KEGG_role	KEGG	searchname:s-alkylcysteinelyase(ec);kegg:S-alkylcysteinase (EC 4.4.1.6);kegg:alkylcysteine lyase (EC 4.4.1.6);kegg:S-alkyl-L-cysteine sulfoxide lyase (EC 4.4.1.6);kegg:S-alkyl-L-cysteine lyase (EC 4.4.1.6);kegg:S-alkyl-L-cysteinase (EC 4.4.1.6);kegg:alkyl cysteine lyase (EC 4.4.1.6);kegg:S-alkyl-L-cysteine alkylthiol-lyase (deaminating) (EC 4.4.1.6)	null	role_mapping	1	0
cpx.15298	cpx.15298	KEGG	KEGG_role_complex	fr.52277	lactoylglutathione lyase (EC 4.4.1.5)	KEGG_role	KEGG	searchname:lactoylglutathionelyase(ec);kegg:methylglyoxalase (EC 4.4.1.5);kegg:aldoketomutase (EC 4.4.1.5);kegg:ketone-aldehyde mutase (EC 4.4.1.5);kegg:glyoxylase I (EC 4.4.1.5);kegg:(R)-S-lactoylglutathione methylglyoxal-lyase (isomerizing) (EC 4.4.1.5)	null	role_mapping	1	0
cpx.15297	cpx.15297	KEGG	KEGG_role_complex	fr.52278	alliin lyase (EC 4.4.1.4)	KEGG_role	KEGG	searchname:alliinlyase(ec);kegg:alliinase (EC 4.4.1.4);kegg:cysteine sulfoxide lyase (EC 4.4.1.4);kegg:alkylcysteine sulfoxide lyase (EC 4.4.1.4);kegg:S-alkylcysteine sulfoxide lyase (EC 4.4.1.4);kegg:L-cysteine sulfoxide lyase (EC 4.4.1.4);kegg:S-alkyl-L-cysteine sulfoxide lyase (EC 4.4.1.4);kegg:alliin alkyl-sulfenate-lyase (EC 4.4.1.4)	null	role_mapping	1	0
cpx.11126	cpx.11126	KEGG	KEGG_role_complex	fr.52279	isopenicillin-N synthase (EC 1.21.3.1)	KEGG_role	KEGG	searchname:isopenicillin-nsynthase(ec);kegg:isopenicillin N synthetase (EC 1.21.3.1)	null	role_mapping	1	0
cpx.15295	cpx.15295	KEGG	KEGG_role_complex	fr.52280	L-cysteate sulfo-lyase (EC 4.4.1.25)	KEGG_role	KEGG	searchname:l-cysteatesulfo-lyase(ec);kegg:L-cysteate sulfo-lyase (deaminating) (EC 4.4.1.25);kegg:CuyA (EC 4.4.1.25)	null	role_mapping	1	0
cpx.15294	cpx.15294	KEGG	KEGG_role_complex	fr.52281	sulfolactate sulfo-lyase (EC 4.4.1.24)	KEGG_role	KEGG	searchname:sulfolactatesulfo-lyase(ec);kegg:Suy (EC 4.4.1.24);kegg:SuyAB (EC 4.4.1.24);kegg:3-sulfolactate bisulfite-lyase (EC 4.4.1.24)	null	role_mapping	1	0
cpx.15293	cpx.15293	KEGG	KEGG_role_complex	fr.52282	2-hydroxypropyl-CoM lyase (EC 4.4.1.23)	KEGG_role	KEGG	searchname:2-hydroxypropyl-comlyase(ec);kegg:epoxyalkane:coenzyme M transferase (EC 4.4.1.23);kegg:epoxyalkane:CoM transferase (EC 4.4.1.23);kegg:epoxyalkane:2-mercaptoethanesulfonate transferase (EC 4.4.1.23);kegg:coenzyme M-epoxyalkane ligase (EC 4.4.1.23);kegg:epoxyalkyl:CoM transferase (EC 4.4.1.23);kegg:epoxypropane:coenzyme M transferase (EC 4.4.1.23);kegg:epoxypropyl:CoM transferase (EC 4.4.1.23);kegg:EaCoMT (EC 4.4.1.23);kegg:2-hydroxypropyl-CoM:2-mercaptoethanesulfonate lyase (epoxyalkane-ring-forming) (EC 4.4.1.23);kegg:(R)-2-hydroxypropyl-CoM 2-mercaptoethanesulfonate lyase (cyclizing (EC 4.4.1.23);kegg:(R)-1,2-epoxypropane-forming) (EC 4.4.1.23)	null	role_mapping	1	0
cpx.15292	cpx.15292	KEGG	KEGG_role_complex	fr.52283	S-(hydroxymethyl)glutathione synthase (EC 4.4.1.22)	KEGG_role	KEGG	searchname:s-(hydroxymethyl)glutathionesynthase(ec);kegg:glutathione-dependent formaldehyde-activating enzyme (EC 4.4.1.22);kegg:Gfa (EC 4.4.1.22);kegg:S-(hydroxymethyl)glutathione formaldehyde-lyase (EC 4.4.1.22)	null	role_mapping	1	0
cpx.15291	cpx.15291	KEGG	KEGG_role_complex	fr.52284	S-ribosylhomocysteine lyase (EC 4.4.1.21)	KEGG_role	KEGG	searchname:s-ribosylhomocysteinelyase(ec);kegg:S-ribosylhomocysteinase (EC 4.4.1.21);kegg:LuxS (EC 4.4.1.21)	null	role_mapping	1	0
cpx.15290	cpx.15290	KEGG	KEGG_role_complex	fr.52285	leukotriene-C4 synthase (EC 4.4.1.20)	KEGG_role	KEGG	searchname:leukotriene-c4synthase(ec);kegg:leukotriene C4 synthetase (EC 4.4.1.20);kegg:LTC4 synthase (EC 4.4.1.20);kegg:LTC4 synthetase (EC 4.4.1.20);kegg:leukotriene A4:glutathione S-leukotrienyltransferase (EC 4.4.1.20);kegg:(7E,9E,11Z,14Z)-(5S,6R)-5,6-epoxyicosa-7,9,11,14-tetraenoate:glutathione leukotriene-transferase (epoxide-ring-opening) (EC 4.4.1.20);kegg:(7E,9E,11Z,14Z)-(5S,6R)-6-(glutathion-S-yl)-5-hydroxyicosa-7,9,11,14-tetraenoate glutathione-lyase (epoxide-forming) (EC 4.4.1.20)	null	role_mapping	1	0
cpx.14449	cpx.14449	KEGG	KEGG_role_complex	fr.52286	arylalkyl acylamidase (EC 3.5.1.76)	KEGG_role	KEGG	searchname:arylalkylacylamidase(ec);kegg:aralkyl acylamidase (EC 3.5.1.76)	null	role_mapping	1	0
cpx.14448	cpx.14448	KEGG	KEGG_role_complex	fr.52287	urethanase (EC 3.5.1.75)	KEGG_role	KEGG	searchname:urethanase(ec);kegg:urethane hydrolase (EC 3.5.1.75)	null	role_mapping	1	0
cpx.12604	cpx.12604	KEGG	KEGG_role_complex	fr.52288	UDP-2-acetamido-4-amino-2,4,6-trideoxyglucose transaminase (EC 2.6.1.34)	KEGG_role	KEGG	searchname:udp-2-acetamido-4-amino-2,4,6-trideoxyglucosetransaminase(ec);kegg:uridine diphospho-4-amino-2-acetamido-2,4,6-trideoxyglucose aminotransferase (EC 2.6.1.34)	null	role_mapping	1	0
cpx.11012	cpx.11012	KEGG	KEGG_role_complex	fr.52289	aldehyde dehydrogenase (NAD+) (EC 1.2.1.3)	KEGG_role	KEGG	searchname:aldehydedehydrogenase(nad+)(ec);kegg:CoA-independent aldehyde dehydrogenase (EC 1.2.1.3);kegg:m-methylbenzaldehyde dehydrogenase (EC 1.2.1.3);kegg:NAD-aldehyde dehydrogenase (EC 1.2.1.3);kegg:NAD-dependent 4-hydroxynonenal dehydrogenase (EC 1.2.1.3);kegg:NAD-dependent aldehyde dehydrogenase (EC 1.2.1.3);kegg:NAD-linked aldehyde dehydrogenase (EC 1.2.1.3);kegg:propionaldehyde dehydrogenase (EC 1.2.1.3);kegg:aldehyde dehydrogenase (NAD) (EC 1.2.1.3)	null	role_mapping	1	0
cpx.10067	cpx.10067	KEGG	KEGG_role_complex	fr.52290	3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157)	KEGG_role	KEGG	searchname:3-hydroxybutyryl-coadehydrogenase(ec);kegg:beta-hydroxybutyryl coenzyme A dehydrogenase (EC 1.1.1.157);kegg:L(+)-3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157);kegg:BHBD (EC 1.1.1.157);kegg:dehydrogenase, L-3-hydroxybutyryl coenzyme A (nicotinamide adenine dinucleotide phosphate) (EC 1.1.1.157);kegg:L-(+)-3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157);kegg:beta-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157)	null	role_mapping	1	0
cpx.10066	cpx.10066	KEGG	KEGG_role_complex	fr.52291	glycerol 2-dehydrogenase (NADP+) (EC 1.1.1.156)	KEGG_role	KEGG	searchname:glycerol2-dehydrogenase(nadp+)(ec);kegg:dihydroxyacetone reductase (EC 1.1.1.156);kegg:dihydroxyacetone (reduced nicotinamide adenine dinucleotide phosphate) reductase (EC 1.1.1.156);kegg:dihydroxyacetone reductase (NADPH) (EC 1.1.1.156);kegg:DHA oxidoreductase (EC 1.1.1.156);kegg:glycerol 2-dehydrogenase (NADP+) (EC 1.1.1.156)	null	role_mapping	1	0
cpx.10064	cpx.10064	KEGG	KEGG_role_complex	fr.52292	ureidoglycolate dehydrogenase (EC 1.1.1.154)	KEGG_role	KEGG	searchname:ureidoglycolatedehydrogenase(ec)	null	role_mapping	1	0
cpx.10063	cpx.10063	KEGG	KEGG_role_complex	fr.52293	sepiapterin reductase (EC 1.1.1.153)	KEGG_role	KEGG	searchname:sepiapterinreductase(ec);kegg:SR (EC 1.1.1.153)	null	role_mapping	1	0
cpx.10062	cpx.10062	KEGG	KEGG_role_complex	fr.52294	3alpha-hydroxy-5beta-androstane-17-one 3alpha-dehydrogenase (EC 1.1.1.152)	KEGG_role	KEGG	searchname:3alpha-hydroxy-5beta-androstane-17-one3alpha-dehydrogenase(ec);kegg:etiocholanolone 3alpha-dehydrogenase (EC 1.1.1.152);kegg:etiocholanolone 3alpha-dehydrogenase (EC 1.1.1.152);kegg:3alpha-hydroxy-5beta-steroid dehydrogenase (EC 1.1.1.152)	null	role_mapping	1	0
cpx.10061	cpx.10061	KEGG	KEGG_role_complex	fr.52295	21-hydroxysteroid dehydrogenase (NADP+) (EC 1.1.1.151)	KEGG_role	KEGG	searchname:21-hydroxysteroiddehydrogenase(nadp+)(ec);kegg:21-hydroxy steroid dehydrogenase (EC 1.1.1.151);kegg:21-hydroxy steroid (nicotinamide adenine dinucleotide phosphate) dehydrogenase (EC 1.1.1.151);kegg:21-hydroxy steroid dehydrogenase (nicotinamide adenine dinucleotide phosphate) (EC 1.1.1.151);kegg:NADP+-21-hydroxysteroid dehydrogenase (EC 1.1.1.151);kegg:21-hydroxysteroid dehydrogenase (NADP+) (EC 1.1.1.151)	null	role_mapping	1	0
cpx.10060	cpx.10060	KEGG	KEGG_role_complex	fr.52296	21-hydroxysteroid dehydrogenase (NAD+) (EC 1.1.1.150)	KEGG_role	KEGG	searchname:21-hydroxysteroiddehydrogenase(nad+)(ec);kegg:21-hydroxysteroid dehydrogenase (NAD+) (EC 1.1.1.150)	null	role_mapping	1	0
cpx.11514	cpx.11514	KEGG	KEGG_role_complex	fr.52297	nitrite reductase (cytochrome; ammonia-forming) (EC 1.7.2.2)	KEGG_role	KEGG	searchname:nitritereductase(cytochrome;ammonia-forming)(ec);kegg:cytochrome c nitrite reductase (EC 1.7.2.2);kegg:multiheme nitrite reductase (EC 1.7.2.2)	null	role_mapping	1	0
cpx.11515	cpx.11515	KEGG	KEGG_role_complex	fr.52298	trimethylamine-N-oxide reductase (cytochrome c) (EC 1.7.2.3)	KEGG_role	KEGG	searchname:trimethylamine-n-oxidereductase(cytochromec)(ec);kegg:TMAO reductase (EC 1.7.2.3);kegg:TOR (EC 1.7.2.3)	null	role_mapping	1	0
cpx.11516	cpx.11516	KEGG	KEGG_role_complex	fr.52299	nitrous-oxide reductase (EC 1.7.2.4)	KEGG_role	KEGG	searchname:nitrous-oxidereductase(ec);kegg:nitrous oxide reductase (EC 1.7.2.4);kegg:N2O reductase (EC 1.7.2.4);kegg:nitrogen:(acceptor) oxidoreductase (N2O-forming) (EC 1.7.2.4)	null	role_mapping	1	0
cpx.11517	cpx.11517	KEGG	KEGG_role_complex	fr.52300	nitric oxide reductase (cytochrome c) (EC 1.7.2.5)	KEGG_role	KEGG	searchname:nitricoxidereductase(cytochromec)(ec)	null	role_mapping	1	0
cpx.11510	cpx.11510	KEGG	KEGG_role_complex	fr.52301	GMP reductase (EC 1.7.1.7)	KEGG_role	KEGG	searchname:gmpreductase(ec);kegg:guanosine 5'-monophosphate reductase (EC 1.7.1.7);kegg:NADPH:GMP oxidoreductase (deaminating) (EC 1.7.1.7);kegg:guanosine monophosphate reductase (EC 1.7.1.7);kegg:guanylate reductase (EC 1.7.1.7);kegg:NADPH2:guanosine-5'-phosphate oxidoreductase (deaminating) (EC 1.7.1.7);kegg:guanosine 5'-phosphate reductase (EC 1.7.1.7)	null	role_mapping	1	0
cpx.14775	cpx.14775	KEGG	KEGG_role_complex	fr.52302	o-pyrocatechuate decarboxylase (EC 4.1.1.46)	KEGG_role	KEGG	searchname:o-pyrocatechuatedecarboxylase(ec);kegg:2,3-dihydroxybenzoate carboxy-lyase (EC 4.1.1.46)	null	role_mapping	1	0
cpx.10069	cpx.10069	KEGG	KEGG_role_complex	fr.52303	7alpha-hydroxysteroid dehydrogenase (EC 1.1.1.159)	KEGG_role	KEGG	searchname:7alpha-hydroxysteroiddehydrogenase(ec);kegg:7alpha-hydroxy steroid dehydrogenase (EC 1.1.1.159);kegg:7alpha-HSDH (EC 1.1.1.159)	null	role_mapping	1	0
cpx.10068	cpx.10068	KEGG	KEGG_role_complex	fr.52304	UDP-N-acetylmuramate dehydrogenase (EC 1.1.1.158)	KEGG_role	KEGG	searchname:udp-n-acetylmuramatedehydrogenase(ec);kegg:MurB reductase (EC 1.1.1.158);kegg:UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.1.1.158);kegg:UDP-N-acetylglucosamine-enoylpyruvate reductase (EC 1.1.1.158);kegg:UDP-GlcNAc-enoylpyruvate reductase (EC 1.1.1.158);kegg:uridine diphosphoacetylpyruvoylglucosamine reductase (EC 1.1.1.158);kegg:uridine diphospho-N-acetylglucosamine-enolpyruvate reductase (EC 1.1.1.158);kegg:uridine-5'-diphospho-N-acetyl-2-amino-2-deoxy-3-O-lactylglucose:NADP-oxidoreductase (EC 1.1.1.158)	null	role_mapping	1	0
cpx.14441	cpx.14441	KEGG	KEGG_role_complex	fr.52305	glycosphingolipid deacylase (EC 3.5.1.69)	KEGG_role	KEGG	searchname:glycosphingolipiddeacylase(ec);kegg:glycosphingolipid ceramide deacylase (EC 3.5.1.69)	null	role_mapping	1	0
cpx.11521	cpx.11521	KEGG	KEGG_role_complex	fr.52306	factor-independent urate hydroxylase (EC 1.7.3.3)	KEGG_role	KEGG	searchname:factor-independenturatehydroxylase(ec);kegg:uric acid oxidase (EC 1.7.3.3);kegg:uricase (EC 1.7.3.3);kegg:uricase II (EC 1.7.3.3);kegg:urate oxidase (EC 1.7.3.3)	null	role_mapping	1	0
cpx.14774	cpx.14774	KEGG	KEGG_role_complex	fr.52307	aminocarboxymuconate-semialdehyde decarboxylase (EC 4.1.1.45)	KEGG_role	KEGG	searchname:aminocarboxymuconate-semialdehydedecarboxylase(ec);kegg:picolinic acid carboxylase (EC 4.1.1.45);kegg:picolinic acid decarboxylase (EC 4.1.1.45);kegg:alpha-amino-beta-carboxymuconate-epsilon-semialdehade decarboxylase (EC 4.1.1.45);kegg:alpha-amino-beta-carboxymuconate-epsilon-semialdehyde beta-decarboxylase (EC 4.1.1.45);kegg:2-amino-3-(3-oxoprop-2-enyl)but-2-enedioate carboxy-lyase (EC 4.1.1.45);kegg:2-amino-3-(3-oxoprop-1-en-1-yl)but-2-enedioate carboxy-lyase (EC 4.1.1.45)	null	role_mapping	1	0
cpx.14133	cpx.14133	KEGG	KEGG_role_complex	fr.52308	caspase-9 (EC 3.4.22.62)	KEGG_role	KEGG	searchname:caspase-9(ec);kegg:CASP-9 (EC 3.4.22.62);kegg:ICE-like apoptotic protease 6 (EC 3.4.22.62);kegg:ICE-LAP6 (EC 3.4.22.62);kegg:apoptotic protease Mch-6 (EC 3.4.22.62);kegg:apoptotic protease-activating factor 3 (EC 3.4.22.62);kegg:APAF-3 (EC 3.4.22.62)	null	role_mapping	1	0
cpx.14440	cpx.14440	KEGG	KEGG_role_complex	fr.52309	N-formylglutamate deformylase (EC 3.5.1.68)	KEGG_role	KEGG	searchname:n-formylglutamatedeformylase(ec);kegg:beta-citryl-L-glutamate hydrolase (EC 3.5.1.68);kegg:formylglutamate deformylase (EC 3.5.1.68);kegg:N-formylglutamate hydrolase (EC 3.5.1.68);kegg:beta-citrylglutamate amidase (EC 3.5.1.68);kegg:beta-citryl-L-glutamate amidohydrolase (EC 3.5.1.68);kegg:beta-citryl-L-glutamate amidase (EC 3.5.1.68);kegg:beta-citrylglutamate amidase (EC 3.5.1.68);kegg:beta-citryl-L-glutamate-hydrolyzing enzyme (EC 3.5.1.68)	null	role_mapping	1	0
cpx.14690	cpx.14690	KEGG	KEGG_role_complex	fr.52310	dynein ATPase (EC 3.6.4.2)	KEGG_role	KEGG	searchname:dyneinatpase(ec);kegg:dynein adenosine 5'-triphosphatase (EC 3.6.4.2)	null	role_mapping	1	0
cpx.11123	cpx.11123	KEGG	KEGG_role_complex	fr.52311	arsenate reductase (azurin) (EC 1.20.98.1)	KEGG_role	KEGG	searchname:arsenatereductase(azurin)(ec);kegg:arsenite oxidase (EC 1.20.98.1)	null	role_mapping	1	0
cpx.14772	cpx.14772	KEGG	KEGG_role_complex	fr.52312	phenylpyruvate decarboxylase (EC 4.1.1.43)	KEGG_role	KEGG	searchname:phenylpyruvatedecarboxylase(ec);kegg:phenylpyruvate carboxy-lyase (EC 4.1.1.43)	null	role_mapping	1	0
cpx.14966	cpx.14966	KEGG	KEGG_role_complex	fr.52313	colneleate synthase (EC 4.2.1.121)	KEGG_role	KEGG	searchname:colneleatesynthase(ec);kegg:9-divinyl ether synthase (EC 4.2.1.121);kegg:9-DES (EC 4.2.1.121);kegg:CYP74D (EC 4.2.1.121);kegg:CYP74D1 (EC 4.2.1.121);kegg:CYP74 cytochrome P-450 (EC 4.2.1.121);kegg:DES1 (EC 4.2.1.121)	null	role_mapping	1	0
cpx.14967	cpx.14967	KEGG	KEGG_role_complex	fr.52314	tryptophan synthase (indole-salvaging) (EC 4.2.1.122)	KEGG_role	KEGG	searchname:tryptophansynthase(indole-salvaging)(ec);kegg:tryptophan synthase beta2 (EC 4.2.1.122)	null	role_mapping	1	0
cpx.14964	cpx.14964	KEGG	KEGG_role_complex	fr.52315	phosphogluconate dehydratase (EC 4.2.1.12)	KEGG_role	KEGG	searchname:phosphogluconatedehydratase(ec);kegg:6-phosphogluconate dehydratase (EC 4.2.1.12);kegg:6-phosphogluconic dehydrase (EC 4.2.1.12);kegg:gluconate-6-phosphate dehydratase (EC 4.2.1.12);kegg:gluconate 6-phosphate dehydratase (EC 4.2.1.12);kegg:6-phosphogluconate dehydrase (EC 4.2.1.12);kegg:6-phospho-D-gluconate hydro-lyase (EC 4.2.1.12)	null	role_mapping	1	0
cpx.14965	cpx.14965	KEGG	KEGG_role_complex	fr.52316	4-hydroxybutanoyl-CoA dehydratase (EC 4.2.1.120)	KEGG_role	KEGG	searchname:4-hydroxybutanoyl-coadehydratase(ec)	null	role_mapping	1	0
cpx.14962	cpx.14962	KEGG	KEGG_role_complex	fr.52317	3-dehydroshikimate dehydratase (EC 4.2.1.118)	KEGG_role	KEGG	searchname:3-dehydroshikimatedehydratase(ec)	null	role_mapping	1	0
cpx.14963	cpx.14963	KEGG	KEGG_role_complex	fr.52318	enoyl-CoA hydratase 2 (EC 4.2.1.119)	KEGG_role	KEGG	searchname:enoyl-coahydratase2(ec);kegg:2-enoyl-CoA hydratase 2 (EC 4.2.1.119);kegg:AtECH2 (EC 4.2.1.119);kegg:ECH2 (EC 4.2.1.119);kegg:MaoC (EC 4.2.1.119);kegg:MFE-2 (EC 4.2.1.119);kegg:PhaJAc (EC 4.2.1.119);kegg:D-3-hydroxyacyl-CoA hydro-lyase (EC 4.2.1.119);kegg:D-specific 2-trans-enoyl-CoA hydratase (EC 4.2.1.119)	null	role_mapping	1	0
cpx.14960	cpx.14960	KEGG	KEGG_role_complex	fr.52319	3-hydroxypropionyl-CoA dehydratase (EC 4.2.1.116)	KEGG_role	KEGG	searchname:3-hydroxypropionyl-coadehydratase(ec)	null	role_mapping	1	0
cpx.14961	cpx.14961	KEGG	KEGG_role_complex	fr.52320	2-methylcitrate dehydratase (2-methyl-trans-aconitate forming) (EC 4.2.1.117)	KEGG_role	KEGG	searchname:2-methylcitratedehydratase(2-methyl-trans-aconitateforming)(ec)	null	role_mapping	1	0
cpx.12606	cpx.12606	KEGG	KEGG_role_complex	fr.52321	L-lysine 6-transaminase (EC 2.6.1.36)	KEGG_role	KEGG	searchname:l-lysine6-transaminase(ec);kegg:lysine 6-aminotransferase (EC 2.6.1.36);kegg:lysine epsilon-aminotransferase (EC 2.6.1.36);kegg:lysine epsilon-transaminase (EC 2.6.1.36);kegg:lysine:2-ketoglutarate 6-aminotransferase (EC 2.6.1.36);kegg:L-lysine-alpha-ketoglutarate aminotransferase (EC 2.6.1.36);kegg:L-lysine-alpha-ketoglutarate 6-aminotransferase (EC 2.6.1.36)	null	role_mapping	1	0
cpx.13578	cpx.13578	KEGG	KEGG_role_complex	fr.52322	steryl-sulfatase (EC 3.1.6.2)	KEGG_role	KEGG	searchname:steryl-sulfatase(ec);kegg:arylsulfatase (EC 3.1.6.2);kegg:steroid sulfatase (EC 3.1.6.2);kegg:sterol sulfatase (EC 3.1.6.2);kegg:dehydroepiandrosterone sulfate sulfatase (EC 3.1.6.2);kegg:arylsulfatase C (EC 3.1.6.2);kegg:steroid 3-sulfatase (EC 3.1.6.2);kegg:steroid sulfate sulfohydrolase (EC 3.1.6.2);kegg:dehydroepiandrosterone sulfatase (EC 3.1.6.2);kegg:pregnenolone sulfatase (EC 3.1.6.2);kegg:phenolic steroid sulfatase (EC 3.1.6.2);kegg:3-beta-hydroxysteroid sulfate sulfatase (EC 3.1.6.2)	null	role_mapping	1	0
cpx.13579	cpx.13579	KEGG	KEGG_role_complex	fr.52323	glycosulfatase (EC 3.1.6.3)	KEGG_role	KEGG	searchname:glycosulfatase(ec);kegg:glucosulfatase (EC 3.1.6.3)	null	role_mapping	1	0
cpx.14968	cpx.14968	KEGG	KEGG_role_complex	fr.52324	tetrahymanol synthase (EC 4.2.1.123)	KEGG_role	KEGG	searchname:tetrahymanolsynthase(ec);kegg:squalene?tetrahymanol cyclase (EC 4.2.1.123)	null	role_mapping	1	0
cpx.14969	cpx.14969	KEGG	KEGG_role_complex	fr.52325	arabidiol synthase (EC 4.2.1.124)	KEGG_role	KEGG	searchname:arabidiolsynthase(ec);kegg:PEN1 (gene name) (EC 4.2.1.124)	null	role_mapping	1	0
cpx.13772	cpx.13772	KEGG	KEGG_role_complex	fr.52326	cellulose 1,4-beta-cellobiosidase (EC 3.2.1.91)	KEGG_role	KEGG	searchname:cellulose1,4-beta-cellobiosidase(ec);kegg:exo-cellobiohydrolase (EC 3.2.1.91);kegg:beta-1,4-glucan cellobiohydrolase (EC 3.2.1.91);kegg:beta-1,4-glucan cellobiosylhydrolase (EC 3.2.1.91);kegg:1,4-beta-glucan cellobiosidase (EC 3.2.1.91);kegg:exoglucanase (EC 3.2.1.91);kegg:avicelase (EC 3.2.1.91);kegg:CBH 1 (EC 3.2.1.91);kegg:C1 cellulase (EC 3.2.1.91);kegg:cellobiohydrolase I (EC 3.2.1.91);kegg:cellobiohydrolase (EC 3.2.1.91);kegg:exo-beta-1,4-glucan cellobiohydrolase (EC 3.2.1.91);kegg:1,4-beta-D-glucan cellobiohydrolase (EC 3.2.1.91);kegg:cellobiosidase (EC 3.2.1.91)	null	role_mapping	1	0
cpx.13773	cpx.13773	KEGG	KEGG_role_complex	fr.52327	peptidoglycan beta-N-acetylmuramidase (EC 3.2.1.92)	KEGG_role	KEGG	searchname:peptidoglycanbeta-n-acetylmuramidase(ec);kegg:exo-beta-N-acetylmuramidase (EC 3.2.1.92);kegg:exo-beta-acetylmuramidase (EC 3.2.1.92);kegg:beta-2-acetamido-3-O-(D-1-carboxyethyl)-2-deoxy-D-glucoside acetamidodeoxyglucohydrolase (EC 3.2.1.92)	null	role_mapping	1	0
cpx.13177	cpx.13177	KEGG	KEGG_role_complex	fr.52328	alpha-amino-acid esterase (EC 3.1.1.43)	KEGG_role	KEGG	searchname:alpha-amino-acidesterase(ec);kegg:alpha-amino acid ester hydrolase (EC 3.1.1.43)	null	role_mapping	1	0
cpx.13560	cpx.13560	KEGG	KEGG_role_complex	fr.52329	glucose-1-phospho-D-mannosylglycoprotein phosphodiesterase (EC 3.1.4.51)	KEGG_role	KEGG	searchname:glucose-1-phospho-d-mannosylglycoproteinphosphodiesterase(ec);kegg:alpha-glucose-1-phosphate phosphodiesterase (EC 3.1.4.51)	null	role_mapping	1	0
cpx.13776	cpx.13776	KEGG	KEGG_role_complex	fr.52330	dextran 1,6-alpha-isomaltotriosidase (EC 3.2.1.95)	KEGG_role	KEGG	searchname:dextran1,6-alpha-isomaltotriosidase(ec);kegg:exo-isomaltotriohydrolase (EC 3.2.1.95);kegg:1,6-alpha-D-glucan isomaltotriohydrolase (EC 3.2.1.95)	null	role_mapping	1	0
cpx.14447	cpx.14447	KEGG	KEGG_role_complex	fr.52331	chenodeoxycholoyltaurine hydrolase (EC 3.5.1.74)	KEGG_role	KEGG	searchname:chenodeoxycholoyltaurinehydrolase(ec)	null	role_mapping	1	0
cpx.13774	cpx.13774	KEGG	KEGG_role_complex	fr.52332	alpha,alpha-phosphotrehalase (EC 3.2.1.93)	KEGG_role	KEGG	searchname:alpha,alpha-phosphotrehalase(ec);kegg:phosphotrehalase (EC 3.2.1.93)	null	role_mapping	1	0
cpx.13775	cpx.13775	KEGG	KEGG_role_complex	fr.52333	glucan 1,6-alpha-isomaltosidase (EC 3.2.1.94)	KEGG_role	KEGG	searchname:glucan1,6-alpha-isomaltosidase(ec);kegg:exo-isomaltohydrolase (EC 3.2.1.94);kegg:isomalto-dextranase (EC 3.2.1.94);kegg:isomaltodextranase (EC 3.2.1.94);kegg:G2-dextranase (EC 3.2.1.94);kegg:1,6-alpha-D-glucan isomaltohydrolase (EC 3.2.1.94)	null	role_mapping	1	0
cpx.10827	cpx.10827	KEGG	KEGG_role_complex	fr.52334	5beta-cholestane-3alpha,7alpha-diol 12alpha-hydroxylase (EC 1.14.13.96)	KEGG_role	KEGG	searchname:5beta-cholestane-3alpha,7alpha-diol12alpha-hydroxylase(ec);kegg:5beta-cholestane-3alpha,7alpha-diol 12alpha-monooxygenase (EC 1.14.13.96);kegg:sterol 12alpha-hydroxylase (ambiguous) (EC 1.14.13.96);kegg:CYP8B1 (EC 1.14.13.96);kegg:cytochrome P450 8B1 (EC 1.14.13.96)	null	role_mapping	1	0
cpx.13567	cpx.13567	KEGG	KEGG_role_complex	fr.52335	dGTPase (EC 3.1.5.1)	KEGG_role	KEGG	searchname:dgtpase(ec);kegg:deoxy-GTPase (EC 3.1.5.1);kegg:deoxyguanosine 5-triphosphate triphosphohydrolase (EC 3.1.5.1);kegg:deoxyguanosine triphosphatase (EC 3.1.5.1);kegg:deoxyguanosine triphosphate triphosphohydrolase (EC 3.1.5.1)	null	role_mapping	1	0
