ID	NAMES
144019	a 5'-phospho-(purine-ribonucleoside) residue
144029	a 5'-end NAD(+)-phospho-ribonucleoside residue
144029	a 5'-end NAD(+)-phospho-ribonucleoside residue
138282	5'-end ribonucleotide residue
82748	CMP residue
74894	N(3)-methylcytidine 5'-phosphate residue
144034	13-hydroperoxy-(9Z,11E,15Z)-octadecatrienoate
74894	N(3)-methylcytidine 5'-phosphate residue
82748	CMP residue
74894	N(3)-methylcytidine 5'-phosphate residue
74894	N(3)-methylcytidine 5'-phosphate residue
144040	17-hydroxy-(9Z)-octadecenoate
144041	17-hydroxy-(9Z,12Z)-octadecadienoate
144045	an (omega-1)-hydroxy-long-chain fatty acid
144048	(9Z)-16-hydroxyhexadec-9-enoate
144051	5'-end phospho-adenosine-phospho-ribonucleoside residue
144055	isorhamnetin
74960	(S)-homoeriodictyol
144057	(9Z)-17-hydroxyoctadec-9-enoate 17-O-beta-D-glucoside
144061	(9Z)-18-hydroxyoctadec-9-enoate 18-O-beta-D-glucoside
144058	(9Z)-17-hydroxyoctadec-9-enoate 17-O-sophoroside
144067	12-oxododecanoate
144068	16-oxohexadecanoate
28821	N-[(E,E)-piperoyl]piperidine
144095	S-(2,3-dicarboxypropyl)-L-cysteine residue
144096	5-hydroxy-3,7,3',4'-tetramethoxyflavone
144371	(+)-minovincinine
144372	(-)-(R)-19-hydroxytabersonine
144374	lochnericine
144375	horhammericine
144373	(-)-minovincinine
144381	(E)-5-hydroxyferulate
144378	a neolactoside IV(3)-beta-GlcNAc-nLc4Cer
142587	beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-Glc-(1<->1)-ceramide
15398	(1R,4R,5R)-5-hydroxycamphor
144376	19-O-acetylhorhammericine
144379	(+)-echitovenine
144384	(-)-echitovenine
144377	(-)-(R)-19-O-acetyltabersonine
28429	(2R,3R)-dihydromyricetin
48026	(2S)-dihydrotricetin
144432	myricetin 3-O-alpha-L-rhamnoside
144429	myricetin 3-O-[beta-D-glucosyl-(1->2)-alpha-L-rhamnoside]
144428	myricetin 3-O-[(6-O-(E)-caffeoyl-beta-D-glucosyl)-(1->2)-alpha-L-rhamnoside]
144433	kaempferol 3-O-alpha-L-rhamnoside
57511	cephalosporin C
144437	quercetin 3-O-beta-D-glucoside
144438	quercetin 3-O-beta-D-glucosyl-(1->2)-beta-D-glucoside
144439	myricetin 3-O-beta-D-glucosyl-(1->2)-beta-D-glucoside
144440	quercetin 3-O-[(6-O-[(E)-caffeoyl]-beta-D-glucosyl)-(1->2)-beta-D-glucoside]
144435	quercetin 3,7-bis-O-alpha-L-rhamnoside
144436	quercetin 3-O-beta-D-glucoside-7-O-alpha-L-rhamnoside
144444	myricetin 3-O-beta-D-glucoside
144445	myricetin 3-O-[(6-O-(E)-4-coumaroyl-beta-D-glucosyl)-(1->2)-alpha-L-rhamnoside]
144446	myricetin 3-O-[(6-O-[(E)-feruloyl]-beta-D-glucosyl)-(1->2)-alpha-L-rhamnoside]
144447	myricetin 3-O-[(6-O-acetyl-beta-D-glucosyl)-(1->2)-alpha-L-rhamnoside]
144464	N(5)-[4-(S-L-cysteinyl residue)-5-methyl-1H-imidazol-2-yl]-L-ornithine residue
144463	S-(guanosine 3',5'-cyclic phosphate)-L-cysteine residue
144462	8-nitro-cGMP
144472	1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phospho-(1D-myo-inositol-3-phosphate)
144484	(2R)-2-amino-2-carboxylatoethyl-disulfanyl-oxopropanoate
144490	(2Z,4E)-2-hydroxy-6-oxohepta-2,4-dienoate
144504	5-deoxy-D-ribulose 1-phosphate
29999	L-serine residue
30909	1-O-alkyl-sn-glycero-3-phosphocholine
83421	O-phospho-L-serine residue
4608	dimethyl disulfide
7939	parthenolide
144560	3beta-hydroxycostunolide
144561	3beta-hydroxyparthenolide
50681	methotrexate
42758	aldehydo-D-glucose
144581	4-methylumbelliferone sulfate
144582	4-methylumbelliferone beta-D-glucuronate
144583	5,7-dimethyl-2-methylamino-4-(3-pyridylmethyl)-1,3-benzothiazol-6-yl sulfate
58138	N-caffeoylputrescine
144584	5,7-dimethyl-2-methylamino-4-(3-pyridylmethyl)-1,3-benzothiazol-6-yl beta-D-glucuronate
144588	N(6)-(6-O-phospho-D-fructosyl)-L-lysine residue
144589	N(6)-(5-O-phospho-D-ribulosyl)-L-lysine residue
144585	(S)-4,5-dihydroxy-2-oxopentanal
144587	N(6)-(D-erythrulosyl)-L-lysine residue
144621	N(6)-(D-psicosyl)-L-lysine residue
144622	N(6)-(3-O-phospho-D-psicosyl)-L-lysine residue
144623	N(6)-(4-O-phospho-D-erythrulosyl)-L-lysine residue
144624	N(6)-(3-O-phospho-D-erythrulosyl)-L-lysine residue
144586	4-hydroxy-2-oxobutanal
144590	N(6)-(D-ribulosyl)-L-lysine
144611	N(6)-(3-O-phospho-D-ribulosyl)-L-lysine
144612	N-(D-ribulosyl)-cadaverine
144614	N-(3-O-phospho-D-ribulosyl)-cadaverine
144617	N(6)-(D-erythrulosyl)-L-lysine
144618	N(6)-(3-O-phospho-D-erythrulosyl)-L-lysine
144619	N-(D-erythrulosyl)-cadaverine
144620	N-(3-O-phospho-D-erythrulosyl)-cadaverine
144643	indoxyl sulfate
58297	glutathione disulfide
144481	(S)-8-oxocitronellyl enol
144485	cis-cis-nepetalactol
144482	cis-cis-nepetalactone
7518	cis-trans-nepetalactone
144487	(R)-8-oxocitronellyl enol
144658	N-acetyl-S-(2-succino)-L-cysteine
144644	a tetracycline
144645	an 11a-hydroxytetracycline
142708	tigecycline
142709	11a-hydroxytigecycline
175763	(2E,6E)-farnesyl diphosphate
144646	11a-hydroxy-oxytetracycline
144647	(1S,10S,10aS)-3-(CONH2)-9-Cl-1-(Me2N)-3,3a,4,10-(HO)4-10-Me-2,5-dioxo-1H,10aH,11H,11aH-cyclopenta[b]anthracen-6-olate
144554	a 5'-phosphonucleoside 3'-diphosphate
74483	5-methylcytidine 5'-phosphate residue
74483	5-methylcytidine 5'-phosphate residue
74483	5-methylcytidine 5'-phosphate residue
144697	N-(4-carboxy-4-oxobutanoyl)-L-ethylglycylglycine
144699	N-(2-aminobutanoyl)glycine
17408	a monoacylglycerol
29999	L-serine residue
83421	O-phospho-L-serine residue
144703	an N-hexadecanoyl-sphingoid base
144711	an N-octadecanoyl-sphingoid base
144712	an N-(very-long-chain fatty acyl)-sphingoid base
82748	CMP residue
74483	5-methylcytidine 5'-phosphate residue
82748	CMP residue
74483	5-methylcytidine 5'-phosphate residue
58930	16-methoxytabersonine
143018	an ultra-long-chain fatty acyl-CoA
144713	an N-(ultra-long-chain-acyl)-sphingoid base
144720	an inositol-1-phospho-N-(2-hydroxy-very-long-chain fatty acyl)-4R-hydroxysphingoid base
136486	3-dehydro-4alpha-methylzymosterol
142800	O-[S-(3,5,7,9,11,13-hexaoxotetradecanoyl)pantetheine-4'-phosphoryl]serine residue
142802	3,6,7,9-tetrahydroxy-3-methyl-2,3-dihydro-1H-naphtho[2,1-b]pyran-1-one
142788	2,3,4,7,9-pentahydroxy-6-methyl-1H-phenalen-1-one
144773	an anthocyanidin 3-O-beta-D-glucoside 5-O-beta-D-[(6-O-(E)-4-coumaroyl)glucoside]
58069	CDP
144775	delphinidin
144776	delphinidin 3-O-beta-D-glucoside
144777	pelargonidin
144778	pelargonidin 3-O-beta-D-glucoside
144779	peonidin
144780	peonidin 3-O-beta-D-glucoside
144782	malvidin 3-O-beta-D-glucoside
144781	malvidin
142448	a neolactoside IV(3)-beta-GlcNAc-nLc4Cer(d18:1(4E))
144800	3-tyramine
144787	(15S)-hydroperoxy-(8Z,11Z,13E)-eicosatrienoate
144774	a (9Z,12Z)-octadecadienoyl-containing triacyl-sn-glycerol
144784	an N-(omega-hydroxy-ultra-long chain fatty acyl)-sphingoid base
144785	an N-[omega-(9Z,12Z-octadecadienoyloxy)-O-ultra-long chain fatty acyl]-sphingoid base
144803	a (1S,10aS)-3-(CONH2)-1-(Me2N)-3,3a,4,6-(HO)4-2,5-dioxo-1H,10aH,11H,11aH-cyclopenta[b]anthracene
144802	an alpha-D-galactosaminyl-(1->3)-[alpha-L-fucosyl-(1->2)]-beta-D-galactosyl derivative
144817	D-galactosamine
77220	(11Z,14Z)-eicosadienoate
58128	N(5)-ethyl-L-glutamine
144832	(15S)-hydroperoxy-(11Z,13E)-eicosadienoate
144823	(3R,4R)-3,4-dihydroxycyclohexa-1,5-diene-1-carbonyl-CoA
144824	(4R,5R)-4,5-dihydroxycyclohex-2-ene-1-carbonyl-CoA
144830	(5S)-5-hydroxycyclohex-1-ene-1-carbonyl-CoA
144831	(3S)-3-hydroxycyclohexane-1-carbonyl-CoA
74483	5-methylcytidine 5'-phosphate residue
82748	CMP residue
74483	5-methylcytidine 5'-phosphate residue
82748	CMP residue
144842	N(6)-methyl-AMP
57413	(1S,3R,4S)-3,4-dihydroxycyclohexane-1-carboxylate
144859	amicoumacin A 2-phosphate
144858	amicoumacin A
29999	L-serine residue
29950	L-cysteine residue
29950	L-cysteine residue
50058	L-cystine residue
29950	L-cysteine residue
29950	L-cysteine residue
50058	L-cystine residue
29950	L-cysteine residue
29950	L-cysteine residue
50058	L-cystine residue
143706	7-deoxycylindrospermopsin
88044	cylindrospermopsin
143707	7-epi-cylindrospermopsin
133743	N-methyl-L-proline
144890	FMN-N(5)-oxide
143794	3,5,6-trichloropyridin-2-ol
144868	3,6-dichloropyridine-2,5-dione
144896	5-aminopentanal
144897	1-piperideine
16470	glyceollin I
143791	isophthalyl-CoA
30803	isophthalate
64479	O-(pantetheine-4'-phosphoryl)-L-serine residue
144936	(2E,6E,10E)-geranylgeranyl phosphate
144924	L-cysteinyl-5'-AMP
144926	O-[S-(L-cysteinyl)pantetheine-4'-phosphoryl]-L-serine residue
144950	glycero-2-phosphocholine
144927	O-[S-(L-threonyl)pantetheine-4'-phosphoryl]-L-serine residue
144951	O-(S-glycylpantetheine-4'-phosphoryl)-L-serine residue
32689	D-arginine
144979	O-[S-(4-chloro-L-threonyl)pantetheine-4'-phosphoryl]-L-serine residue
144929	N(omega)-hydroxy-N(delta)-methyl-L-arginine
144928	N(delta)-methyl-L-arginine
144955	O-[S-(L-seryl)pantetheine-4'-phosphoryl]-L-serine residue
61976	N(6),N(6)-dimethyl-L-lysine residue
61961	N(6),N(6),N(6)-trimethyl-L-lysine residue
143624	D-galactofuranose
145014	a D-guloside
145016	a 3-dehydro-D-guloside
145017	a 3-dehydro-D-glucoside
145015	3''-O-propanoyl-ADP-D-ribose
144968	N(6)-(2-hydroxyisobutanoyl)-L-lysine residue
144969	2''-O-(2-hydroxyisobutanoyl)-ADP-D-ribose
35436	a D-glucoside
52973	ergosteryl 3-beta-D-glucoside
145011	steviol
145010	steviolmonoside
145009	steviolbioside
9271	stevioside
145021	rubusoside
57284	acacetin
145013	rebaudioside B
145012	rebaudioside A
145018	rebaudioside E
145022	rebaudioside D
145019	rebaudioside M
145026	L-allulose
37724	keto-L-fructose
144956	O-[S-(L-tryptophyl)pantetheine-4'-phosphoryl]-L-serine residue
144958	O-[S-(L-alanyl)pantetheine-4'-phosphoryl]-L-serine residue
17818	N-[(E)-feruloyl]tyramine
144966	O-[S-(L-arginyl)pantetheine-4'-phosphoryl]serine residue
144963	O-[S-(3,4-dihydroxybenzoyl)pantetheine-4'-phosphoryl]serine residue
144967	O-[S-(3-hydroxy-5-benzoyl)pantetheine-4'-phosphoryl]serine residue
144939	L-tryptophyl-5'-AMP
144940	L-alanyl-5'-AMP
145051	dehydroepiandrosterone 3-beta-D-glucoside
145050	16,17-didehydropregnenolone 3-beta-D-glucoside
145048	epiandrosterone 3-beta-D-glucoside
145045	3beta-hydroxy-16alpha,17alpha-epoxypregnenolone
145046	3beta-hydroxy-16alpha,17alpha-epoxypregnenolone 3-beta-D-glucoside
145044	pregnenolone 3-beta-D-glucoside
68383	stigmasteryl 3-beta-D-glucoside
67554	sitosteryl 3-beta-D-glucoside
3168	brassicasterol
145041	brassicasterol 3-beta-D-glucoside
145043	solasodine
145042	solasodine 3-beta-D-glucoside
145061	dehydroprobetaenone I
145062	probetaenone I
145053	betaenone C
145069	epoxybetaenone
145036	1-O-methyl-(9R)-hydroperoxy-(10E,12Z)-octadecadienoate
145032	1-O-methyl-20-hydroxy-(5Z,8Z,11Z,14Z)-eicosatetraenoate
145033	1-O-methyl-8-hydroperoxy-20-hydroxy-(5Z,9E,11Z,14Z)-eicosatetraenoate
145034	1-O-methyl-12-hydroperoxy-20-hydroxy-(5Z,8Z,10E,14Z)-eicosatetraenoate
145035	1-O-methyl-9-hydroperoxy-20-hydroxy-(5Z,7E,11Z,14Z)-eicosatetraenoate
27486	16,17-didehydropregnenolone
28623	campesterol
145072	campesteryl 3-beta-D-glucoside
145055	betaenone A
145054	betaenone B
145070	stemphyloxin I
145107	N-benzoyl-L-phenylalaninol
145105	asperphenamate
6076	itraconazole
10023	voriconazole
46081	fluconazole
48336	(2R,4S)-ketoconazole
47518	(2S,4R)-ketoconazole
82894	(R)-miconazole
82897	(S)-miconazole
27641	cycloheximide
145114	24-methylene cholesteryl beta-D-glucoside
19812	24-methylenecholesterol
145178	1-O-octadecyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine
145186	a 1-O-hexadecyl-2-acyl-sn-glycero-3-phosphoethanolamine
145181	a 1-O-(1Z-hexadecenyl)-2-acyl-sn-glycero-3-phosphoethanolamine
145187	a 1-O-octadecyl-2-acyl-sn-glycero-3-phosphoethanolamine
145182	a 1-O-(1Z-octadecenyl)-2-acyl-sn-glycero-3-phosphoethanolamine
145188	a 1-O-(9Z-octadecenyl)-2-acyl-sn-glycero-3-phosphoethanolamine
15690	20-hydroxy-3-oxopregn-4-en-21-al
145183	a 1-O-(1Z,9Z-octadecadienyl)-2-acyl-sn-glycero-3-phosphoethanolamine
145179	1-O-(13-methyltetradecyl)-2-(13-methyltetradecanoyl)-sn-glycero-3-phosphoethanolamine
145180	1-O-(1Z-13-methyltetradecenyl)-2-(13-methyltetradecanoyl)-sn-glycero-3-phosphoethanolamine
29947	glycine residue
32722	glycin-2-yl radical residue
82748	CMP residue
74483	5-methylcytidine 5'-phosphate residue
61961	N(6),N(6),N(6)-trimethyl-L-lysine residue
145276	(E)-pent-3-en-2-one
145324	N(6)-(lactoyl)-L-lysine residue
145342	an alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->4)-[alpha-L-Fuc-(1->3)]-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-[alpha-L-Fuc-(1->3)]-beta-D-GlcNAc derivative
145343	an alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-[alpha-L-Fuc-(1->3)]-beta-D-GlcNAc derivative
145345	an alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->4)-beta-D-GlcNAc6S derivative
145344	an alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->4)-[alpha-L-Fuc-(1->3)]-beta-D-GlcNAc6S derivative
145346	alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-D-Glc
145347	alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->4)-[alpha-L-Fuc-(1->3)]-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-D-Glc
82748	CMP residue
74483	5-methylcytidine 5'-phosphate residue
16227	pyridine
29999	L-serine residue
132085	O(3)-(beta-D-xylosyl)-L-serine residue
76528	2-acyl-sn-glycero-3-phospho-(1'-sn-glycerol)
145394	a 1,2-diacyl-sn-glycero-3-phosphoglycerol
145393	a 2-acyl-sn-glycero-3-phosphoglycerol
145392	a 1-(9Z-octadecenoyl)-2-acyl-sn-glycero-3-phosphoglycerol
145395	an N-aryl-1,2-dihexadecanoyl-sn-glycero-3-phosphoethanolamine
145396	an N-aryl-1-hexadecanoyl-sn-glycero-3-phosphoethanolamine
145397	a 1-(9Z-octadecenoyl)-2-acyl-sn-glycero-3-phosphate
145398	alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->4)-[alpha-L-Fuc-(1->3)]-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-GlcNAc
15733	N-methylaniline
145399	alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-GlcNAc
145401	alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-[alpha-L-Fuc-(1->3)]-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-GlcNAc
145400	alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->4)-[alpha-L-Fuc-(1->3)]-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-[alpha-L-Fuc-(1->3)]-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-GlcNAc
145420	2-deoxy-6-phospho-D-glucono-1,5-lactone
145419	6-phospho-D-galactono-1,5-lactone
145424	6-sulfo-D-glucono-1,5-lactone
145427	D-glucose 6-sulfate
145423	2-amino-2-deoxy-6-phospho-D-glucono-1,5-lactone
145439	1,2-di-(9Z-octadecenoyl)-sn-glycero-3-diphosphate
145434	(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine
145465	N-(9Z-octadecenoyl)-ethanolamine phosphate
145478	beta-D-glucosaminyl-(1->4)-N-acetyl-D-glucosamine
145497	an N-acylethanolamine phosphate
145543	viteagnusin D
145549	labd-13(16),14-diene-9-ol
145550	peregrinol
145552	labd-13Z-ene-9,15,16-triol
145566	syn-isopimara-7,15-diene
5325	gentisyl alcohol
145109	isoepoxydon
145110	phyllostine
145112	(E)-ascladiol
74926	patulin
145111	neopatulin
145649	cytidine dimer residue
145647	thymidine-cytidine dinucleotide residue
145648	cytidine-thymidine dinucleotide residue
57824	N-carbamoyl-2-oxoglycine
145571	thymidine(6-4)thymidine residue
145572	thymidine(6-4)cytidine residue
145574	cytidine(6-4)thymidine residue
145573	cytidine(6-4)cytidine residue
145660	(R)-2-hydroxy-3-methylbutyrate
145108	bassianolide
3000	beauvericin
145652	(S)-3-(indol-3-ylmethyl)-6,7,8,8a-tetrahydropyrrolo[1,2-a]pyrazin-1-one
145655	(S)-3-{[2-(1,1-dimethylallyl)-indol-3-yl]methyl}-6,7,8,8a-tetrahydropyrrolo[1,2-a]pyrazin-1-one
57768	trans-4-coumaroylshikimate
145657	1-hydroxy-3-{[2-(1,1-dimethylallyl)-indol-3-yl]methyl}-6H,7H,8H-5lambda(5)-pyrrolo[1,2-a]pyrazine
145658	(+)-premalbrancheamide
145675	1-hydroxy-3-{[2-(1,1-dimethylallyl)-indol-3-yl]methyl}-4H,6H,7H,8H-pyrrolo[1,2-a]pyrazine
145651	(+)-malbrancheamide
145540	adenosine 3'-diphosphate,5'-triphosphate
145677	(+)-malbrancheamide B
145678	(+)-isomalbrancheamide B
145676	adenosine 3'-diphosphate,5'-diphosphate
145541	adenosine 3'-diphosphate,5'-phosphate
145679	(+)-malbrancheamide C
145670	salicylate 2-O-beta-D-glucoside
145681	1-O-salicyl-beta-D-glucose
145682	6-hydroxydeoxybrevianamide E
145683	notoamide S
145684	notoamide E
145685	notoamide C
145686	notoamide D
145694	8-oxo-GMP
82916	3-(1H-indol-3-yl)propanoate
143783	(Z)-2-methylureidoacrylate
30997	levoglucosan
144894	3-dehydrolevoglucosan
132296	(1S,2S)-pseudoephedrine
145731	(S)-2-methylamino-1-phenylpropan-1-one
1230	sophorose
145735	(Z)-2-methylaminoacrylate
145745	3,3'-di-O-methyl-4alpha-mannobiose
57887	tryptamine
145746	1,3,3'-tri-O-methyl-4alpha-mannobiose
145752	3-hydroxy-3-(3,4-dihydroxyphenyl)propanoyl-CoA
82930	3-[(3S)-3-amino-3-carboxypropyl]-uridine 5'-phosphate residue
145753	L-lyxonate
145031	4-deoxy-6-O-methyl-L-threo-hex-4-enopyranuronate
78902	L-canavanine
145769	L-canaline
144941	L-glutamyl-5'-AMP
57336	2-methylbutanoyl-CoA
144960	O-[S-(L-glutamyl)pantetheine-4'-phosphoryl]serine residue
145780	2-nonadioyl-sn-glycero-3-phosphocholine
144942	3,4-dihydroxybenzoyl-5'-AMP
145781	2-glutaroyl-sn-glycero-3-phosphocholine
145782	2-(5-oxopentanoyl)-sn-glycero-3-phosphocholine
145783	2-(9-oxononanoyl)-sn-glycero-3-phosphocholine
144944	L-arginyl-AMP
145792	2-hydroxymelatonin
74506	N(4)-methylcytidine 5'-phosphate residue
74506	N(4)-methylcytidine 5'-phosphate residue
82748	CMP residue
145795	digoxin
71002	dihydrodigoxin
145796	digitoxin
282234	dihydrodigitoxin
145797	digoxigenin
71004	dihydrodigoxigenin
145798	ouabain
131146	dihydroouabain
145799	ouabagenin
145789	dihydroouabagenin
145806	(4R)-perillyl alcohol
145802	S-benzyl-L-cysteinylglycine
145803	S-benzyl-L-cysteine
145804	S-(1-hydroxy-3-methylhexan-3-yl)-L-cysteinylglycine
145805	S-(1-hydroxy-3-methylhexan-3-yl)-L-cysteine
32804	2-hydroxy-2-(4-hydroxyphenyl)acetate
57723	sucrose 6(F)-phosphate
145813	D-cystine
145815	5-hydroperoxy-(6E,8Z,11Z,14Z,17Z)-eicosapentaenoate
145816	7-hydroperoxy-(4Z,8E,10Z,13Z,16Z,19Z)-docosahexaenoate
142612	a lactoside IV(2),III(4)-a-[Fuc]2-Lc4Cer
50058	L-cystine residue
29950	L-cysteine residue
29950	L-cysteine residue
145835	(5Z,8Z)-eicosadienoate
145836	(5S)-hydroperoxy-(6E,8Z)-eicosadienoate
145837	(5S)-hydroperoxy-(12S)-hydroxy-(6E,8Z,10E,14Z)-eicosatetraenoate
74411	AMP residue
74449	N(6)-methyladenosine 5'-phosphate residue
74411	AMP residue
74449	N(6)-methyladenosine 5'-phosphate residue
133763	YWA1
145870	2,4,7,9-tetrahydroxy-6-methyl-8-(2-methylbut-3-en-2-yl)-1-oxo-1H-phenalen-3-ol
145872	(2'R)-atrovenetin
145874	deoxyherqueinone
58113	L-2-aminohexano-6-lactam
74477	2'-O-methyladenosine 5'-phosphate residue
145853	N(6)-methyl-2'-O-methyladenosine monophosphate residue
145873	5-amino-1-(5-phospho-D-ribosyl)imidazole-4-thiocarboxamide
145875	6-thio-IMP
145839	norrubrofusarin
145840	ustilaginoidin A
145902	1,2,3,4,6-pentakis-O-galloyl-beta-D-glucose
145905	tellimagrandin II
145907	cornusiin E
145894	rubrofusarin
145925	glycyldehydrophenylalanine
145926	2,3-didehydrophenylalanine
145066	stemphyloxin II
145927	4-(indol-3-yl)butanoyl-beta-D-glucose
145680	(+)-isomalbrancheamide C
145929	(+)-malbrancheamide D
145930	(+)-isomalbrancheamide D
145928	1-hydroxy-3-(indol-3-ylmethyl)-6H,7H,8H-5lambda(5)-pyrrolo[1,2-a]pyrazine
145932	(S)-2-methylbutanoate
34652	compactin diol lactone
40303	lovastatin
79034	monacolin J
145931	pravastatin diol lactone
145876	herqueinone
145941	4alpha-hydroxymethyl-5alpha-cholest-7-en-3beta-ol
145942	4alpha-formyl-5alpha-cholest-7-en-3beta-ol
145943	4alpha-carboxy-5alpha-cholest-7-en-3beta-ol
143878	N-acetyl-D-phenylalanine
133825	fonsecin B
145921	bifonsecin B
57526	N(6)-(dimethylallyl)adenosine 5'-phosphate
133756	aurasperone B
145920	rubrofusarin B
145950	nigerone
145991	7-demethylsiderin
145992	orlandin
145993	desertorin A
145986	julichrome Q6
145922	monapinone A
145923	dinapinone A
146001	aurasperone A
57607	oleandomycin 2'-O-phosphate
146003	julichrome Q6-6
146004	monapinone E
146005	dinapinone E
87395	1alpha,2beta,25-trihydroxycholecalciferol
62287	beta-D-galactosyl-(1->4)-[alpha-L-fucosyl-(1->3)]-N-acetyl-D-glucosamine
145934	methyl-8-{[beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl]oxy}nonanoate
145935	methyl 8-{[beta-D-galactosyl-(1->4)-[alpha-L-fucosyl-(1->3)]-N-acetyl-beta-D-glucosaminyl]oxy}nonanoate
145936	methyl 8-{[alpha-L-fucosyl-(1->2)-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl]oxy}nonanoate
59047	methyl 8-{[alpha-L-Fuc-(1->2)-beta-D-Gal-(1->4)-[alpha-L-Fuc-(1->3)]-beta-D-GlcNAc]oxy}nonanoate
145937	N-acetyl-alpha-neuraminosyl-(2->3)-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosamine
145938	N-acetyl-alpha-neuraminosyl-(2->3)-beta-D-galactosyl-(1->4)-[alpha-L-fucosyl-(1->3)]-N-acetyl-beta-D-glucosamine
145939	methyl 8-{[N-acetyl-alpha-neuraminosyl-(2->3)-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl]oxy}nonanoate
145940	methyl 8-{[N-acetyl-alpha-neuraminosyl-(2->3)-beta-D-galactosyl-(1->4)-[alpha-L-fucosyl-(1->3)]-N-acetyl-beta-D-glucosaminyl]oxy}nonanoate
62265	beta-D-galactosyl-(1->3)-[alpha-L-fucosyl-(1->4)]-N-acetyl-D-glucosamine
145976	methyl 8-{[beta-D-galactosyl-(1->3)-N-acetyl-beta-D-glucosamyl]oxy}nonanoate
145977	methyl 8-{[beta-D-galactosyl-(1->3)-[alpha-L-fucosyl-(1->4)]-N-acetyl-beta-D-glucosaminyl]oxy}nonanoate
145978	methyl 8-{[alpha-L-fucosyl-(1->2)-beta-D-galactosyl-(1->3)-N-acetyl-beta-D-glucosaminyl]oxy}nonanoate
145980	methyl 8-{[alpha-L-fucosyl-(1->2)-beta-D-galactosyl-(1->3)-[alpha-L-fucosyl-(1->4)]-N-acetyl-beta-D-glucosaminyl]oxy}nonanoate
145984	methyl 8-{[N-acetyl-alpha-neuraminosyl-(2->3)-beta-D-galactosyl-(1->3)-N-acetyl-beta-D-glucosaminyl]oxy}nonanoate
145985	methyl 8-{[N-acetyl-alpha-neuraminosyl-(2->3)-beta-D-galactosyl-(1->3)-[alpha-L-fucosyl-(1->4)]-N-acetyl-beta-D-glucosaminyl]oxy}nonanoate
146009	7,9,10-trihydroxy-3-(2-oxopropyl)-1H-benzo[g]isochromen-1-one
146010	9,10-dihydroxy-7-methoxy-3-(2-oxopropyl)-1H-benzo[g]isochromen-1-one
146012	methyl 2-[(3S)-9,10-dihydroxy-7-methoxy-1-oxo-1H,3H,4H-naphtho[2,3-c]pyran-3-yl]acetate
146011	(3S)-9,10-dihydroxy-7-methoxy-3-(2-oxopropyl)-1H,3H,4H-naphtho[2,3-c]pyran-1-one
146008	semiviriditoxin
146007	(M)-viriditoxin
90065	beta-D-galactosyl-(1->4)-[alpha-L-fucosyl-(1->3)]-D-glucose
62259	alpha-L-Fuc-(1->2)-beta-D-Gal-(1->3)-D-GlcNAc
59440	alpha-L-Fuc-(1->2)-beta-D-Gal-(1->3)-[alpha-L-Fuc-(1->4)]-D-GlcNAc
62507	alpha-L-Fuc-(1->2)-beta-D-Gal-(1->4)-[alpha-L-Fuc-(1->3)]-D-GlcNAc
57835	glutathionylspermidine
62263	alpha-L-Fuc-(1->2)-beta-D-Gal-(1->4)-D-GlcNAc
146021	an alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->3)-D-GlcNAc derivative
146022	an alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->3)-[alpha-L-Fuc-(1->4)]-beta-D-GlcNAc derivative
146018	nor-toralactone
78029	toralactone
