id	abbreviation	name	code	stoichiometry	is_transport	equation	definition	reversibility	direction	abstract_reaction	pathways	aliases	ec_numbers	deltag	deltagerr	compound_ids	status	is_obsolete	linked_reaction	notes	source
rxn21592	RXN-11268.c	RXN-11268.c	(1) cpd00017[0] + (1) cpd00966[0] <=> (1) cpd00019[0] + (1) cpd19711[0]	-1:cpd00017:0:0:"S-Adenosyl-L-methionine";-1:cpd00966:0:0:"HBr";1:cpd00019:0:0:"S-Adenosyl-homocysteine";1:cpd19711:0:0:"Methyl bromide"	0	(1) cpd00017[0] + (1) cpd00966[0] <=> (1) cpd00019[0] + (1) cpd19711[0]	(1) S-Adenosyl-L-methionine[0] + (1) HBr[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) Methyl bromide[0]	?	=	null	MetaCyc: Other-biosynthesis (Other Biosynthesis); PWY-6730 (methylhalides biosynthesis (plants))	AraCyc: RXN-11268|CornCyc: RXN-11268|MetaCyc: RXN-11268|PlantCyc: RXN-11268|Name: 	2.1.1.165	10000000.0	10000000.0	cpd00017;cpd00019;cpd00966;cpd19711	OK	0	null	GCP|EQP	Primary Database
rxn21593	RXN-11269.c	RXN-11269.c	(1) cpd00001[0] + (1) cpd00333[0] <=> (1) cpd23300[0]	-1:cpd00001:0:0:"H2O";-1:cpd00333:0:0:"(E)-Cinnamate";1:cpd23300:0:0:"3-hydroxy-3-phenyl propionic acid"	0	(1) cpd00001[0] + (1) cpd00333[0] <=> (1) cpd23300[0]	(1) H2O[0] + (1) (E)-Cinnamate[0] <=> (1) 3-hydroxy-3-phenyl propionic acid[0]	=	=	null	MetaCyc: AROMATIC-COMPOUNDS-BIOSYN (Aromatic Compound Biosynthesis); Benzoate-Biosynthesis (Benzoate Biosynthesis); PWY-6444 (benzoate biosynthesis II (CoA-independent, non-&beta;-oxidative))	AraCyc: RXN-11269|MaizeCyc: RXN-11269|MetaCyc: RXN-11269|PlantCyc: RXN-11269|Name: 	null	1.65	0.97	cpd00001;cpd00333;cpd23300	OK	0	null	GCC|EQC|EQU	Primary Database
rxn21594	RXN-11270.c	RXN-11270.c	(1) cpd23300[0] <=> (1) cpd00029[0] + (1) cpd00225[0]	-1:cpd23300:0:0:"3-hydroxy-3-phenyl propionic acid";1:cpd00029:0:0:"Acetate";1:cpd00225:0:0:"Benzaldehyde"	0	(1) cpd23300[0] <=> (1) cpd00029[0] + (1) cpd00225[0]	(1) 3-hydroxy-3-phenyl propionic acid[0] <=> (1) Acetate[0] + (1) Benzaldehyde[0]	=	=	null	MetaCyc: AROMATIC-COMPOUNDS-BIOSYN (Aromatic Compound Biosynthesis); Benzoate-Biosynthesis (Benzoate Biosynthesis); PWY-6444 (benzoate biosynthesis II (CoA-independent, non-&beta;-oxidative))	AraCyc: RXN-11270|MaizeCyc: RXN-11270|MetaCyc: RXN-11270|PlantCyc: RXN-11270|Name: 	null	-1.38	0.33	cpd00029;cpd00225;cpd23300	OK	0	null	GCC|EQC|EQU	Primary Database
rxn21595	RXN-11272.c	RXN-11272.c	(1) cpd00001[0] + (1) cpd19117[0] <=> (1) cpd00153[0] + (1) cpd00435[0]	-1:cpd00001:0:0:"H2O";-1:cpd19117:0:0:"Benzyl benzoate";1:cpd00067:0:0:"H+";1:cpd00153:0:0:"Benzoate";1:cpd00435:0:0:"Phenylcarbinol"	0	(1) cpd00001[0] + (1) cpd19117[0] <=> (1) cpd00067[0] + (1) cpd00153[0] + (1) cpd00435[0]	(1) H2O[0] + (1) Benzyl benzoate[0] <=> (1) H+[0] + (1) Benzoate[0] + (1) Phenylcarbinol[0]	=	=	null	MetaCyc: AROMATIC-COMPOUNDS-BIOSYN (Aromatic Compound Biosynthesis); Benzoate-Biosynthesis (Benzoate Biosynthesis); PWY-6443 (benzoate biosynthesis I (CoA-dependent, &beta;-oxidative)); PWY-6763 (salicortin biosynthesis)	AraCyc: RXN-11272|MetaCyc: RXN-11272|PlantCyc: RXN-11272|PoplarCyc: RXN-11272|Name: 	null	-3.58	0.5	cpd00001;cpd00067;cpd00153;cpd00435;cpd19117	OK	0	null	GCC|EQC|EQU	Primary Database
rxn21596	RXN-11273.c	RXN-11273.c	(1) cpd01565[0] <=> (1) cpd00001[0] + (1) cpd23302[0]	-1:cpd01565:0:0:"Fenchyl alcohol";1:cpd00001:0:0:"H2O";1:cpd23302:0:0:"alpha-fenchene"	0	(1) cpd01565[0] <=> (1) cpd00001[0] + (1) cpd23302[0]	(1) Fenchyl alcohol[0] <=> (1) H2O[0] + (1) alpha-fenchene[0]	?	=	null	MetaCyc: MONOTERPENOID-SYN (Monoterpenoid Biosynthesis); PWY-6437 (fenchol biosynthesis I); PWY-6449 (fenchone biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); Terpenoid-Biosynthesis (Terpenoid Biosynthesis)	MetaCyc: RXN-11273|PlantCyc: RXN-11273|Name: 	null	10000000.0	10000000.0	cpd00001;cpd01565;cpd23302	OK	0	null	WB|GCP|EQC	Primary Database
rxn21597	RXN-11274.c	RXN-11274.c	(1) cpd01565[0] <=> (1) cpd23303[0]	-1:cpd01565:0:0:"Fenchyl alcohol";1:cpd23303:0:0:"beta-fenchene"	0	(1) cpd01565[0] <= (1) cpd23303[0]	(1) Fenchyl alcohol[0] <= (1) beta-fenchene[0]	?	<	null	MetaCyc: MONOTERPENOID-SYN (Monoterpenoid Biosynthesis); PWY-6437 (fenchol biosynthesis I); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); Terpenoid-Biosynthesis (Terpenoid Biosynthesis)	MetaCyc: RXN-11274|PlantCyc: RXN-11274|Name: 	null	10000000.0	10000000.0	cpd01565;cpd23303	MI:C:2/H:2/O:-1	0	null	GCP|EQC	Primary Database
rxn21598	RXN-11275.c	RXN-11275.c	(1) cpd00006[0] + (2) cpd00007[0] + (1) cpd23302[0] <=> (1) cpd00001[0] + (1) cpd00005[0] + (1) cpd00011[0] + (1) cpd23304[0]	-1:cpd00006:0:0:"NADP";-2:cpd00007:0:0:"O2";-1:cpd00067:0:0:"H+";-1:cpd23302:0:0:"alpha-fenchene";1:cpd00001:0:0:"H2O";1:cpd00005:0:0:"NADPH";1:cpd00011:0:0:"CO2";1:cpd23304:0:0:"alpha-fenchocamphorone"	0	(1) cpd00006[0] + (2) cpd00007[0] + (1) cpd00067[0] + (1) cpd23302[0] => (1) cpd00001[0] + (1) cpd00005[0] + (1) cpd00011[0] + (1) cpd23304[0]	(1) NADP[0] + (2) O2[0] + (1) H+[0] + (1) alpha-fenchene[0] => (1) H2O[0] + (1) NADPH[0] + (1) CO2[0] + (1) alpha-fenchocamphorone[0]	>	>	null	MetaCyc: MONOTERPENOID-SYN (Monoterpenoid Biosynthesis); PWY-6437 (fenchol biosynthesis I); PWY-6449 (fenchone biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); Terpenoid-Biosynthesis (Terpenoid Biosynthesis)	MetaCyc: RXN-11275|PlantCyc: RXN-11275|Name: 	null	-188.03	1.84	cpd00001;cpd00005;cpd00006;cpd00007;cpd00011;cpd00067;cpd23302;cpd23304	CI:-2	0	null	GCC|EQC|EQU	Primary Database
rxn21599	RXN-11276.c	RXN-11276.c	(2) cpd00007[0] + (1) cpd23303[0] <=> (1) cpd00001[0] + (1) cpd00011[0] + (1) cpd23305[0]	-2:cpd00007:0:0:"O2";-1:cpd23303:0:0:"beta-fenchene";1:cpd00001:0:0:"H2O";1:cpd00011:0:0:"CO2";1:cpd23305:0:0:"beta-fenchocamphorone"	0	(2) cpd00007[0] + (1) cpd23303[0] => (1) cpd00001[0] + (1) cpd00011[0] + (1) cpd23305[0]	(2) O2[0] + (1) beta-fenchene[0] => (1) H2O[0] + (1) CO2[0] + (1) beta-fenchocamphorone[0]	>	>	null	MetaCyc: MONOTERPENOID-SYN (Monoterpenoid Biosynthesis); PWY-6437 (fenchol biosynthesis I); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); Terpenoid-Biosynthesis (Terpenoid Biosynthesis)	MetaCyc: RXN-11276|PlantCyc: RXN-11276|Name: 	null	-203.29	1.83	cpd00001;cpd00007;cpd00011;cpd23303;cpd23305	OK	0	null	GCP|EQC|EQU	Primary Database
rxn21600	RXN0-4461.c	RXN0-4461.c	(1) cpd00001[0] + (1) cpd26856[0] <=> (1) cpd00009[0] + (1) cpd27368[0]	-1:cpd00001:0:0:"H2O";-1:cpd26856:0:0:"DIACYLGLYCEROL-PYROPHOSPHATE";1:cpd00009:0:0:"Phosphate";2:cpd00067:0:0:"H+";1:cpd27368:0:0:"L-PHOSPHATIDATE"	0	(1) cpd00001[0] + (1) cpd26856[0] => (1) cpd00009[0] + (2) cpd00067[0] + (1) cpd27368[0]	(1) H2O[0] + (1) DIACYLGLYCEROL-PYROPHOSPHATE[0] => (1) Phosphate[0] + (2) H+[0] + (1) L-PHOSPHATIDATE[0]	?	>	null	MetaCyc: Lipid-Biosynthesis (Fatty Acid and Lipid Biosynthesis); PWY-7039 (phosphatidate metabolism, as a signaling molecule); Phospholipid-Biosynthesis (Phospholipid Biosynthesis)	AraCyc: RXN-11277|CornCyc: RXN-11277|EcoCyc: RXN0-4461|MetaCyc: RXN-11277; RXN0-4461|PlantCyc: RXN-11277|Name: 1,2-diacyl-sn-glycerol 3-phosphate phosphohydrolase; DGPP phosphatase; DGPP phosphohydrolase; DPP1; DPPL1; DPPL2; PAP2; diacylglycerol diphosphate phosphatase; pyrophosphate phosphatase	3.1.3.81	10000000.0	10000000.0	cpd00001;cpd00009;cpd00067;cpd26856;cpd27368	OK	0	rxn21601;rxn21602;rxn26082;rxn26083	HB|GCP|EQP	Primary Database
rxn21601	RXN-11277.v	DPPL2	(1) cpd00001[0] + (1) cpd26856[0] <=> (1) cpd00009[0] + (1) cpd27368[0]	-1:cpd00001:0:0:"H2O";-1:cpd26856:0:0:"DIACYLGLYCEROL-PYROPHOSPHATE";1:cpd00009:0:0:"Phosphate";2:cpd00067:0:0:"H+";1:cpd27368:0:0:"L-PHOSPHATIDATE"	0	(1) cpd00001[0] + (1) cpd26856[0] => (1) cpd00009[0] + (2) cpd00067[0] + (1) cpd27368[0]	(1) H2O[0] + (1) DIACYLGLYCEROL-PYROPHOSPHATE[0] => (1) Phosphate[0] + (2) H+[0] + (1) L-PHOSPHATIDATE[0]	?	>	null	MetaCyc: Lipid-Biosynthesis (Fatty Acid and Lipid Biosynthesis); PWY-7039 (phosphatidate metabolism, as a signaling molecule); Phospholipid-Biosynthesis (Phospholipid Biosynthesis)	AraCyc: RXN-11277|CornCyc: RXN-11277|EcoCyc: RXN0-4461|MetaCyc: RXN-11277; RXN0-4461|PlantCyc: RXN-11277|Name: 1,2-diacyl-sn-glycerol 3-phosphate phosphohydrolase; DGPP phosphatase; DGPP phosphohydrolase; DPP1; DPPL1; DPPL2; PAP2; diacylglycerol diphosphate phosphatase; pyrophosphate phosphatase	3.1.3.81	10000000.0	10000000.0	cpd00001;cpd00009;cpd00067;cpd26856;cpd27368	OK	1	rxn21600;rxn21602;rxn26082;rxn26083	HB|GCP|EQP	Primary Database
rxn21602	RXN-11277.w	DPPL2	(1) cpd00001[0] + (1) cpd26856[0] <=> (1) cpd00009[0] + (1) cpd27368[0]	-1:cpd00001:0:0:"H2O";-1:cpd26856:0:0:"DIACYLGLYCEROL-PYROPHOSPHATE";1:cpd00009:0:0:"Phosphate";2:cpd00067:0:0:"H+";1:cpd27368:0:0:"L-PHOSPHATIDATE"	0	(1) cpd00001[0] + (1) cpd26856[0] => (1) cpd00009[0] + (2) cpd00067[0] + (1) cpd27368[0]	(1) H2O[0] + (1) DIACYLGLYCEROL-PYROPHOSPHATE[0] => (1) Phosphate[0] + (2) H+[0] + (1) L-PHOSPHATIDATE[0]	?	>	null	MetaCyc: Lipid-Biosynthesis (Fatty Acid and Lipid Biosynthesis); PWY-7039 (phosphatidate metabolism, as a signaling molecule); Phospholipid-Biosynthesis (Phospholipid Biosynthesis)	AraCyc: RXN-11277|CornCyc: RXN-11277|EcoCyc: RXN0-4461|MetaCyc: RXN-11277; RXN0-4461|PlantCyc: RXN-11277|Name: 1,2-diacyl-sn-glycerol 3-phosphate phosphohydrolase; DGPP phosphatase; DGPP phosphohydrolase; DPP1; DPPL1; DPPL2; PAP2; diacylglycerol diphosphate phosphatase; pyrophosphate phosphatase	3.1.3.81	10000000.0	10000000.0	cpd00001;cpd00009;cpd00067;cpd26856;cpd27368	OK	1	rxn21600;rxn21601;rxn26082;rxn26083	HB|GCP|EQP	Primary Database
rxn21603	RXN-11278.c	RXN-11278.c	(1) cpd12862[0] <=> (1) cpd00022[0] + (1) cpd00225[0]	-1:cpd12862:0:0:"Hydroxycinnamoyl-CoA";1:cpd00022:0:0:"Acetyl-CoA";1:cpd00225:0:0:"Benzaldehyde"	0	(1) cpd12862[0] => (1) cpd00022[0] + (1) cpd00225[0]	(1) Hydroxycinnamoyl-CoA[0] => (1) Acetyl-CoA[0] + (1) Benzaldehyde[0]	=	>	null	MetaCyc: AROMATIC-COMPOUNDS-BIOSYN (Aromatic Compound Biosynthesis); Benzoate-Biosynthesis (Benzoate Biosynthesis); PWY-6446 (benzoate biosynthesis III (CoA-dependent, non-&beta;-oxidative))	AraCyc: RXN-11278|MaizeCyc: RXN-11278|MetaCyc: RXN-11278|PlantCyc: RXN-11278|Name: 	null	0.11	0.31	cpd00022;cpd00225;cpd12862	OK	0	null	GCC|EQC|EQU	Primary Database
rxn21604	RXN-11279.c	RXN-11279.c	(1) cpd01681[0] <=> (1) cpd00012[0] + (1) cpd06788[0]	-1:cpd01681:0:0:"Neryl diphosphate";1:cpd00012:0:0:"PPi";1:cpd00067:0:0:"H+";1:cpd06788:0:0:"alpha-Terpinene"	0	(1) cpd01681[0] => (1) cpd00012[0] + (1) cpd00067[0] + (1) cpd06788[0]	(1) Neryl diphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) alpha-Terpinene[0]	>	>	null	MetaCyc: MONOTERPENOID-SYN (Monoterpenoid Biosynthesis); PWY-6447 (trichome monoterpenes biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); Terpenoid-Biosynthesis (Terpenoid Biosynthesis)	MetaCyc: RXN-11279|PlantCyc: RXN-11279|Name: 	null	-50.05	1.65	cpd00012;cpd00067;cpd01681;cpd06788	OK	0	null	GCC|EQC|EQU	Primary Database
rxn21605	RXN-11282.c	RXN-11282.c	(1) cpd01681[0] <=> (1) cpd00012[0] + (1) cpd24547[0]	-1:cpd01681:0:0:"Neryl diphosphate";1:cpd00012:0:0:"PPi";1:cpd00067:0:0:"H+";1:cpd24547:0:0:"(+)-2-carene"	0	(1) cpd01681[0] => (1) cpd00012[0] + (1) cpd00067[0] + (1) cpd24547[0]	(1) Neryl diphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) (+)-2-carene[0]	>	>	null	MetaCyc: MONOTERPENOID-SYN (Monoterpenoid Biosynthesis); PWY-6447 (trichome monoterpenes biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); Terpenoid-Biosynthesis (Terpenoid Biosynthesis)	MetaCyc: RXN-11282|PlantCyc: RXN-11282|Name: 	null	-33.35	2.77	cpd00012;cpd00067;cpd01681;cpd24547	OK	0	null	GCC|EQC	Primary Database
rxn21606	RXN-11283.c	F420-dependent glucose-6-phosphate dehydrogenase 1	(1) cpd00863[0] + (1) cpd27742[0] <=> (1) cpd00911[0] + (1) cpd28067[0]	-1:cpd00067:0:0:"H+";-1:cpd00863:0:0:"beta-D-Glucose 6-phosphate";-1:cpd27742:0:0:"Oxidized-Factor-F420";1:cpd00911:0:0:"6-phospho-D-glucono-1-5-lactone";1:cpd28067:0:0:"Reduced-Factor-F420"	0	(1) cpd00067[0] + (1) cpd00863[0] + (1) cpd27742[0] <=> (1) cpd00911[0] + (1) cpd28067[0]	(1) H+[0] + (1) beta-D-Glucose 6-phosphate[0] + (1) Oxidized-Factor-F420[0] <=> (1) 6-phospho-D-glucono-1-5-lactone[0] + (1) Reduced-Factor-F420[0]	?	=	null	null	MetaCyc: RXN-11283|Name: D-glucose-6-phosphate:F420 1-oxidoreductase; F420-dependent glucose-6-phosphate dehydrogenase; F420-dependent glucose-6-phosphate dehydrogenase 1; FGD1; Rv0407; coenzyme F420-dependent glucose-6-phosphate dehydrogenase; glucose-6-phosphate dehydrogenase (coenzyme-F420)	1.1.98.2	10000000.0	10000000.0	cpd00067;cpd00863;cpd00911;cpd27742;cpd28067	OK	0	null	HB|GCP|EQP	Primary Database
rxn21608	RXN-11284.c	RXN-11284.c	(1) cpd01681[0] <=> (1) cpd00012[0] + (1) cpd03749[0]	-1:cpd01681:0:0:"Neryl diphosphate";1:cpd00012:0:0:"PPi";1:cpd00067:0:0:"H+";1:cpd03749:0:0:"alpha-Pinene"	0	(1) cpd01681[0] <=> (1) cpd00012[0] + (1) cpd00067[0] + (1) cpd03749[0]	(1) Neryl diphosphate[0] <=> (1) PPi[0] + (1) H+[0] + (1) alpha-Pinene[0]	?	=	null	MetaCyc: MONOTERPENOID-SYN (Monoterpenoid Biosynthesis); PWY-6447 (trichome monoterpenes biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); Terpenoid-Biosynthesis (Terpenoid Biosynthesis)	MetaCyc: RXN-11284|PlantCyc: RXN-11284|Name: 	null	10000000.0	10000000.0	cpd00012;cpd00067;cpd01681;cpd03749	OK	0	null	GCP|EQC	Primary Database
rxn21609	RXN-11286.c	RXN-11286.c	(1) cpd01681[0] <=> (1) cpd00012[0] + (1) cpd06765[0]	-1:cpd01681:0:0:"Neryl diphosphate";1:cpd00012:0:0:"PPi";1:cpd00067:0:0:"H+";1:cpd06765:0:0:"(R)-(-)-alpha-Phellandrene"	0	(1) cpd01681[0] => (1) cpd00012[0] + (1) cpd00067[0] + (1) cpd06765[0]	(1) Neryl diphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) (R)-(-)-alpha-Phellandrene[0]	>	>	null	MetaCyc: MONOTERPENOID-SYN (Monoterpenoid Biosynthesis); PWY-6447 (trichome monoterpenes biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); Terpenoid-Biosynthesis (Terpenoid Biosynthesis)	MetaCyc: RXN-11286|PlantCyc: RXN-11286|Name: 	null	-43.91	1.77	cpd00012;cpd00067;cpd01681;cpd06765	OK	0	null	GCC|EQC|EQU	Primary Database
rxn21610	RXN-11288.c	RXN-11288.c	(1) cpd01681[0] <=> (1) cpd00012[0] + (1) cpd00407[0]	-1:cpd01681:0:0:"Neryl diphosphate";1:cpd00012:0:0:"PPi";1:cpd00067:0:0:"H+";1:cpd00407:0:0:"Limonene"	0	(1) cpd01681[0] => (1) cpd00012[0] + (1) cpd00067[0] + (1) cpd00407[0]	(1) Neryl diphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) Limonene[0]	>	>	null	MetaCyc: MONOTERPENOID-SYN (Monoterpenoid Biosynthesis); PWY-6447 (trichome monoterpenes biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); Terpenoid-Biosynthesis (Terpenoid Biosynthesis)	MetaCyc: RXN-11288|PlantCyc: RXN-11288|Name: 	null	-36.19	1.56	cpd00012;cpd00067;cpd00407;cpd01681	OK	0	null	GCC|EQC|EQU	Primary Database
rxn21611	RXN-11290.c	peptidoglycan GlcNAc deacetylase	(1) cpd00001[0] + (1) cpd27843[0] <=> (1) cpd00029[0] + (1) cpd26925[0]	-1:cpd00001:0:0:"H2O";-1:cpd27843:0:0:"Peptidoglycans";1:cpd00029:0:0:"Acetate";1:cpd26925:0:0:"Deacetylated-Peptidoglycan"	0	(1) cpd00001[0] + (1) cpd27843[0] => (1) cpd00029[0] + (1) cpd26925[0]	(1) H2O[0] + (1) Peptidoglycans[0] => (1) Acetate[0] + (1) Deacetylated-Peptidoglycan[0]	?	>	null	null	MetaCyc: RXN-11290|Name: BC1960; HP310; N-acetylglucosamine deacetylase; PG N-deacetylase; PgdA; SpPgdA; peptidoglycan GlcNAc deacetylase; peptidoglycan N-acetylglucosamine deacetylase; peptidoglycan deacetylase; peptidoglycan-N-acetylglucosamine amidohydrolase; peptidoglycan-N-acetylglucosamine deacetylase	3.5.1.104	10000000.0	10000000.0	cpd00001;cpd00029;cpd26925;cpd27843	OK	0	null	HB|GCP|EQP	Primary Database
rxn21612	RXN-11291.c	RXN-11291.c	(2) cpd23333[0] <=> (1) cpd02229[0] + (1) cpd23316[0]	-2:cpd23333:0:0:"GlcNAc-(1->4)-MurNAc(oyl-L-Ala-gamma-D-Glu-L-Lys-(Gly)5-D-Ala-D-Ala)-diphosphoundecaprenol";1:cpd02229:0:0:"Bactoprenyl diphosphate";1:cpd23316:0:0:"[N-acetylglucosamine-N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysyl-(Gly5)-D-alanyl-D-alanine]2 diphospho-undecaprenyl"	0	(2) cpd23333[0] <=> (1) cpd02229[0] + (1) cpd23316[0]	(2) GlcNAc-(1->4)-MurNAc(oyl-L-Ala-gamma-D-Glu-L-Lys-(Gly)5-D-Ala-D-Ala)-diphosphoundecaprenol[0] <=> (1) Bactoprenyl diphosphate[0] + (1) [N-acetylglucosamine-N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysyl-(Gly5)-D-alanyl-D-alanine]2 diphospho-undecaprenyl[0]	=	=	null	MetaCyc: Cell-Structure-Biosynthesis (Cell Structure Biosynthesis); Cell-Wall-Biosynthesis (Cell Wall Biosynthesis); PWY-5265 (peptidoglycan biosynthesis II (staphylococci)); Peptidoglycan-Biosynthesis (Peptidoglycan Biosynthesis)	MetaCyc: RXN-11291|Name: 	2.4.1.129	-1.7	28.8	cpd02229;cpd23316;cpd23333	OK	0	null	GCC|EQC	Primary Database
rxn21613	RXN-11292.c	RXN-11292.c	(1) cpd00025[0] + (2) cpd02741[0] <=> (2) cpd00001[0] + (1) cpd05222[0]	-1:cpd00025:0:0:"H2O2";-2:cpd02741:0:0:"N-(4-Guanidinobutyl)-4-hydroxycinnamide";2:cpd00001:0:0:"H2O";1:cpd05222:0:0:"Hordatine A"	0	(1) cpd00025[0] + (2) cpd02741[0] => (2) cpd00001[0] + (1) cpd05222[0]	(1) H2O2[0] + (2) N-(4-Guanidinobutyl)-4-hydroxycinnamide[0] => (2) H2O[0] + (1) Hordatine A[0]	>	>	null	MetaCyc: N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWY-6448 (hordatine biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis)	MetaCyc: RXN-11292|PlantCyc: RXN-11292|Name: 	null	-94.11	1.47	cpd00001;cpd00025;cpd02741;cpd05222	OK	0	null	GCC|EQC|EQU	Primary Database
rxn21614	RXN-11295.c	femX (gene name)	(1) cpd23334[0] + (1) cpd26695[0] <=> (1) cpd23310[0] + (1) cpd27116[0]	-1:cpd23334:0:0:"GlcNAc-(1->4)-MurNAc(oyl-L-Ala-gamma-D-iGln-L-Lys-D-Ala-D-Ala)-diphosphoundecaprenol";-1:cpd26695:0:0:"Charged-GLY-tRNAs";1:cpd00067:0:0:"H+";1:cpd23310:0:0:"GlcNAc-(1->4)-MurNAc(oyl-L-Ala-gamma-D-iGln-L-Lys-(Gly)-D-Ala-D-Ala)-diphosphoundecaprenol";1:cpd27116:0:0:"GLY-tRNAs"	0	(1) cpd23334[0] + (1) cpd26695[0] => (1) cpd00067[0] + (1) cpd23310[0] + (1) cpd27116[0]	(1) GlcNAc-(1->4)-MurNAc(oyl-L-Ala-gamma-D-iGln-L-Lys-D-Ala-D-Ala)-diphosphoundecaprenol[0] + (1) Charged-GLY-tRNAs[0] => (1) H+[0] + (1) GlcNAc-(1->4)-MurNAc(oyl-L-Ala-gamma-D-iGln-L-Lys-(Gly)-D-Ala-D-Ala)-diphosphoundecaprenol[0] + (1) GLY-tRNAs[0]	?	>	null	MetaCyc: Cell-Structure-Biosynthesis (Cell Structure Biosynthesis); Cell-Wall-Biosynthesis (Cell Wall Biosynthesis); PWY-5265 (peptidoglycan biosynthesis II (staphylococci)); PWY-6459 (peptidoglycan cross-bridge biosynthesis I (S. aureus)); Peptidoglycan-Biosynthesis (Peptidoglycan Biosynthesis); Peptidoglycan-Cross-Bridge-Biosynthesis (Peptidoglycan Cross-Bridge Biosynthesis)	MetaCyc: RXN-11295|Name: N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysyl-D-alanyl-D-alanine-diphosphoundecaprenyl-N-acetylglucosamine:N6-glycine transferase; alanyl-D-alanine-diphospho-ditrans,octacis-undecaprenyl-N-acetylglucosamine:glycine N6-glycyltransferase; femX (gene name); lipid II:glycine glycyltransferase	2.3.2.16	10000000.0	10000000.0	cpd00067;cpd23310;cpd23334;cpd26695;cpd27116	OK	0	null	HB|GCP|EQP	Primary Database
rxn21615	RXN-11296.c	femA (gene name)	(1) cpd23310[0] + (2) cpd26695[0] <=> (1) cpd23311[0] + (2) cpd27116[0]	-1:cpd23310:0:0:"GlcNAc-(1->4)-MurNAc(oyl-L-Ala-gamma-D-iGln-L-Lys-(Gly)-D-Ala-D-Ala)-diphosphoundecaprenol";-2:cpd26695:0:0:"Charged-GLY-tRNAs";2:cpd00067:0:0:"H+";1:cpd23311:0:0:"GlcNAc-(1->4)-MurNAc(oyl-L-Ala-gamma-D-iGln-L-Lys-(Gly)3-D-Ala-D-Ala)-diphosphoundecaprenol";2:cpd27116:0:0:"GLY-tRNAs"	0	(1) cpd23310[0] + (2) cpd26695[0] => (2) cpd00067[0] + (1) cpd23311[0] + (2) cpd27116[0]	(1) GlcNAc-(1->4)-MurNAc(oyl-L-Ala-gamma-D-iGln-L-Lys-(Gly)-D-Ala-D-Ala)-diphosphoundecaprenol[0] + (2) Charged-GLY-tRNAs[0] => (2) H+[0] + (1) GlcNAc-(1->4)-MurNAc(oyl-L-Ala-gamma-D-iGln-L-Lys-(Gly)3-D-Ala-D-Ala)-diphosphoundecaprenol[0] + (2) GLY-tRNAs[0]	?	>	null	MetaCyc: Cell-Structure-Biosynthesis (Cell Structure Biosynthesis); Cell-Wall-Biosynthesis (Cell Wall Biosynthesis); PWY-5265 (peptidoglycan biosynthesis II (staphylococci)); PWY-6459 (peptidoglycan cross-bridge biosynthesis I (S. aureus)); Peptidoglycan-Biosynthesis (Peptidoglycan Biosynthesis); Peptidoglycan-Cross-Bridge-Biosynthesis (Peptidoglycan Cross-Bridge Biosynthesis)	MetaCyc: RXN-11296|Name: N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysyl-(N6-glycyl)-D-alanyl-D-alanine-diphosphoundecaprenyl-N-acetylglucosamine:glycine glycyltransferase; N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysyl-(N6-glycyl)-D-alanyl-D-alanine-ditrans,octacis-diphosphoundecaprenyl-N-acetylglucosamine:glycine glycyltransferase; femA (gene name)	2.3.2.17	10000000.0	10000000.0	cpd00067;cpd23310;cpd23311;cpd26695;cpd27116	OK	0	null	HB|GCP|EQP	Primary Database
