id	abbreviation	name	formula	mass	source	inchikey	charge	is_core	is_obsolete	linked_compound	is_cofactor	abstract_compound	comprised_of	aliases	smiles	notes
cpd32463	2,4-dinitrobenzenesulfonyl chloride	2,4-dinitrobenzenesulfonyl chloride	C6H3ClN2O6S	266.612	Primary Database	SSFSNKZUKDBPIT-UHFFFAOYSA-N	0	0	0	null	0	null	null	Name: 2,4-dinitrobenzenesulfonyl chloride; Benzenesulfonyl chloride|MetaCyc: CPD-14842|metanetx.chemical: MNXM116418	O=[N+]([O-])c1ccc(S(=O)(=O)Cl)c([N+](=O)[O-])c1	GC
cpd32464	3-(2-hydroxyphenyl)-1-phenylpentane-1,4-dione	3-(2-hydroxyphenyl)-1-phenylpentane-1,4-dione	C17H16O3	268.312	Primary Database	XTLJOPFPTXUVKS-HNNXBMFYSA-N	0	0	0	null	0	null	null	Name: 3-(2-hydroxyphenyl)-1-phenylpentane-1,4-dione|MetaCyc: CPD-17003|metanetx.chemical: MNXM148641	CC(=O)[C@H](CC(=O)c1ccccc1)c1ccccc1O	GC|EQ|EQU
cpd32465	sucrose 2-isovaleroyl-3-isodecanoyl-4-isobutanoate	sucrose 2-isovaleroyl-3-isodecanoyl-4-isobutanoate	C31H54O14	650.759	Primary Database	WWMDOPWHTJPJMW-KSMFYLDCSA-N	0	0	0	null	0	null	null	Name: 2-isovaleroyl-3-isodecanoyl-4-isobutanoyl-sucrose; sucrose 2-isovaleroyl-3-isodecanoyl-4-isobutanoate; sucrose 2-isovaleroyl-3-isodecanoyl-4-isobutanoic acid|MetaCyc: CPD-19612|metanetx.chemical: MNXM683035	CCC(C)C(=O)O[C@H]1[C@@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@H](CO)[C@@H](OC(=O)C(C)C)[C@@H]1OC(=O)CCCCCCC(C)C	GC|EQ|EQU
cpd32466	N-acetyl-L-valine	N-acetyl-L-valine	C7H12NO3	158.177	Primary Database	IHYJTAOFMMMOPX-LURJTMIESA-M	-1	0	0	null	0	null	null	Name: <i>N</i>-acetyl-L-valine; N-acetyl-L-valine|MetaCyc: CPD-20338	CC(O)=N[C@H](C(=O)[O-])C(C)C	GC|EQ|EQU
cpd32467	UDP group	UDP group	C9H12N2O12P2	402.148	Primary Database		10000000	0	0	null	0	null	null	Name: UDP group|MetaCyc: UDP-GROUP|metanetx.chemical: MNXM722354		null
cpd32468	hydroxychlorobactene glucoside laurate	hydroxychlorobactene glucoside laurate	C58H86O7	895.313	Primary Database	NXEFUAFHBLRHFO-WHXPNOMKSA-N	0	0	0	null	0	null	null	Name: hydroxychlorobactene glucoside laurate; lauryl-hydroxychlorobactene glucoside|MetaCyc: CPD-20629	CCCCCCCCCCCC(=O)OC[C@H]1O[C@@H](OC(C)(C)CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/c2c(C)ccc(C)c2C)[C@H](O)[C@@H](O)[C@@H]1O	GC
cpd32469	methotrexate tri-L-glutamate	methotrexate tri-L-glutamate	C30H31N10O11	708.643	Primary Database	SBFRVUOTZGQNGW-FHWLQOOXSA-I	-5	0	0	null	0	null	null	Name: methotrexate tri-L-glutamate|MetaCyc: CPD-21139	CN(Cc1cnc2nc(=[NH2+])[nH]c(N)c2n1)c1ccc(C(=O)N[C@@H](CCC([O-])=N[C@@H](CCC([O-])=N[C@@H](CCC(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])cc1	GC
cpd32470	9-{[(2E)-4-[(2S,4R,5R)-4,5-dihydroxy-5-[(2E,4R,5S)-5-hydroxy-4-methylhex-2-en-1-yl]-3-oxooxan-2-yl]-3-methylbut-2-enoyl]oxy}nonanoate	9-{[(2E)-4-[(2S,4R,5R)-4,5-dihydroxy-5-[(2E,4R,5S)-5-hydroxy-4-methylhex-2-en-1-yl]-3-oxooxan-2-yl]-3-methylbut-2-enoyl]oxy}nonanoate	C26H41O9	497.604	Primary Database	GORQBTCDLGULNV-YOESYUKXSA-M	-1	0	0	null	0	null	null	Name: 9-{[(2E)-4-[(2S,4R,5R)-4,5-dihydroxy-5-[(2E,4R,5S)-5-hydroxy-4-methylhex-2-en-1-yl]-3-oxooxan-2-yl]-3-methylbut-2-enoyl]oxy}nonanoate; deoxymupirocin P|MetaCyc: CPD-21470	C/C(=C\C(=O)OCCCCCCCCC(=O)[O-])C[C@@H]1OC[C@](O)(C/C=C/[C@@H](C)[C@H](C)O)[C@@H](O)C1=O	GC
cpd32471	hapalindole U	hapalindole U	C21H24N2	304.434	Primary Database	SLUFHMQYBPOTFZ-ZRRCRCOKSA-N	0	0	0	null	0	null	null	Name: (6aS,9R,10R,10aS)-10-isocyano-6,6,9-trimethyl-9-vinyl-2,6,6a,7,8,9,10,10a-octahydronaphtho[1,2,3-cd]indole; hapalindole U|ChEBI: 141613|MetaCyc: CPD-20791	[C-]#[N+][C@@H]1[C@@H]2c3c[nH]c4cccc(c34)C(C)(C)[C@H]2CC[C@]1(C)C=C	GC
cpd32472	2-carboxyethyl-CoM	2-carboxyethyl-CoM	C4H6O5S2	198.208	Primary Database	BMVIOTAEQYMCSL-UHFFFAOYSA-L	-2	0	0	null	0	null	null	Name: 2-carboxyethyl-CoM|MetaCyc: CPD-19008|metanetx.chemical: MNXM163651	O=C([O-])CSCCS(=O)(=O)[O-]	GC|EQ
cpd32473	1,4-diketo-2-naphthoate	1,4-diketo-2-naphthoate	C11H5O4	201.158	Primary Database	UZSCBEJDBQICON-UHFFFAOYSA-M	-1	0	0	null	0	null	null	Name: 1,4-diketo-2-naphthoate; 1,4-dioxo-1,4-dihydronaphthalene-2-carboxylate; 1,4-dioxo-2-naphthoate; 2-carboxy-1,4-naphthoquinone|ChEBI: 87842|MetaCyc: CPD-18334|metanetx.chemical: MNXM162791	O=C([O-])C1=CC(=O)c2ccccc2C1=O	GC|EQ|EQU
cpd32474	12-ethyl-8-isobutylbacteriochlorophyll e	12-ethyl-8-isobutylbacteriochlorophyll e	C52H64MgN4O5	848.398	Primary Database		0	0	0	null	0	null	null	Name: 12-ethyl-8-isobutylbacteriochlorophyll <i>e</i>; 12-ethyl-8-isobutylbacteriochlorophyll e|MetaCyc: CPD-18872|metanetx.chemical: MNXM165525	CCC1:C2:C3:C(:C4:[N]5:C(:C(C):C6:C(C):C(C(C)O):C7:C:C8:C(C=O):C(CC(C)C):C9:C:C:1:[N]:3[Mg]~5(<-[N]:8:9)[N]:7:6)[C@@H](C)[C@@H]4CCC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C)CC2=O	GC
cpd32475	(2Z)-4-{9,10-dihydroxy-5-methyl-1-oxo-3H,4H-naphtho[2,3-c]pyran-3-yl}-4-(dimethylamino)-3-hydroxybut-2-enamide	(2Z)-4-{9,10-dihydroxy-5-methyl-1-oxo-3H,4H-naphtho[2,3-c]pyran-3-yl}-4-(dimethylamino)-3-hydroxybut-2-enamide	C20H22N2O6	386.404	Primary Database	CPENHJHQWNCUHT-JYRVWZFOSA-N	0	0	0	null	0	null	null	Name: (2Z)-4-{9,10-dihydroxy-5-methyl-1-oxo-3H,4H-naphtho[2,3-c]pyran-3-yl}-4-(dimethylamino)-3-hydroxybut-2-enamide|MetaCyc: CPD-19264|metanetx.chemical: MNXM165283	Cc1c2c(c(O)c3c(O)cccc13)C(=O)OC(C(/C(O)=C/C(=N)[O-])[NH+](C)C)C2	GC|EQ|EQU
cpd32476	4,9,13,17,21-pentamethyldocosa-4,6,8,12,16,20-hexaenal	4,9,13,17,21-pentamethyldocosa-4,6,8,12,16,20-hexaenal	C27H42O	382.628	Primary Database	JZRHHVHPLJFQMO-LUMJXMTQSA-N	0	0	0	null	0	null	null	Name: 4,9,13,17,21-pentamethyldocosa-4,6,8,12,16,20-hexaenal|MetaCyc: CPD-21213	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/C=C/C=C(\C)CCC=O	GC
cpd32477	3,4',5,7-tetrahydroxy-3',6-dimethoxyflavone	3,4',5,7-tetrahydroxy-3',6-dimethoxyflavone	C17H12O8	345.285	Primary Database	XWIDINOKCRFVHQ-UHFFFAOYSA-L	-2	0	0	null	0	null	null	Name: 3,4',5,7-tetrahydroxy-3',6-dimethoxyflavone; 4',5,7-trihydroxy-3',6-dimethoxyflavonol; quercetagetin 3',6-dimethyl ether; spinacetin|MetaCyc: CPD-16776|metanetx.chemical: MNXM682806	COc1cc(-c2oc3cc([O-])c(OC)c(O)c3c(=O)c2[O-])ccc1O	GC|EQ
cpd32478	2MeO,6'OH-BDE68	2MeO,6'OH-BDE68	C13H8Br4O3	531.82	Primary Database	KMQWWGLIGSFYAT-UHFFFAOYSA-N	0	0	0	null	0	null	null	Name: 2MeO,6'OH-BDE68; 3,5-dibromo-2-(3,5-dibromo-2-methoxyphenoxy)phenol|MetaCyc: CPD-20562	COc1c(Br)cc(Br)cc1Oc1c(O)cc(Br)cc1Br	GC
cpd32479	1-(6-amino-9H-purin-9-yl)-1-deoxy-N-ethyl-beta-D-ribofuranuronamide	1-(6-amino-9H-purin-9-yl)-1-deoxy-N-ethyl-beta-D-ribofuranuronamide	C12H16N6O4	308.296	Primary Database	JADDQZYHOWSFJD-FLNNQWSLSA-N	0	0	0	null	0	null	null	Name: 1-(6-amino-9H-purin-9-yl)-1-deoxy-N-ethyl-beta-D-ribofuranuronamide; <i>N</i>-ethyl-5'-carboxamidoadenosine; N-ethyl-5'-carboxamidoadenosine; NECA; adenosine-5'-(N-ethylcarboxamide)|MetaCyc: CPD-15831|metanetx.chemical: MNXM158524	CCN=C([O-])[C@H]1O[C@@H](n2cnc3c(N)[nH+]cnc32)[C@H](O)[C@@H]1O	GC|EQ|EQU
cpd32480	6-deoxy-D-talose	6-deoxy-D-talose	C6H12O5	164.158	Primary Database	SHZGCJCMOBCMKK-WHZQZERISA-N	0	0	0	null	0	null	null	Name: 6-deoxy-D-talose|MetaCyc: CPD-15587|metanetx.chemical: MNXM151475	C[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@H]1O	GC|EQ|EQU
cpd32481	(2-methylphenyl)acetonitrile	(2-methylphenyl)acetonitrile	C9H9NO	147.176	Primary Database	WTDOOXGOVBKHHV-UHFFFAOYSA-N	0	0	0	null	0	null	null	Name: (2-methylphenyl)acetonitrile|MetaCyc: CPD-20967	Cc1cc(O)ccc1CC#N	GC
cpd32482	(2S,3S,4S,5R)-2,3,4,5-tetrahydroxy-5-(phosphooxymethyl)cyclohexanone	(2S,3S,4S,5R)-2,3,4,5-tetrahydroxy-5-(phosphooxymethyl)cyclohexanone	C7H11O9P	270.132	Primary Database	WBHJALJLPRKCBI-MVIOUDGNSA-L	-2	0	0	null	0	null	null	Name: (2S,3S,4S,5R)-2,3,4,5-tetrahydroxy-5-(phosphooxymethyl)cyclohexanone; 2-<i>epi</i>-5-<i>epi</i>-valiolone 7-phosphate; 2-epi-5-epi-valiolone 7-phosphate; [(1R,2S,3S,4S)-1,2,3,4-tetrahydroxy-5-oxocyclohexyl]methyl phosphate|ChEBI: 84362|MetaCyc: CPD-17527|metanetx.chemical: MNXM145835	O=C1C[C@@](O)(COP(=O)([O-])[O-])[C@@H](O)[C@H](O)[C@@H]1O	GC|EQ|EQU
cpd32483	(3S)-3,7-diaminoheptanoate	(3S)-3,7-diaminoheptanoate	C7H17N2O2	161.223	Primary Database	PJDINCOFOROBQW-LURJTMIESA-O	1	0	0	null	0	null	null	Name: (3S)-3,7-diaminoheptanoate; L-beta-homolysine|MetaCyc: CPD-20027	[NH3+]CCCC[C@H]([NH3+])CC(=O)[O-]	GC|EQ|EQU
cpd32484	2-hydroxyliquiritigenin	2-hydroxyliquiritigenin	C15H12O5	272.257	Primary Database	FONFCQIMWXVKJQ-UHFFFAOYSA-N	0	0	0	null	0	null	null	Name: 2-hydroxyliquiritigenin|MetaCyc: CPD-21293	O=C1CC(O)(c2ccc(O)cc2)Oc2cc(O)ccc21	GC
cpd32485	reduced methyl viologen	reduced methyl viologen	C12H17N2	188.272	Primary Database	KJZHLKZXRSCVKH-UHFFFAOYSA-O	1	0	0	null	0	null	null	Name: reduced methyl viologen|MetaCyc: CPD-15893|metanetx.chemical: MNXM160811	CN1C=CC(C2C=C[NH+](C)C=C2)C=C1	GC|EQ|EQU
cpd32486	2-nitrocyclohexan-1-one	2-nitrocyclohexan-1-one	C6H8NO3	143.142	Primary Database	YJTVBGFKXYCUMQ-UHFFFAOYSA-N	-1	0	0	null	0	null	null	Name: 2-nitrocyclohexan-1-one|MetaCyc: CPD-17575|metanetx.chemical: MNXM150623	O=C1CCCC[C-]1[N+](=O)[O-]	GC
cpd32487	1,2-dihydro-3H-indol-3-one	1,2-dihydro-3H-indol-3-one	C8H7NO	133.149	Primary Database	LIRDJALZRPAZOR-UHFFFAOYSA-N	0	0	0	null	0	null	null	Name: 1,2-dihydro-3H-indol-3-one; 3-oxoindole; indolin-3-one|MetaCyc: CPD-18144|metanetx.chemical: MNXM57361	O=C1CNc2ccccc21	GC|EQ|EQU
cpd32488	CDP-1-palmitoyl-2-cis-vaccenoylglycerol	CDP-1-palmitoyl-2-cis-vaccenoylglycerol	C46H80N3O15P2	978.104	Primary Database	SUOOPPGQEZMSRO-YYYJYVQQSA-K	-3	0	0	null	0	null	null	Name: CDP-1-palmitoyl-2-<i>cis</i>-vaccenoylglycerol; CDP-1-palmitoyl-2-cis-vaccenoylglycerol|MetaCyc: CPD-18356|metanetx.chemical: MNXM497048	CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(=N)nc2[O-])[C@H](O)[C@@H]1O	GC|EQ|EQU
cpd32489	3,3',5,5'-tetrabromo-2,2'-biphenyldiol	3,3',5,5'-tetrabromo-2,2'-biphenyldiol	C12H6Br4O2	500.786	Primary Database	TXODBIOSWNNKJM-UHFFFAOYSA-N	0	0	0	null	0	null	null	Name: 3,3',5,5'-tetrabromo-2,2'-biphenyldiol; MC21-A|MetaCyc: CPD-20552	Oc1c(Br)cc(Br)cc1-c1cc(Br)cc(Br)c1O	GC|EQ|EQU
cpd32490	3alpha-hydroxy-ent-kaurene	3alpha-hydroxy-ent-kaurene	C20H32O	288.472	Primary Database	FJIWRWGGQJFHEL-VJCDHAPVSA-N	0	0	0	null	0	null	null	Name: 3alpha-hydroxy-ent-kaurene|MetaCyc: CPD-16690|metanetx.chemical: MNXM151031	C=C1C[C@@]23CCC4C(C)(C)[C@H](O)CC[C@@]4(C)C2CC[C@H]1C3	GC
cpd32491	lesqueroloyl-CoA	lesqueroloyl-CoA	C41H67N7O18P3S	1072.006	Primary Database	JJYIVZKVZZSDMC-GXVFDTDKSA-I	-5	0	0	null	0	null	null	Name: lesqueroloyl-CoA|MetaCyc: CPD-15366|metanetx.chemical: MNXM148324	CCCCCC[C@@H](O)C/C=C\CCCCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)[nH+]cnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	GC|EQ|EQU
cpd32492	sesterfisherate	sesterfisherate	C25H39O3	387.581	Primary Database	SLCDJJDPKICHGM-ZIFIXUEUSA-M	-1	0	0	null	0	null	null	Name: sesterfisherate; sesterfisheric acid|MetaCyc: CPD-20217	C/C1=C2\CC[C@@H](C)[C@@H]2CC[C@H](C)[C@H]2C[C@@]3(C(=O)[O-])CC[C@H](C(C)C)[C@@H]3C[C@]12O	GC
cpd32493	(Z)-6'-hydroxyferulate	(Z)-6'-hydroxyferulate	C10H9O5	209.178	Primary Database	QVTORZSLDIMFQS-IHWYPQMZSA-M	-1	0	0	null	0	null	null	Name: (<i>Z</i>)-6'-hydroxyferulate; (Z)-6'-hydroxyferulate; cis-6'-hydroxyferulate; cis-6'-hydroxyferulic acid|MetaCyc: CPD-15076|metanetx.chemical: MNXM114432	COc1cc(/C=C\C(=O)[O-])c(O)cc1O	GC|EQ|EQU
cpd32494	3,7-dimethoxy-1,2-didehydrocrinan	3,7-dimethoxy-1,2-didehydrocrinan	C18H22NO4	315.368	Primary Database	RNEXSBPDDRJJIY-UHFFFAOYSA-O	1	0	0	null	0	null	null	Name: 3,7-dimethoxy-1,2-didehydrocrinan; bulphanidine; buphanidrine|MetaCyc: CPD-19440|metanetx.chemical: MNXM496782	COc1c2c(cc3c1OCO3)C13C=CC(OC)CC1[NH+](CC3)C2	GC
cpd32495	cinerulose B	cinerulose B	C6H10O4	146.143	Primary Database	ATPYMFXOZQEWIG-LFRDXLMFSA-N	0	0	0	null	0	null	null	Name: cinerulose B|MetaCyc: CPD-15811|metanetx.chemical: MNXM153490	C[C@@H]1O[C@H](O)[C@H](O)CC1=O	GC|EQ|EQU
cpd32496	beta-chitobiose 6'-phosphate	beta-chitobiose 6'-phosphate	C12H25N2O12P	420.309	Primary Database	NPPBXRUFMKQFPT-PMCTYKHCSA-N	0	0	0	null	0	null	null	Name: beta-chitobiose 6'-phosphate|MetaCyc: CPD-16166|metanetx.chemical: MNXM148964	[NH3+][C@@H]1[C@@H](O)[C@H](O[C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H](O)[C@H]2[NH3+])[C@@H](CO)O[C@H]1O	GC|EQ|EQU
cpd32497	(4E,9R,11R)-9,11-dihydroxy-2,4-dimethyl-3-oxotriacont-4-enoate	(4E,9R,11R)-9,11-dihydroxy-2,4-dimethyl-3-oxotriacont-4-enoate	C32H59O5	523.815	Primary Database	ICMCENBETJTZTD-HFKTZVCVSA-M	-1	0	0	null	0	null	null	Name: (4E,9R,11R)-9,11-dihydroxy-2,4-dimethyl-3-oxotriacont-4-enoate; C32-carboxyphthiodiolenone|MetaCyc: CPD-18673|metanetx.chemical: MNXM164630	CCCCCCCCCCCCCCCCCCC[C@@H](O)C[C@H](O)CCC/C=C(\C)C(=O)C(C)C(=O)[O-]	GC|EQ|EQU
cpd32498	hypholomine B	hypholomine B	C26H17O10	490.422	Primary Database	DHDPBKCZNTZHEJ-LEMSEOMWSA-N	-1	0	0	null	0	null	null	Name: hypholomine B|MetaCyc: CPD-20622	O=c1cc(O)cc([C-]2c3c(cc(/C=C/c4ccc(O)c(O)c4)oc3=O)O[C@@H]2c2ccc(O)c(O)c2)o1	GC
cpd32499	3-epoxy-16-methoxy-2,3-dihydrotabersonine	3-epoxy-16-methoxy-2,3-dihydrotabersonine	C22H27N2O4	383.466	Primary Database	BOHJHCDMBHKGFD-OGQGWYMCSA-O	1	0	0	null	0	null	null	Name: 3-epoxy-16-methoxy-2,3-dihydrotabersonine|MetaCyc: CPD-19893	CC[C@]12C=CC[NH+]3CC[C@@]4(c5ccc(OC)cc5NC45OC5(C(=O)OC)C1)[C@@H]32	GC
cpd32500	(E)-2,4,6-trimethyltetracos-2-enoate	(E)-2,4,6-trimethyltetracos-2-enoate	C27H51O2	407.699	Primary Database	SJZUAPDAKBPNQS-JSMKFMQKSA-M	-1	0	0	null	0	null	null	Name: (E)-2,4,6-trimethyltetracos-2-enoate; (E)-2,4,6-trimethyltetracos-2-enoic acid; C27-mycolipenate; C27-mycolipenic acid; mycolipenate; mycolipenic acid; phthioenoate; phthioenoic acid|MetaCyc: CPD-18563|metanetx.chemical: MNXM62722	CCCCCCCCCCCCCCCCCC[C@H](C)C[C@H](C)/C=C(\C)C(=O)[O-]	GC|EQ|EQU
cpd32501	3-hydroxybisnoryangonin	3-hydroxybisnoryangonin	C13H9O5	245.211	Primary Database	WRHMXGUVFLEOJF-ZZXKWVIFSA-M	-1	0	0	null	0	null	null	Name: 3-hydroxybisnoryangonin|MetaCyc: CPD-20619	O=c1oc(/C=C/c2ccc(O)cc2)cc([O-])c1O	GC
cpd32502	4-{[(2S,5S)-5-[(4-hydroxyphenyl)methyl] piperazin-2-yl]methyl}phenol	4-{[(2S,5S)-5-[(4-hydroxyphenyl)methyl] piperazin-2-yl]methyl}phenol	C18H23N2O2	299.392	Primary Database	CMWOCHXOAOFYCY-HOTGVXAUSA-O	1	0	0	null	0	null	null	Name: 4-{[(2S,5S)-5-[(4-hydroxyphenyl)methyl] piperazin-2-yl]methyl}phenol|MetaCyc: CPD-21532	Oc1ccc(C[C@H]2C[NH2+][C@@H](Cc3ccc(O)cc3)CN2)cc1	GC
cpd32503	estin	estin	C17H12Cl2O7	399.184	Primary Database	LUBKKVGXMXTXOZ-QGZVFWFLSA-N	0	0	0	null	0	null	null	Name: (+)-geodin; (1'R)-5,7-dichloro-2'-methoxy-6'-(methoxycarbonyl)-6-methyl-3,4'-dioxo-3H-spiro[[1]benzofuran-2,1'-cyclohexa[2,5]dien]-4-olate; estin; estin(1-); geodin; geodin(1-); methyl 5,7-dichloro-4-hydroxy-6'-methoxy-6-methyl-3,4'-dioxo-3h-spiro[1-benzofuran-2,1'-cyclohexa[2,5]diene]-2'-carboxylate|ChEBI: 150868|MetaCyc: CPD-14536|metanetx.chemical: MNXM98397	COC(=O)C1=CC(=O)C=C(OC)[C@]12Oc1c(Cl)c(C)c(Cl)c(O)c1C2=O	GC|EQ
cpd32504	2-chloro-N-(2,6-diethylphenyl)-N-methylacetamide	2-chloro-N-(2,6-diethylphenyl)-N-methylacetamide	C13H18ClNO	239.744	Primary Database	COXKRNKDNQYHRO-UHFFFAOYSA-N	0	0	0	null	0	null	null	Name: 2-chloro-<i>N</i>-(2,6-diethylphenyl)-<i>N</i>-methylacetamide; 2-chloro-N-(2,6-diethylphenyl)-N-methylacetamide|MetaCyc: CPD-18943|metanetx.chemical: MNXM164123	CCc1cccc(CC)c1N(C)C(=O)CCl	GC|EQ|EQU
cpd32505	3-hydroxytyrosol	3-hydroxytyrosol	C8H10O3	154.165	Primary Database	JUUBCHWRXWPFFH-UHFFFAOYSA-N	0	0	0	null	0	null	null	Name: 3-hydroxytyrosol|MetaCyc: CPD-15887|metanetx.chemical: MNXM56953	OCCc1ccc(O)c(O)c1	GC|EQ|EQU
cpd32506	tylonolide	tylonolide	C23H36O7	424.533	Primary Database	XMEGXHDYCSUOJC-KXOLBLKYSA-N	0	0	0	null	0	null	null	Name: tylonolide|MetaCyc: CPD-15957|metanetx.chemical: MNXM161986	CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO	GC|EQ|EQU
cpd32507	heptadecanoyl-CoA	heptadecanoyl-CoA	C38H63N7O17P3S	1015.942	Primary Database	DRABUZIHHACUPI-DUPKZGIXSA-I	-5	0	0	null	0	null	null	Name: 3'-phosphonatoadenosine 5'-(3-{(3R)-4-[(3-{[2-(heptadecanoylsulfanyl)ethyl]amino}-3-oxopropyl)amino]-3-hydroxy-2,2-dimethyl-4-oxobutyl} diphosphate); heptadecanoyl-CoA; heptadecanoyl-coenzyme A(4-)|ChEBI: 74307|MetaCyc: CPD-14723|metanetx.chemical: MNXM105527	CCCCCCCCCCCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)[nH+]cnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	GC|EQ|EQU
cpd32508	monodeglucosyl des-acyl avenacin A	monodeglucosyl des-acyl avenacin A	C41H66O15	798.963	Primary Database	ZDHABOVHCKZVCM-QANQYWCOSA-N	0	0	0	null	0	null	null	Name: monodeglucosyl des-acyl avenacin A|MetaCyc: CPD-16625|metanetx.chemical: MNXM148358	C[C@]1(CO)[C@@H]2CC[C@]3(C)[C@H](C[C@H]4O[C@]45[C@@H]4C[C@@](C)(C=O)[C@@H](O)C[C@]4(C)[C@@H](O)C[C@]53C)[C@@]2(C)CC[C@@H]1O[C@@H]1OC[C@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	GC
cpd32509	ETH-NAD-imine adduct	ETH-NAD-imine adduct	C29H34N9O14P2	794.587	Primary Database	NLTLAIGHVDTDHW-QEFSYXKZSA-M	-1	0	0	null	0	null	null	Name: ETH-NAD-imine adduct|MetaCyc: CPD-19992	CCc1cc(C(=N)c2cc[n+]([C@@H]3O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]4O[C@@H](n5cnc6c(N)[nH+]cnc65)[C@H](O)[C@@H]4O)[C@@H](O)[C@H]3O)cc2C(=N)[O-])ccn1	GC
cpd32510	ginsenoside Rc	ginsenoside Rc	C53H90O22	1079.281	Primary Database	JDCPEKQWFDWQLI-LUQKBWBOSA-N	0	0	0	null	0	null	null	Name: 20-[alpha-L-arabinofuranosyl-(1->2)-beta-D glucopyranosyloxy]-3beta-[beta-D-glucopyranosyl-(1->2)-beta-D glucopyranosyloxy]dammar-24-en-12beta-ol; ginsenoside Rc; panaxoside RC|MetaCyc: CPD-15452|metanetx.chemical: MNXM18062	CC(C)=CCCC(C)(O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](CO)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C	GC
cpd32511	tirandamycin D	tirandamycin D	C22H26NO6	401.458	Primary Database	WORJTWSOUPGODS-JFKYFUHISA-M	-1	0	0	null	0	null	null	Name: tirandamycin D|MetaCyc: CPD-18218|metanetx.chemical: MNXM169249	CC1=CC(=O)C2OC1(C)O[C@H]([C@H](C)/C=C(C)/C=C/C(O)=C1\C(=O)CN=C1[O-])[C@H]2C	GC|EQ
cpd32512	20alpha-dihydrocortisol	20alpha-dihydrocortisol	C21H32O5	364.481	Primary Database	AWWCEQOCFFQUKS-FJWDNACWSA-N	0	0	0	null	0	null	null	Name: 20alpha-dihydrocortisol; 20alpha-hydroxycortisol|MetaCyc: CPD-16568|metanetx.chemical: MNXM148633	C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)[C@@H](O)CO	GC|EQ
cpd32513	3-hydroxy-3-(methylsulfanyl)propanoyl-CoA	3-hydroxy-3-(methylsulfanyl)propanoyl-CoA	C25H37N7O18P3S2	881.653	Primary Database	AQFMEWZPKSMDQK-HRPHHVHRSA-I	-5	0	0	null	0	null	null	Name: 3-hydroxy-3-(methylsulfanyl)propanoyl-CoA; 3-hydroxy-3-(methylthio)propanoyl-CoA|ChEBI: 84995|MetaCyc: CPD-17245|metanetx.chemical: MNXM145738	CSC(O)CC(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)[nH+]cnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	GC|EQ|EQU
