complex_id	complex_name	complex_source	complex_type	role_id	role_name	role_type	role_source	role_aliases	role_exemplar	type	triggering	optional
cpx.1787	cpx.1787	ModelSEED	SEED_role_complex	fr.2239	PTS system, maltose and glucose-specific IIC component (EC 2.7.1.69)	SEED_role	SEED	searchname:ptssystem,maltoseandglucose-specificiiccomponent(ec)	null	role_mapping	1	0
cpx.1788	cpx.1788	ModelSEED	SEED_role_complex	fr.1533	Saccharopine dehydrogenase [NAD+, L-lysine-forming] (EC 1.5.1.7)	SEED_role	SEED	searchname:saccharopinedehydrogenase[nad+,l-lysine-forming](ec)	null	role_mapping	1	0
cpx.1789	cpx.1789	ModelSEED	SEED_role_complex	fr.6653	Erythronate-4-phosphate dehydrogenase (EC 1.1.1.290)	SEED_role	SEED	searchname:erythronate-4-phosphatedehydrogenase(ec)	null	role_mapping	1	0
cpx.1790	cpx.1790	ModelSEED	SEED_role_complex	fr.224	Hydroxypyruvate isomerase (EC 5.3.1.22)	SEED_role	SEED	searchname:hydroxypyruvateisomerase(ec)	null	role_mapping	1	0
cpx.1791	cpx.1791	ModelSEED	SEED_role_complex	fr.1073	Phosphopantetheine adenylyltransferase, type II eukaryotic (EC 2.7.7.3)	SEED_role	SEED	searchname:phosphopantetheineadenylyltransferase,typeiieukaryotic(ec)	null	role_mapping	1	0
cpx.1792	cpx.1792	ModelSEED	SEED_role_complex	fr.1013	Phosphopantetheine adenylyltransferase (EC 2.7.7.3)	SEED_role	SEED	searchname:phosphopantetheineadenylyltransferase(ec)	null	role_mapping	1	0
cpx.1793	cpx.1793	ModelSEED	SEED_role_complex	fr.11152	Xanthine phosphoribosyltransferase (EC 2.4.2.22)	SEED_role	SEED	searchname:xanthinephosphoribosyltransferase(ec)	null	role_mapping	1	0
cpx.1794	cpx.1794	ModelSEED	SEED_role_complex	fr.2413	Succinate dehydrogenase flavoprotein subunit (EC 1.3.99.1)	SEED_role	SEED	searchname:succinatedehydrogenaseflavoproteinsubunit(ec)	null	role_mapping	1	0
cpx.1794	cpx.1794	ModelSEED	SEED_role_complex	fr.2412	Succinate dehydrogenase cytochrome b558 subunit	SEED_role	SEED	searchname:succinatedehydrogenasecytochromeb558subunit	null	role_mapping	1	0
cpx.1794	cpx.1794	ModelSEED	SEED_role_complex	fr.1616	Succinate dehydrogenase iron-sulfur protein (EC 1.3.99.1)	SEED_role	SEED	searchname:succinatedehydrogenaseiron-sulfurprotein(ec)	null	role_mapping	1	0
cpx.1795	cpx.1795	ModelSEED	SEED_role_complex	fr.7617	Fumarate reductase subunit D	SEED_role	SEED	searchname:fumaratereductasesubunitd	null	role_mapping	1	0
cpx.1796	cpx.1796	ModelSEED	SEED_role_complex	fr.9162	Fumarate reductase cytochrome b subunit	SEED_role	SEED	searchname:fumaratereductasecytochromebsubunit	null	role_mapping	1	0
cpx.1797	cpx.1797	ModelSEED	SEED_role_complex	fr.9165	Fumarate reductase flavoprotein subunit (EC 1.3.99.1)	SEED_role	SEED	searchname:fumaratereductaseflavoproteinsubunit(ec)	null	role_mapping	1	0
cpx.1798	cpx.1798	ModelSEED	SEED_role_complex	fr.7616	Fumarate reductase subunit C	SEED_role	SEED	searchname:fumaratereductasesubunitc	null	role_mapping	1	0
cpx.1799	cpx.1799	ModelSEED	SEED_role_complex	fr.5646	Probable glutamate/gamma-aminobutyrate antiporter	SEED_role	SEED	searchname:probableglutamate/gamma-aminobutyrateantiporter	null	role_mapping	1	0
cpx.1800	cpx.1800	ModelSEED	SEED_role_complex	fr.10832	Thiamine kinase (EC 2.7.1.89)	SEED_role	SEED	searchname:thiaminekinase(ec)	null	role_mapping	1	0
cpx.1801	cpx.1801	ModelSEED	SEED_role_complex	fr.1064	2-dehydropantoate 2-reductase (EC 1.1.1.169)	SEED_role	SEED	searchname:2-dehydropantoate2-reductase(ec)	null	role_mapping	1	0
cpx.1802	cpx.1802	ModelSEED	SEED_role_complex	fr.8430	Hydroxyethylthiazole kinase (EC 2.7.1.50)	SEED_role	SEED	searchname:hydroxyethylthiazolekinase(ec)	null	role_mapping	1	0
cpx.1803	cpx.1803	ModelSEED	SEED_role_complex	fr.10024	Glyceraldehyde-3-phosphate ketol-isomerase (EC 5.3.1.1)	SEED_role	SEED	searchname:glyceraldehyde-3-phosphateketol-isomerase(ec)	null	role_mapping	1	0
cpx.1804	cpx.1804	ModelSEED	SEED_role_complex	fr.8446	Triosephosphate isomerase (EC 5.3.1.1)	SEED_role	SEED	searchname:triosephosphateisomerase(ec)	null	role_mapping	1	0
cpx.1805	cpx.1805	ModelSEED	SEED_role_complex	fr.5808	Dihydrolipoamide succinyltransferase component (E2) of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61)	SEED_role	SEED	searchname:dihydrolipoamidesuccinyltransferasecomponent(e2)of2-oxoglutaratedehydrogenasecomplex(ec)	null	role_mapping	1	0
cpx.1807	cpx.1807	ModelSEED	SEED_role_complex	fr.161	Multiple polyol-specific dehydrogenase (EC 1.1.1.-)	SEED_role	SEED	searchname:multiplepolyol-specificdehydrogenase(ec)	null	role_mapping	1	0
cpx.1808	cpx.1808	ModelSEED	SEED_role_complex	fr.8746	Allantoin permease	SEED_role	SEED	searchname:allantoinpermease	null	role_mapping	1	0
cpx.1809	cpx.1809	ModelSEED	SEED_role_complex	fr.1381	Pyruvate dehydrogenase E1 component beta subunit (EC 1.2.4.1)	SEED_role	SEED	searchname:pyruvatedehydrogenasee1componentbetasubunit(ec)	null	role_mapping	1	0
cpx.1810	cpx.1810	ModelSEED	SEED_role_complex	fr.1380	Pyruvate dehydrogenase E1 component alpha subunit (EC 1.2.4.1)	SEED_role	SEED	searchname:pyruvatedehydrogenasee1componentalphasubunit(ec)	null	role_mapping	1	0
cpx.1811	cpx.1811	ModelSEED	SEED_role_complex	fr.4853	Para-hydroxybenzoate--polyprenyltransferase, mitochondrial precursor (EC 2.5.1.-)	SEED_role	SEED	searchname:para-hydroxybenzoate--polyprenyltransferase,mitochondrialprecursor(ec)	null	role_mapping	1	0
cpx.1812	cpx.1812	ModelSEED	SEED_role_complex	fr.4852	4-hydroxybenzoate polyprenyltransferase (EC 2.5.1.39)	SEED_role	SEED	searchname:4-hydroxybenzoatepolyprenyltransferase(ec)	null	role_mapping	1	0
cpx.1813	cpx.1813	ModelSEED	SEED_role_complex	fr.8501	UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.1.1.158)	SEED_role	SEED	searchname:udp-n-acetylenolpyruvoylglucosaminereductase(ec)	null	role_mapping	1	0
cpx.1814	cpx.1814	ModelSEED	SEED_role_complex	fr.659	Lipopolysaccharide heptosyltransferase I (EC 2.4.1.-)	SEED_role	SEED	searchname:lipopolysaccharideheptosyltransferasei(ec)	null	role_mapping	1	0
cpx.1815	cpx.1815	ModelSEED	SEED_role_complex	fr.2440	gamma-aminobutyrate (GABA) permease	SEED_role	SEED	searchname:gamma-aminobutyrate(gaba)permease	null	role_mapping	1	0
cpx.1817	cpx.1817	ModelSEED	SEED_role_complex	fr.2598	Glutamate ABC transporter, periplasmic glutamine-binding protein	SEED_role	SEED	searchname:glutamateabctransporter,periplasmicglutamine-bindingprotein	null	role_mapping	1	0
cpx.1818	cpx.1818	ModelSEED	SEED_role_complex	fr.8143	Peptidyl prolyl 4-hydroxylase, alpha subunit (EC 1.14.11.2)	SEED_role	SEED	searchname:peptidylprolyl4-hydroxylase,alphasubunit(ec)	null	role_mapping	1	0
cpx.1819	cpx.1819	ModelSEED	SEED_role_complex	fr.8142	Similar to eukaryotic Peptidyl prolyl 4-hydroxylase, alpha subunit (EC 1.14.11.2)	SEED_role	SEED	searchname:similartoeukaryoticpeptidylprolyl4-hydroxylase,alphasubunit(ec)	null	role_mapping	1	0
cpx.1821	cpx.1821	ModelSEED	SEED_role_complex	fr.884	2,3-butanediol dehydrogenase, S-alcohol forming, (S)-acetoin-specific (EC 1.1.1.76)	SEED_role	SEED	searchname:2,3-butanedioldehydrogenase,s-alcoholforming,(s)-acetoin-specific(ec)	null	role_mapping	1	0
cpx.1822	cpx.1822	ModelSEED	SEED_role_complex	fr.2199	Ni,Fe-hydrogenase I cytochrome b subunit	SEED_role	SEED	searchname:ni,fe-hydrogenaseicytochromebsubunit	null	role_mapping	1	0
cpx.1822	cpx.1822	ModelSEED	SEED_role_complex	fr.11254	Ni,Fe-hydrogenase III medium subunit	SEED_role	SEED	searchname:ni,fe-hydrogenaseiiimediumsubunit	null	role_mapping	1	0
cpx.1822	cpx.1822	ModelSEED	SEED_role_complex	fr.678	Formate hydrogenlyase subunit 3	SEED_role	SEED	searchname:formatehydrogenlyasesubunit3	null	role_mapping	1	0
cpx.1822	cpx.1822	ModelSEED	SEED_role_complex	fr.677	Formate hydrogenlyase subunit 2	SEED_role	SEED	searchname:formatehydrogenlyasesubunit2	null	role_mapping	1	0
cpx.1822	cpx.1822	ModelSEED	SEED_role_complex	fr.682	Formate hydrogenlyase subunit 7	SEED_role	SEED	searchname:formatehydrogenlyasesubunit7	null	role_mapping	1	0
cpx.1822	cpx.1822	ModelSEED	SEED_role_complex	fr.2165	Cytochrome d ubiquinol oxidase subunit I (EC 1.10.3.-)	SEED_role	SEED	searchname:cytochromedubiquinoloxidasesubuniti(ec)	null	role_mapping	1	0
cpx.1822	cpx.1822	ModelSEED	SEED_role_complex	fr.681	Formate hydrogenlyase subunit 6	SEED_role	SEED	searchname:formatehydrogenlyasesubunit6	null	role_mapping	1	0
cpx.1822	cpx.1822	ModelSEED	SEED_role_complex	fr.679	Formate hydrogenlyase subunit 4	SEED_role	SEED	searchname:formatehydrogenlyasesubunit4	null	role_mapping	1	0
cpx.1822	cpx.1822	ModelSEED	SEED_role_complex	fr.11255	Formate hydrogenlyase complex 3 iron-sulfur protein	SEED_role	SEED	searchname:formatehydrogenlyasecomplex3iron-sulfurprotein	null	role_mapping	1	0
cpx.1822	cpx.1822	ModelSEED	SEED_role_complex	fr.680	Formate hydrogenlyase subunit 5	SEED_role	SEED	searchname:formatehydrogenlyasesubunit5	null	role_mapping	1	0
cpx.1823	cpx.1823	ModelSEED	SEED_role_complex	fr.3314	L-threonine 3-dehydrogenase (EC 1.1.1.103)	SEED_role	SEED	searchname:l-threonine3-dehydrogenase(ec)	null	role_mapping	1	0
cpx.1824	cpx.1824	ModelSEED	SEED_role_complex	fr.8208	Fructose-6-phosphate phosphoketolase (EC 4.1.2.22)	SEED_role	SEED	searchname:fructose-6-phosphatephosphoketolase(ec)	null	role_mapping	1	0
cpx.1825	cpx.1825	ModelSEED	SEED_role_complex	fr.4450	Carbamate kinase (EC 2.7.2.2)	SEED_role	SEED	searchname:carbamatekinase(ec)	null	role_mapping	1	0
cpx.1826	cpx.1826	ModelSEED	SEED_role_complex	fr.7646	Phosphoserine phosphatase (EC 3.1.3.3)	SEED_role	SEED	searchname:phosphoserinephosphatase(ec)	null	role_mapping	1	0
cpx.1828	cpx.1828	ModelSEED	SEED_role_complex	fr.1232	Inorganic pyrophospatase PpaX	SEED_role	SEED	searchname:inorganicpyrophospataseppax	null	role_mapping	1	0
cpx.1829	cpx.1829	ModelSEED	SEED_role_complex	fr.5348	Manganese-dependent inorganic pyrophosphatase (EC 3.6.1.1)	SEED_role	SEED	searchname:manganese-dependentinorganicpyrophosphatase(ec)	null	role_mapping	1	0
cpx.1830	cpx.1830	ModelSEED	SEED_role_complex	fr.5342	Inorganic pyrophosphatase (EC 3.6.1.1)	SEED_role	SEED	searchname:inorganicpyrophosphatase(ec)	null	role_mapping	1	0
cpx.1831	cpx.1831	ModelSEED	SEED_role_complex	fr.4866	6-phosphogluconolactonase (EC 3.1.1.31), eukaryotic type	SEED_role	SEED	searchname:6-phosphogluconolactonase(ec),eukaryotictype	null	role_mapping	1	0
cpx.1832	cpx.1832	ModelSEED	SEED_role_complex	fr.1664	6-phosphogluconolactonase (EC 3.1.1.31)	SEED_role	SEED	searchname:6-phosphogluconolactonase(ec)	null	role_mapping	1	0
cpx.1833	cpx.1833	ModelSEED	SEED_role_complex	fr.9170	Glutamate-pyruvate aminotransferase (EC 2.6.1.2)	SEED_role	SEED	searchname:glutamate-pyruvateaminotransferase(ec)	null	role_mapping	1	0
cpx.1835	cpx.1835	ModelSEED	SEED_role_complex	fr.7528	cb-type cytochrome c oxidase subunit IV [EC:1.9.3.1]	SEED_role	SEED	searchname:cb-typecytochromecoxidasesubunitiv[ec:]	null	role_mapping	1	0
cpx.1836	cpx.1836	ModelSEED	SEED_role_complex	fr.7522	Alternative cytochrome c oxidase polypeptide CoxN (EC 1.9.3.1)	SEED_role	SEED	searchname:alternativecytochromecoxidasepolypeptidecoxn(ec)	null	role_mapping	1	0
cpx.1837	cpx.1837	ModelSEED	SEED_role_complex	fr.7519	Cytochrome c oxidase polypeptide II (EC 1.9.3.1)	SEED_role	SEED	searchname:cytochromecoxidasepolypeptideii(ec)	null	role_mapping	1	0
cpx.1839	cpx.1839	ModelSEED	SEED_role_complex	fr.7533	Cytochrome c oxidase polypeptide Vb, mitochondrial precursor (EC 1.9.3.1)	SEED_role	SEED	searchname:cytochromecoxidasepolypeptidevb,mitochondrialprecursor(ec)	null	role_mapping	1	0
cpx.1840	cpx.1840	ModelSEED	SEED_role_complex	fr.7532	Cytochrome c oxidase polypeptide Va, mitochondrial precursor (EC 1.9.3.1)	SEED_role	SEED	searchname:cytochromecoxidasepolypeptideva,mitochondrialprecursor(ec)	null	role_mapping	1	0
cpx.1841	cpx.1841	ModelSEED	SEED_role_complex	fr.1182	Cytochrome c oxidase subunit CcoP (EC 1.9.3.1)	SEED_role	SEED	searchname:cytochromecoxidasesubunitccop(ec)	null	role_mapping	1	0
cpx.1842	cpx.1842	ModelSEED	SEED_role_complex	fr.7524	Alternative cytochrome c oxidase polypeptide CoxO (EC 1.9.3.1)	SEED_role	SEED	searchname:alternativecytochromecoxidasepolypeptidecoxo(ec)	null	role_mapping	1	0
cpx.1843	cpx.1843	ModelSEED	SEED_role_complex	fr.7523	Alternative cytochrome c oxidase polypeptide CoxM (EC 1.9.3.1)	SEED_role	SEED	searchname:alternativecytochromecoxidasepolypeptidecoxm(ec)	null	role_mapping	1	0
cpx.1846	cpx.1846	ModelSEED	SEED_role_complex	fr.2410	Cytochrome c oxidase, subunit IV (EC 1.9.3.1)	SEED_role	SEED	searchname:cytochromecoxidase,subunitiv(ec)	null	role_mapping	1	0
cpx.1848	cpx.1848	ModelSEED	SEED_role_complex	fr.2408	Cytochrome c oxidase polypeptide I (EC 1.9.3.1)	SEED_role	SEED	searchname:cytochromecoxidasepolypeptidei(ec)	null	role_mapping	1	0
cpx.1849	cpx.1849	ModelSEED	SEED_role_complex	fr.7536	Cytochrome c oxidase subunit 2a (EC 1.9.3.1)	SEED_role	SEED	searchname:cytochromecoxidasesubunit2a(ec)	null	role_mapping	1	0
cpx.1850	cpx.1850	ModelSEED	SEED_role_complex	fr.7535	Cytochrome c oxidase polypeptide VIa-liver, mitochondrial precursor (EC 1.9.3.1)	SEED_role	SEED	searchname:cytochromecoxidasepolypeptidevia-liver,mitochondrialprecursor(ec)	null	role_mapping	1	0
cpx.1851	cpx.1851	ModelSEED	SEED_role_complex	fr.7525	Alternative cytochrome c oxidase polypeptide CoxP (EC 1.9.3.1)	SEED_role	SEED	searchname:alternativecytochromecoxidasepolypeptidecoxp(ec)	null	role_mapping	1	0
cpx.1852	cpx.1852	ModelSEED	SEED_role_complex	fr.7542	Cytochrome c oxidase polypeptide IV(EC 1.9.3.1)	SEED_role	SEED	searchname:cytochromecoxidasepolypeptideiv(ec)	null	role_mapping	1	0
cpx.1853	cpx.1853	ModelSEED	SEED_role_complex	fr.7541	Cytochrome c oxidase polypeptide IIA (EC 1.9.3.1)	SEED_role	SEED	searchname:cytochromecoxidasepolypeptideiia(ec)	null	role_mapping	1	0
cpx.1854	cpx.1854	ModelSEED	SEED_role_complex	fr.1185	Cytochrome c oxidase subunit CcoQ (EC 1.9.3.1)	SEED_role	SEED	searchname:cytochromecoxidasesubunitccoq(ec)	null	role_mapping	1	0
cpx.1856	cpx.1856	ModelSEED	SEED_role_complex	fr.7534	Cytochrome c oxidase polypeptide VIIc, mitochondrial precursor (EC 1.9.3.1)	SEED_role	SEED	searchname:cytochromecoxidasepolypeptideviic,mitochondrialprecursor(ec)	null	role_mapping	1	0
cpx.1857	cpx.1857	ModelSEED	SEED_role_complex	fr.1183	Cytochrome c oxidase subunit CcoO (EC 1.9.3.1)	SEED_role	SEED	searchname:cytochromecoxidasesubunitccoo(ec)	null	role_mapping	1	0
cpx.1859	cpx.1859	ModelSEED	SEED_role_complex	fr.1184	Cytochrome c oxidase subunit CcoN (EC 1.9.3.1)	SEED_role	SEED	searchname:cytochromecoxidasesubunitccon(ec)	null	role_mapping	1	0
cpx.1860	cpx.1860	ModelSEED	SEED_role_complex	fr.2409	Cytochrome c oxidase polypeptide III (EC 1.9.3.1)	SEED_role	SEED	searchname:cytochromecoxidasepolypeptideiii(ec)	null	role_mapping	1	0
cpx.1863	cpx.1863	ModelSEED	SEED_role_complex	fr.4950	dTDP-4-dehydrorhamnose reductase (EC 1.1.1.133)	SEED_role	SEED	searchname:dtdp-4-dehydrorhamnosereductase(ec)	null	role_mapping	1	0
cpx.1864	cpx.1864	ModelSEED	SEED_role_complex	fr.5209	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase (EC 2.3.1.191)	SEED_role	SEED	searchname:udp-3-o-[3-hydroxymyristoyl]glucosaminen-acyltransferase(ec)	null	role_mapping	1	0
cpx.1865	cpx.1865	ModelSEED	SEED_role_complex	fr.6881	Peptide methionine sulfoxide reductase MsrB (EC 1.8.4.12)	SEED_role	SEED	searchname:peptidemethioninesulfoxidereductasemsrb(ec)	null	role_mapping	1	0
cpx.1866	cpx.1866	ModelSEED	SEED_role_complex	fr.10862	Acetyl-CoA C-acyltransferase (EC 2.3.1.16)	SEED_role	SEED	searchname:acetyl-coac-acyltransferase(ec)	null	role_mapping	1	0
cpx.1868	cpx.1868	ModelSEED	SEED_role_complex	fr.2764	Rhamnulose-1-phosphate aldolase (EC 4.1.2.19)	SEED_role	SEED	searchname:rhamnulose-1-phosphatealdolase(ec)	null	role_mapping	1	0
cpx.1869	cpx.1869	ModelSEED	SEED_role_complex	fr.10487	L-ribulose-5-phosphate 3-epimerase UlaE (EC 5.1.3.22) (L-ascorbate utilization protein E)	SEED_role	SEED	searchname:l-ribulose-5-phosphate3-epimeraseulae(ec)(l-ascorbateutilizationproteine)	null	role_mapping	1	0
cpx.1870	cpx.1870	ModelSEED	SEED_role_complex	fr.10958	D-xylose 1-dehydrogenase (EC 1.1.1.175)	SEED_role	SEED	searchname:d-xylose1-dehydrogenase(ec)	null	role_mapping	1	0
cpx.1871	cpx.1871	ModelSEED	SEED_role_complex	fr.3200	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60)	SEED_role	SEED	searchname:2-c-methyl-d-erythritol4-phosphatecytidylyltransferase(ec)	null	role_mapping	1	0
cpx.1874	cpx.1874	ModelSEED	SEED_role_complex	fr.4885	Tagatose 1,6-bisphosphate aldolase (EC 4.1.2.40)	SEED_role	SEED	searchname:tagatose1,6-bisphosphatealdolase(ec)	null	role_mapping	1	0
cpx.1875	cpx.1875	ModelSEED	SEED_role_complex	fr.889	Dihydrolipoamide dehydrogenase of acetoin dehydrogenase (EC 1.8.1.4)	SEED_role	SEED	searchname:dihydrolipoamidedehydrogenaseofacetoindehydrogenase(ec)	null	role_mapping	1	0
cpx.1875	cpx.1875	ModelSEED	SEED_role_complex	fr.887	Acetoin dehydrogenase E1 component beta-subunit (EC 1.2.4.-)	SEED_role	SEED	searchname:acetoindehydrogenasee1componentbeta-subunit(ec)	null	role_mapping	1	0
cpx.1875	cpx.1875	ModelSEED	SEED_role_complex	fr.888	Dihydrolipoamide acetyltransferase component (E2) of acetoin dehydrogenase complex (EC 2.3.1.-)	SEED_role	SEED	searchname:dihydrolipoamideacetyltransferasecomponent(e2)ofacetoindehydrogenasecomplex(ec)	null	role_mapping	1	0
cpx.1875	cpx.1875	ModelSEED	SEED_role_complex	fr.886	Acetoin dehydrogenase E1 component alpha-subunit (EC 1.2.4.-)	SEED_role	SEED	searchname:acetoindehydrogenasee1componentalpha-subunit(ec)	null	role_mapping	1	0
cpx.1876	cpx.1876	ModelSEED	SEED_role_complex	fr.5190	L-arabinose 1-dehydrogenase (EC 1.1.1.46)	SEED_role	SEED	searchname:l-arabinose1-dehydrogenase(ec)	null	role_mapping	1	0
cpx.1878	cpx.1878	ModelSEED	SEED_role_complex	fr.9494	D-alanine--D-alanine ligase B (EC 6.3.2.4)	SEED_role	SEED	searchname:d-alanine--d-alanineligaseb(ec)	null	role_mapping	1	0
cpx.1879	cpx.1879	ModelSEED	SEED_role_complex	fr.8487	D-alanine--D-alanine ligase (EC 6.3.2.4)	SEED_role	SEED	searchname:d-alanine--d-alanineligase(ec)	null	role_mapping	1	0
cpx.1880	cpx.1880	ModelSEED	SEED_role_complex	fr.9493	D-alanine--D-alanine ligase A (EC 6.3.2.4)	SEED_role	SEED	searchname:d-alanine--d-alanineligasea(ec)	null	role_mapping	1	0
cpx.1881	cpx.1881	ModelSEED	SEED_role_complex	fr.4442	Agmatinase (EC 3.5.3.11)	SEED_role	SEED	searchname:agmatinase(ec)	null	role_mapping	1	0
cpx.1882	cpx.1882	ModelSEED	SEED_role_complex	fr.1062	Aspartate 1-decarboxylase (EC 4.1.1.11)	SEED_role	SEED	searchname:aspartate1-decarboxylase(ec)	null	role_mapping	1	0
cpx.1883	cpx.1883	ModelSEED	SEED_role_complex	fr.2915	N-Acetylneuraminate cytidylyltransferase (EC 2.7.7.43)	SEED_role	SEED	searchname:n-acetylneuraminatecytidylyltransferase(ec)	null	role_mapping	1	0
cpx.1884	cpx.1884	ModelSEED	SEED_role_complex	fr.3259	Substrate-specific component RibU of riboflavin ECF transporter	SEED_role	SEED	searchname:substrate-specificcomponentribuofriboflavinecftransporter	null	role_mapping	1	0
cpx.1885	cpx.1885	ModelSEED	SEED_role_complex	fr.2422	Formate/nitrite family of transporters	SEED_role	SEED	searchname:formate/nitritefamilyoftransporters	null	role_mapping	1	0
cpx.1886	cpx.1886	ModelSEED	SEED_role_complex	fr.5048	Glutamine amidotransferase chain of NAD synthetase	SEED_role	SEED	searchname:glutamineamidotransferasechainofnadsynthetase	null	role_mapping	1	0
cpx.1887	cpx.1887	ModelSEED	SEED_role_complex	fr.10817	Methylmalonyl-CoA epimerase (EC 5.1.99.1)	SEED_role	SEED	searchname:methylmalonyl-coaepimerase(ec)	null	role_mapping	1	0
cpx.1888	cpx.1888	ModelSEED	SEED_role_complex	fr.1111	Urease alpha subunit (EC 3.5.1.5)	SEED_role	SEED	searchname:ureasealphasubunit(ec)	null	role_mapping	1	0
cpx.1888	cpx.1888	ModelSEED	SEED_role_complex	fr.1112	Urease beta subunit (EC 3.5.1.5)	SEED_role	SEED	searchname:ureasebetasubunit(ec)	null	role_mapping	1	0
cpx.1888	cpx.1888	ModelSEED	SEED_role_complex	fr.1113	Urease gamma subunit (EC 3.5.1.5)	SEED_role	SEED	searchname:ureasegammasubunit(ec)	null	role_mapping	1	0
cpx.1889	cpx.1889	ModelSEED	SEED_role_complex	fr.1117	Urease accessory protein UreG	SEED_role	SEED	searchname:ureaseaccessoryproteinureg	null	role_mapping	1	0
cpx.1889	cpx.1889	ModelSEED	SEED_role_complex	fr.1114	Urease accessory protein UreD	SEED_role	SEED	searchname:ureaseaccessoryproteinured	null	role_mapping	1	0
cpx.1889	cpx.1889	ModelSEED	SEED_role_complex	fr.1116	Urease accessory protein UreF	SEED_role	SEED	searchname:ureaseaccessoryproteinuref	null	role_mapping	1	0
cpx.1889	cpx.1889	ModelSEED	SEED_role_complex	fr.1115	Urease accessory protein UreE	SEED_role	SEED	searchname:ureaseaccessoryproteinuree	null	role_mapping	1	0
cpx.1890	cpx.1890	ModelSEED	SEED_role_complex	fr.2255	Tyrosine-specific transport protein	SEED_role	SEED	searchname:tyrosine-specifictransportprotein	null	role_mapping	1	0
cpx.1891	cpx.1891	ModelSEED	SEED_role_complex	fr.2967	Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)	SEED_role	SEED	searchname:lysyl-trnasynthetase(classii)(ec)	null	role_mapping	1	0
cpx.1892	cpx.1892	ModelSEED	SEED_role_complex	fr.7900	Isocitrate lyase (EC 4.1.3.1)	SEED_role	SEED	searchname:isocitratelyase(ec)	null	role_mapping	1	0
cpx.1893	cpx.1893	ModelSEED	SEED_role_complex	fr.5035	Tryptophan 2,3-dioxygenase (EC 1.13.11.11)	SEED_role	SEED	searchname:tryptophan2,3-dioxygenase(ec)	null	role_mapping	1	0
cpx.1894	cpx.1894	ModelSEED	SEED_role_complex	fr.5036	Indoleamine 2,3-dioxygenase (EC 1.13.11.52)	SEED_role	SEED	searchname:indoleamine2,3-dioxygenase(ec)	null	role_mapping	1	0
cpx.1895	cpx.1895	ModelSEED	SEED_role_complex	fr.11256	Glutamate-aspartate carrier protein	SEED_role	SEED	searchname:glutamate-aspartatecarrierprotein	null	role_mapping	1	0
cpx.1896	cpx.1896	ModelSEED	SEED_role_complex	fr.3131	Anaerobic glycerol-3-phosphate dehydrogenase subunit B (EC 1.1.5.3)	SEED_role	SEED	searchname:anaerobicglycerol-3-phosphatedehydrogenasesubunitb(ec)	null	role_mapping	1	0
cpx.1896	cpx.1896	ModelSEED	SEED_role_complex	fr.4190	Anaerobic glycerol-3-phosphate dehydrogenase subunit C (EC 1.1.5.3)	SEED_role	SEED	searchname:anaerobicglycerol-3-phosphatedehydrogenasesubunitc(ec)	null	role_mapping	1	0
cpx.1896	cpx.1896	ModelSEED	SEED_role_complex	fr.4189	Anaerobic glycerol-3-phosphate dehydrogenase subunit A (EC 1.1.5.3)	SEED_role	SEED	searchname:anaerobicglycerol-3-phosphatedehydrogenasesubunita(ec)	null	role_mapping	1	0
cpx.1897	cpx.1897	ModelSEED	SEED_role_complex	fr.4246	Aspartyl-tRNA(Asn) amidotransferase subunit A (EC 6.3.5.6)	SEED_role	SEED	searchname:aspartyl-trna(asn)amidotransferasesubunita(ec)	null	role_mapping	1	0
cpx.1897	cpx.1897	ModelSEED	SEED_role_complex	fr.4248	Aspartyl-tRNA(Asn) amidotransferase subunit C (EC 6.3.5.6)	SEED_role	SEED	searchname:aspartyl-trna(asn)amidotransferasesubunitc(ec)	null	role_mapping	1	0
cpx.1897	cpx.1897	ModelSEED	SEED_role_complex	fr.4247	Aspartyl-tRNA(Asn) amidotransferase subunit B (EC 6.3.5.6)	SEED_role	SEED	searchname:aspartyl-trna(asn)amidotransferasesubunitb(ec)	null	role_mapping	1	0
cpx.1898	cpx.1898	ModelSEED	SEED_role_complex	fr.3147	Acetyl-CoA:acetoacetyl-CoA transferase, beta subunit (EC 2.8.3.8)	SEED_role	SEED	searchname:acetyl-coa:acetoacetyl-coatransferase,betasubunit(ec)	null	role_mapping	1	0
cpx.1898	cpx.1898	ModelSEED	SEED_role_complex	fr.3148	Acetyl-CoA:acetoacetyl-CoA transferase, alpha subunit (EC 2.8.3.8)	SEED_role	SEED	searchname:acetyl-coa:acetoacetyl-coatransferase,alphasubunit(ec)	null	role_mapping	1	0
cpx.1899	cpx.1899	ModelSEED	SEED_role_complex	fr.7049	Acetoacetate decarboxylase (EC 4.1.1.4)	SEED_role	SEED	searchname:acetoacetatedecarboxylase(ec)	null	role_mapping	1	1
cpx.1900	cpx.1900	ModelSEED	SEED_role_complex	fr.1406	Acetaldehyde dehydrogenase (EC 1.2.1.10)	SEED_role	SEED	searchname:acetaldehydedehydrogenase(ec)	null	role_mapping	1	1
